,number_of_reviews,user_ratings,Star_Rating,Family_rooms,Non_Smoking_Rooms,bar,Heating,Lifts,Single_Bed,price,Breakfast Cuisine1,review_score_numeric,Birmingham,Dubai,Kuala Lumpur,London,Manchester,Melbourne,New Delhi,Paris,Sydney,Tokyo,Toronto
764,4.5217885770490405,7.8,5,0,1,1,1,1,1,10.215703688424663,1,6,0,0,0,0,0,0,0,0,0,1,0
765,7.728855823852543,8.8,4,0,1,1,1,1,1,9.52617248784431,1,8,0,0,0,0,0,0,0,0,0,1,0
766,5.993961427306569,8.7,3,0,1,1,1,1,1,11.037306096938858,1,8,0,0,0,0,0,0,0,0,0,1,0
767,5.683579767338681,9.5,5,0,1,1,1,1,1,11.515781382951426,1,10,0,0,0,0,0,0,0,0,0,1,0
768,6.269096283706261,8.3,2,0,1,1,1,1,1,10.057795362874884,1,7,0,0,0,0,0,0,0,0,0,1,0
769,6.082218910376446,8.5,5,0,1,1,1,1,1,10.601572522125696,1,7,0,0,0,0,0,0,0,0,0,1,0
770,5.484796933490655,8.1,3,0,1,0,1,1,1,9.420520256898534,1,7,0,0,0,0,0,0,0,0,0,1,0
771,7.001245622069476,8.3,5,0,1,0,1,1,1,9.040974526342444,1,7,0,0,0,0,0,0,0,0,0,1,0
772,6.951772164398911,8.3,4,0,1,0,1,1,1,9.374837343857585,1,7,0,0,0,0,0,0,0,0,0,1,0
773,6.8501261661455,7.9,5,0,1,0,1,1,1,9.890503624977834,0,6,0,0,0,0,0,0,0,0,0,1,0
774,6.234410725718371,8.9,5,0,1,1,1,1,1,9.726631035173233,1,8,0,0,0,0,0,0,0,0,0,1,0
775,6.643789733147672,8.2,5,0,1,0,1,1,1,10.136898216206115,1,7,0,0,0,0,0,0,0,0,0,1,0
776,7.001245622069476,8.5,5,0,1,0,1,1,1,10.062583129041906,0,7,0,0,0,0,0,0,0,0,0,1,0
777,4.795790545596741,8.6,5,0,1,1,1,1,0,11.707447294845501,1,8,0,0,0,0,0,0,0,0,0,1,0
778,6.853299093186078,8.6,4,1,1,0,1,1,1,10.2126252970172,0,8,0,0,0,0,0,0,0,0,0,1,0
779,5.926926025970411,8.8,5,1,1,0,1,1,0,9.109967397829395,1,8,0,0,0,0,0,0,0,0,0,1,0
780,6.194405391104672,8.1,5,1,1,0,1,1,1,9.44375103564617,0,7,0,0,0,0,0,0,0,0,0,1,0
781,6.0112671744041615,8.2,4,0,1,1,1,1,1,9.602855320908718,1,7,0,0,0,0,0,0,0,0,0,1,0
782,6.740519359606223,7.9,3,0,1,0,1,1,1,9.542230699092284,0,6,0,0,0,0,0,0,0,0,0,1,0
783,5.627621113690637,7.7,3,0,1,0,1,1,1,9.038365107236372,1,6,0,0,0,0,0,0,0,0,0,1,0
784,6.418364935936212,7.7,3,1,1,0,1,1,1,8.799812469525556,1,6,0,0,0,0,0,0,0,0,0,1,0
785,4.04305126783455,7.8,3,1,1,0,1,1,1,9.075436609511382,0,6,0,0,0,0,0,0,0,0,0,1,0
786,6.9975959829819265,8.2,3,0,1,0,1,1,1,9.34731582700326,1,7,0,0,0,0,0,0,0,0,0,1,0
787,7.153833801578843,8.2,1,0,1,0,1,1,1,10.125029822483365,1,7,0,0,0,0,0,0,0,0,0,1,0
788,6.192362489474872,9.1,3,0,1,1,1,1,0,10.58050535116619,1,9,0,0,0,0,0,0,0,0,0,1,0
789,7.9420068084898565,8.7,3,0,1,0,1,1,1,10.378416532304357,0,8,0,0,0,0,0,0,0,0,0,1,0
790,7.768956044538332,8.2,3,0,1,1,1,1,1,9.397649470281177,1,7,0,0,0,0,0,0,0,0,0,1,0
791,5.616771097666572,9.3,3,0,1,1,1,1,1,11.221516456110812,0,9,0,0,0,0,0,0,0,0,0,1,0
792,6.380122536899765,7.5,1,1,1,1,1,1,1,8.981807323377534,1,6,0,0,0,0,0,0,0,0,0,1,0
793,4.859812404361672,8.4,3,0,1,1,1,1,1,11.410626923348222,1,7,0,0,0,0,0,0,0,0,0,1,0
794,6.0112671744041615,7.7,1,0,1,0,1,1,1,8.976641306722456,1,6,0,0,0,0,0,0,0,0,0,1,0
795,7.899153483343097,8.4,2,1,1,1,1,1,1,10.47200644708059,1,7,0,0,0,0,0,0,0,0,0,1,0
796,6.9975959829819265,8.7,3,1,1,1,1,1,1,9.96251089298559,1,8,0,0,0,0,0,0,0,0,0,1,0
797,5.556828061699537,9.2,3,1,1,1,1,1,0,11.557171989089788,1,9,0,0,0,0,0,0,0,0,0,1,0
798,5.75890177387728,8.6,3,0,1,1,1,1,1,10.642396506792736,1,8,0,0,0,0,0,0,0,0,0,1,0
799,5.955837369464831,8.5,3,0,1,1,1,1,1,10.369012417071955,1,7,0,0,0,0,0,0,0,0,0,1,0
800,6.61338421837956,8.3,1,0,1,1,1,1,1,10.781182975650898,1,7,0,0,0,0,0,0,0,0,0,1,0
801,6.879355804460439,8.8,2,1,1,1,1,1,1,10.548966439394572,1,8,0,0,0,0,0,0,0,0,0,1,0
802,7.15305163493748,8.7,3,0,1,1,1,1,1,10.332245920613584,1,8,0,0,0,0,0,0,0,0,0,1,0
803,5.82600010738045,8.9,5,0,1,1,1,1,1,10.798656787788172,1,8,0,0,0,0,0,0,0,0,0,1,0
804,6.669498089857879,8.1,3,0,1,1,1,1,1,10.544419961647334,1,7,0,0,0,0,0,0,0,0,0,1,0
805,6.68586094706836,8.3,3,1,1,0,1,1,1,10.185654444299798,1,7,0,0,0,0,0,0,0,0,0,1,0
806,6.073044534100405,8.7,3,0,1,0,0,0,1,8.726156679156613,0,8,0,0,0,0,0,0,0,0,0,1,0
807,5.572154032177765,7.4,3,1,1,0,1,1,1,8.37930948405285,0,6,0,0,0,0,0,0,0,0,0,1,0
808,6.056784013228625,8.3,3,0,1,0,1,1,0,8.714895850248494,0,7,0,0,0,0,0,0,0,0,0,1,0
809,0.6931471805599453,6.0,3,0,0,0,1,1,1,8.983816112502495,0,5,0,0,0,0,0,0,0,0,0,1,0
810,6.440946540632921,8.0,2,0,1,0,1,1,1,8.695339376799712,0,7,0,0,0,0,0,0,0,0,0,1,0
811,4.330733340286331,7.8,3,1,1,0,1,1,0,8.722905701000768,0,6,0,0,0,0,0,0,0,0,0,1,0
812,5.556828061699537,7.0,2,0,1,0,1,1,1,8.011686729127847,0,6,0,0,0,0,0,0,0,0,0,1,0
813,6.736966958001855,8.9,3,0,1,0,1,1,1,9.248117736310213,0,8,0,0,0,0,0,0,0,0,0,1,0
814,5.817111159963204,8.1,4,0,0,0,0,0,1,8.969669103793757,0,7,0,0,0,0,0,0,0,0,0,1,0
815,6.091309882077698,6.9,3,0,1,0,1,0,1,8.570923513837204,0,5,0,0,0,0,0,0,0,0,0,1,0
816,5.84354441703136,7.4,2,1,1,0,1,1,1,8.704668113450987,1,6,0,0,0,0,0,0,0,0,0,1,0
817,6.617402977974478,8.3,2,0,1,0,1,1,1,8.722905701000768,0,7,0,0,0,0,0,0,0,0,0,1,0
818,1.6094379124341003,7.7,3,0,1,0,1,0,0,8.304247465078474,0,6,0,0,0,0,0,0,0,0,0,1,0
819,7.720905251936779,8.1,3,0,1,0,1,1,1,8.697178688412643,0,7,0,0,0,0,0,0,0,0,0,1,0
820,5.075173815233827,8.9,3,1,0,0,1,1,0,9.072227069846548,0,8,0,0,0,0,0,0,0,0,0,1,0
821,2.772588722239781,6.5,2,1,1,0,1,0,1,8.850804195756417,0,5,0,0,0,0,0,0,0,0,0,1,0
822,0.0,0.0,3,0,0,0,1,0,1,8.905172985183382,0,8,0,0,0,0,0,0,0,0,0,1,0
823,3.6635616461296463,6.9,5,1,1,0,1,1,1,8.53089883847235,1,5,0,0,0,0,0,0,0,0,0,1,0
824,7.7437032581737535,8.3,3,0,1,0,1,1,1,9.851299120790541,0,7,0,0,0,0,0,0,0,0,0,1,0
825,6.182084906716632,8.7,3,1,1,0,1,1,0,9.072227069846548,0,8,0,0,0,0,0,0,0,0,0,1,0
826,7.824046010856292,6.6,3,0,1,0,1,1,1,8.617581365447506,1,5,0,0,0,0,0,0,0,0,0,1,0
827,5.176149732573829,7.6,3,1,1,0,1,0,1,8.704668113450987,0,6,0,0,0,0,0,0,0,0,0,1,0
828,0.0,0.0,3,0,0,0,1,0,1,9.774915271736365,0,6,0,0,0,0,0,0,0,0,0,1,0
829,7.0192966537150445,8.9,3,0,1,1,1,1,1,10.094355815298549,1,8,0,0,0,0,0,0,0,0,0,1,0
830,0.0,0.0,2,0,1,0,1,0,0,8.531490496117062,0,7,0,0,0,0,0,0,0,0,0,1,0
831,7.666221925662725,8.1,3,0,1,0,1,1,1,9.215327913487222,1,7,0,0,0,0,0,0,0,0,0,1,0
832,1.0986122886681098,6.5,2,0,1,0,1,0,1,8.237479288613633,0,5,0,0,0,0,0,0,0,0,0,1,0
833,5.111987788356544,7.5,3,0,1,0,1,1,1,8.627660644442209,0,6,0,0,0,0,0,0,0,0,0,1,0
834,1.0986122886681098,6.0,4,0,1,0,0,0,1,8.858652969548489,0,5,0,0,0,0,0,0,0,0,0,1,0
835,6.432940092739179,8.2,3,0,1,0,1,1,1,9.836385748995392,1,7,0,0,0,0,0,0,0,0,0,1,0
836,1.0986122886681098,7.5,2,0,1,0,1,1,0,8.384575666801398,0,6,0,0,0,0,0,0,0,0,0,1,0
837,5.288267030694535,6.4,2,0,0,0,1,1,1,8.676416696964216,0,5,0,0,0,0,0,0,0,0,0,1,0
838,1.0986122886681098,8.5,3,0,1,0,0,0,1,8.927181388251986,0,7,0,0,0,0,0,0,0,0,0,1,0
839,6.0844994130751715,6.3,3,0,1,0,1,1,1,8.299285906897275,1,5,0,0,0,0,0,0,0,0,0,1,0
840,6.300785794663244,8.0,3,0,1,0,1,1,1,8.834628222017367,0,7,0,0,0,0,0,0,0,0,0,1,0
841,0.6931471805599453,10.0,3,0,1,0,1,1,0,9.215327913487222,0,10,0,0,0,0,0,0,0,0,0,1,0
842,7.354362330421477,8.4,3,0,1,0,1,1,1,10.028444791940512,0,7,0,0,0,0,0,0,0,0,0,1,0
843,4.709530201312334,7.7,3,1,1,0,1,0,1,8.627660644442209,0,6,0,0,0,0,0,0,0,0,0,1,0
844,1.6094379124341003,9.0,3,0,0,0,0,0,1,8.404472321352118,0,9,0,0,0,0,0,0,0,0,0,1,0
845,6.6895992691789665,7.5,3,0,1,1,0,0,1,8.88336291691676,1,6,0,0,0,0,0,0,0,0,0,1,0
846,6.959398512133975,8.4,3,0,1,0,1,1,0,9.144414221860016,0,7,0,0,0,0,0,0,0,0,0,1,0
847,5.2574953720277815,9.0,3,0,1,1,1,1,1,8.78462153484075,0,9,0,0,0,0,0,0,0,0,0,1,0
848,3.970291913552122,7.6,3,0,1,0,1,1,1,9.406975663409597,1,6,0,0,0,0,0,0,0,0,0,1,0
849,5.6937321388027,8.4,3,1,1,0,0,0,1,8.966866554188723,0,7,0,0,0,0,0,0,0,0,0,1,0
850,0.0,0.0,3,0,0,0,1,0,0,8.37930948405285,0,9,0,0,0,0,0,0,0,0,0,1,0
851,2.3978952727983707,8.0,1,0,0,0,1,1,1,8.850804195756417,0,7,0,0,0,0,0,0,0,0,0,1,0
852,5.176149732573829,7.6,2,1,1,0,1,0,1,8.704668113450987,0,6,0,0,0,0,0,0,0,0,0,1,0
858,5.111987788356544,7.5,2,0,1,0,1,1,1,8.627660644442209,0,6,0,0,0,0,0,0,0,0,0,1,0
859,1.0986122886681098,6.0,2,0,1,0,0,0,1,8.858652969548489,0,5,0,0,0,0,0,0,0,0,0,1,0
860,6.432940092739179,8.2,1,0,1,0,1,1,1,9.836385748995392,1,7,0,0,0,0,0,0,0,0,0,1,0
861,1.0986122886681098,7.5,3,0,1,0,1,1,0,8.384575666801398,0,6,0,0,0,0,0,0,0,0,0,1,0
862,5.288267030694535,6.4,3,0,0,0,1,1,1,8.676416696964216,0,5,0,0,0,0,0,0,0,0,0,1,0
863,1.0986122886681098,8.5,2,0,1,0,0,0,1,8.927181388251986,0,7,0,0,0,0,0,0,0,0,0,1,0
865,6.300785794663244,8.0,2,0,1,0,1,1,1,8.834628222017367,0,7,0,0,0,0,0,0,0,0,0,1,0
869,6.6895992691789665,7.5,2,0,1,1,0,0,1,8.88336291691676,1,6,0,0,0,0,0,0,0,0,0,1,0
870,6.959398512133975,8.4,2,0,1,0,1,1,0,9.144414221860016,0,7,0,0,0,0,0,0,0,0,0,1,0
871,5.2574953720277815,9.0,2,0,1,1,1,1,1,8.78462153484075,0,9,0,0,0,0,0,0,0,0,0,1,0
874,0.0,0.0,2,0,0,0,1,0,0,8.37930948405285,0,9,0,0,0,0,0,0,0,0,0,1,0
875,2.3978952727983707,8.0,2,0,0,0,1,1,1,8.850804195756417,0,7,0,0,0,0,0,0,0,0,0,1,0
876,6.102558594613569,8.4,3,0,0,0,1,1,0,8.190908881182514,0,7,0,0,0,0,0,0,0,0,0,1,0
877,5.159055299214529,7.8,3,0,1,0,1,1,1,8.4767877767812,0,6,0,0,0,0,0,0,0,0,0,1,0
878,6.461468176353717,6.3,2,0,1,0,1,1,1,8.935113740791747,0,5,0,0,0,0,0,0,0,0,0,1,0
879,2.0794415416798357,7.7,3,0,1,0,1,1,0,9.29228895462335,0,6,0,0,0,0,0,0,0,0,0,1,0
880,5.929589143389895,6.4,3,0,1,0,1,1,1,8.66681936537205,0,5,0,0,0,0,0,0,0,0,0,1,0
881,6.803505257608338,8.2,3,0,1,0,0,1,1,9.097731427593528,1,7,0,0,0,0,0,0,0,0,0,1,0
882,5.5909869805108565,8.3,3,0,1,0,0,1,1,8.753371421000903,0,7,0,0,0,0,0,0,0,0,0,1,0
883,5.25227342804663,8.0,3,1,1,0,0,1,1,9.033006356693267,0,7,0,0,0,0,0,0,0,0,0,1,0
884,5.272999558563747,6.6,2,0,0,1,1,1,1,8.889997357284841,0,5,0,0,0,0,0,0,0,0,0,1,0
885,6.192362489474872,7.9,3,0,1,0,1,1,1,9.215327913487222,1,6,0,0,0,0,0,0,0,0,0,1,0
886,6.906754778648554,7.6,4,0,1,0,1,1,1,9.441610810502,0,6,0,0,0,0,0,0,0,0,0,1,0
887,5.093750200806762,8.3,3,1,0,0,1,1,1,8.647519453091812,0,7,0,0,0,0,0,0,0,0,0,1,0
888,6.161207321695077,5.7,3,0,0,0,1,0,1,8.628555659269699,0,4,0,0,0,0,0,0,0,0,0,1,0
889,2.6390573296152584,6.7,2,0,1,0,1,1,1,9.543808099577097,0,5,0,0,0,0,0,0,0,0,0,1,0
890,5.225746673713202,6.6,2,0,1,0,1,1,1,9.072227069846548,0,5,0,0,0,0,0,0,0,0,0,1,0
891,3.912023005428146,6.6,3,0,0,1,1,0,1,8.268988209506656,1,5,0,0,0,0,0,0,0,0,0,1,0
892,5.541263545158426,4.3,3,0,1,0,1,1,1,8.591558273371545,0,3,0,0,0,0,0,0,0,0,0,1,0
893,5.849324779946859,7.6,1,0,1,0,1,1,1,8.290794347381356,0,6,0,0,0,0,0,0,0,0,0,1,0
894,6.573680166960646,7.6,3,1,1,0,1,1,1,9.109967397829395,1,6,0,0,0,0,0,0,0,0,0,1,0
895,5.41610040220442,6.2,3,0,0,0,1,1,1,8.66681936537205,0,5,0,0,0,0,0,0,0,0,0,1,0
896,6.206575926724928,6.2,3,1,1,0,1,1,1,8.999125391527247,0,5,0,0,0,0,0,0,0,0,0,1,0
897,5.802118375377063,9.6,1,1,1,0,1,0,0,8.809862805379057,0,10,0,0,0,0,0,0,0,0,0,1,0
898,6.359573868672378,7.9,2,0,1,0,1,1,1,8.789660098061537,0,6,0,0,0,0,0,0,0,0,0,1,0
899,7.667158255319148,7.9,3,0,1,0,1,1,1,9.492959650085501,1,6,0,0,0,0,0,0,0,0,0,1,0
900,7.646831391430482,8.7,5,1,1,1,1,1,1,9.18778796750567,1,8,0,0,0,0,0,0,0,0,0,0,0
901,6.529418838262226,9.0,5,1,1,1,1,1,1,10.379317923304855,1,9,0,0,0,0,0,0,0,0,0,0,0
902,8.22282213081366,8.2,3,0,1,1,1,1,1,9.161570207606754,1,7,0,0,0,0,0,0,0,0,0,0,0
903,8.80941494391005,7.2,3,1,1,1,1,1,1,8.8110561229431,1,6,0,0,0,0,0,0,0,0,0,0,0
904,9.243871855184976,7.9,4,1,1,1,1,1,1,9.359708203627006,1,6,0,0,0,0,0,0,0,0,0,0,0
905,9.043931533642278,8.2,5,1,1,1,1,1,1,9.112617283447568,1,7,0,0,0,0,0,0,0,0,0,0,0
906,5.703782474656201,8.8,4,0,1,1,1,1,1,9.605755144230846,1,8,0,0,0,0,0,0,0,0,0,0,0
907,8.279443487712665,7.4,3,1,1,1,1,1,1,8.971575439759016,1,6,0,0,0,0,0,0,0,0,0,0,0
908,7.962415680121064,8.7,3,1,1,1,1,1,1,9.236690147298965,1,8,0,0,0,0,0,0,0,0,0,0,0
909,8.267705664762426,7.2,4,1,1,1,1,1,1,8.87626525995469,1,6,0,0,0,0,0,0,0,0,0,0,0
910,8.234299635696253,8.2,3,0,1,1,1,1,0,9.260938424739274,1,7,0,0,0,0,0,0,0,0,0,0,0
911,7.45876269238096,7.4,4,0,1,0,1,1,1,8.959183074206774,1,6,0,0,0,0,0,0,0,0,0,0,0
912,7.255591274253665,8.8,4,1,1,1,1,1,1,8.5422759717837,1,8,0,0,0,0,0,0,0,0,0,0,0
913,9.885476319734277,7.4,4,0,1,1,1,1,1,9.318117964149614,1,6,0,0,0,0,0,0,0,0,0,0,0
914,9.407878894574997,8.1,3,1,1,1,1,1,1,9.193194213141211,1,7,0,0,0,0,0,0,0,0,0,0,0
915,7.643961949002529,7.1,3,1,1,0,1,1,1,8.888618807300878,1,6,0,0,0,0,0,0,0,0,0,0,0
916,9.445807672979225,7.4,3,1,1,1,1,1,1,8.838551790227402,1,6,0,0,0,0,0,0,0,0,0,0,0
917,8.444192298531748,7.9,4,1,1,1,1,1,1,9.512221163827776,0,6,0,0,0,0,0,0,0,0,0,0,0
918,8.092239406724211,8.2,3,0,1,1,1,1,0,9.260938424739274,1,7,0,0,0,0,0,0,0,0,0,0,0
919,8.243282523048375,8.7,1,0,1,1,1,1,0,9.341631757657359,1,8,0,0,0,0,0,0,0,0,0,0,0
920,8.942853006809921,7.7,3,0,1,0,1,1,0,8.785998208098329,0,6,0,0,0,0,0,0,0,0,0,0,0
921,6.863803391452954,8.7,4,1,1,1,1,1,0,10.007216738298604,1,8,0,0,0,0,0,0,0,0,0,0,0
922,7.773594467360194,7.7,3,1,1,1,1,1,1,9.699778913860525,1,6,0,0,0,0,0,0,0,0,0,0,0
923,7.7284157798410416,7.6,4,1,1,1,1,1,1,9.04617302576227,1,6,0,0,0,0,0,0,0,0,0,0,0
924,8.214735833382303,8.3,4,0,1,1,1,1,1,9.26926943950547,1,7,0,0,0,0,0,0,0,0,0,0,0
925,9.08805973726735,8.1,3,1,1,1,1,1,1,9.240869577011006,1,7,0,0,0,0,0,0,0,0,0,0,0
926,9.08805973726735,8.1,4,1,1,1,1,1,1,9.240869577011006,1,7,0,0,0,0,0,0,0,0,0,0,0
927,7.902487437162855,8.3,4,0,1,1,1,1,0,9.341631757657359,1,7,0,0,0,0,0,0,0,0,0,0,0
928,7.968319500012717,8.8,4,1,1,1,1,1,1,9.676022175572895,1,8,0,0,0,0,0,0,0,0,0,0,0
929,8.42463920980563,8.1,4,1,1,1,1,1,1,8.761550139129644,1,7,0,0,0,0,0,0,0,0,0,0,0
930,8.511376306094673,7.8,1,1,1,1,1,1,1,9.01881660441743,1,6,0,0,0,0,0,0,0,0,0,0,0
931,8.715552125907816,8.1,4,1,1,1,1,1,1,8.816260208734581,1,7,0,0,0,0,0,0,0,0,0,0,0
932,8.338544879988579,7.8,5,1,1,1,1,1,1,8.883640232503673,1,6,0,0,0,0,0,0,0,0,0,0,0
933,7.9603236291488395,8.3,4,0,1,1,1,1,1,9.423433587436891,1,7,0,0,0,0,0,0,0,0,0,0,0
934,9.180602553712227,8.0,2,1,1,1,1,1,1,9.323043861889268,1,7,0,0,0,0,0,0,0,0,0,0,0
935,9.052399183907607,7.1,4,1,1,0,1,1,1,8.782629654920699,1,6,0,0,0,0,0,0,0,0,0,0,0
936,7.526178913346146,7.5,3,0,1,0,1,1,1,8.48920515487607,0,6,0,0,0,0,0,0,0,0,0,0,0
937,8.166784289056151,7.9,3,1,1,1,1,1,1,9.218010878280403,1,6,0,0,0,0,0,0,0,0,0,0,0
938,9.862561385923483,8.4,5,1,1,1,1,1,1,9.096947684621092,1,7,0,0,0,0,0,0,0,0,0,0,0
939,8.75004942158424,8.6,4,1,1,1,1,1,1,9.497922439427631,1,8,0,0,0,0,0,0,0,0,0,0,0
940,8.569785641535407,7.8,4,0,1,0,1,1,1,9.173157580848466,1,6,0,0,0,0,0,0,0,0,0,0,0
941,9.415808631610384,8.1,1,0,1,1,1,1,1,9.067854723679428,1,7,0,0,0,0,0,0,0,0,0,0,0
942,8.290794347381356,7.8,4,1,1,1,1,1,1,9.163982247998034,1,6,0,0,0,0,0,0,0,0,0,0,0
943,9.707594315712079,8.3,4,1,1,1,1,1,1,9.416297071867572,1,7,0,0,0,0,0,0,0,0,0,0,0
944,8.545780648268149,8.5,3,0,1,1,1,1,1,9.416297071867572,1,7,0,0,0,0,0,0,0,0,0,0,0
945,9.481130576757746,8.1,4,1,1,1,1,1,1,9.535896096856046,1,7,0,0,0,0,0,0,0,0,0,0,0
946,7.688455356549944,7.7,5,1,1,1,1,0,1,8.799360083179907,0,6,0,0,0,0,0,0,0,0,0,0,0
947,7.45182223652793,8.1,4,1,1,1,1,1,1,9.485772721999046,1,7,0,0,0,0,0,0,0,0,0,0,0
948,6.5337888379333435,8.4,4,1,1,1,1,1,1,10.449438978277493,1,7,0,0,0,0,0,0,0,0,0,0,0
949,7.421775793644647,7.3,3,1,1,1,1,1,1,8.77786371462117,1,6,0,0,0,0,0,0,0,0,0,0,0
950,7.768533300926033,8.1,2,0,1,1,1,1,1,9.15556734612889,1,7,0,0,0,0,0,0,0,0,0,0,0
951,7.9724660159745655,7.6,3,1,1,1,1,1,1,8.900685318713995,1,6,0,0,0,0,0,0,0,0,0,0,0
952,7.6760099320288875,8.6,4,1,1,1,1,1,0,9.915514932748847,1,8,0,0,0,0,0,0,0,0,0,0,0
953,7.392647520721623,8.3,4,1,1,1,1,1,1,9.27556615689389,1,7,0,0,0,0,0,0,0,0,0,0,0
954,7.735870319952567,7.3,4,0,1,0,1,1,1,8.853236764745898,1,6,0,0,0,0,0,0,0,0,0,0,0
955,8.871645667501872,8.1,4,0,0,0,0,1,1,8.799963219506997,0,7,0,0,0,0,0,0,0,0,0,0,0
956,6.782192056006791,8.3,4,1,1,0,1,1,1,9.569901147893372,0,7,0,0,0,0,0,0,0,0,0,0,0
957,7.398174092970465,8.1,3,1,1,0,1,1,0,9.712266512555141,1,7,0,0,0,0,0,0,0,0,0,0,0
958,7.7475968386928855,8.1,3,1,1,1,1,1,1,9.884457626629322,1,7,0,0,0,0,0,0,0,0,0,0,0
959,8.924656302187074,8.1,4,1,1,1,1,1,1,9.163982247998034,1,7,0,0,0,0,0,0,0,0,0,0,0
960,9.265207273417023,7.6,2,0,1,0,1,1,1,9.076923258535832,1,6,0,0,0,0,0,0,0,0,0,0,0
961,8.577347114235984,8.2,4,1,1,0,1,1,1,9.173157580848466,1,7,0,0,0,0,0,0,0,0,0,0,0
962,7.116394144093465,8.7,4,0,1,1,0,1,0,9.451638133870434,1,8,0,0,0,0,0,0,0,0,0,0,0
963,8.764365720529808,8.4,3,1,1,1,1,1,1,9.478992518521158,1,7,0,0,0,0,0,0,0,0,0,0,0
964,8.653994232908383,8.1,4,1,0,0,1,1,1,9.076923258535832,1,7,0,0,0,0,0,0,0,0,0,0,0
965,8.814627555310697,8.8,4,1,1,1,1,1,1,9.243968552956167,1,8,0,0,0,0,0,0,0,0,0,0,0
966,7.919719760924575,8.1,3,1,1,1,1,1,1,9.02509454366498,1,7,0,0,0,0,0,0,0,0,0,0,0
967,8.282988692742602,8.2,4,0,1,1,1,1,0,9.318117964149614,1,7,0,0,0,0,0,0,0,0,0,0,0
968,8.110427237575024,8.7,3,1,1,1,1,1,1,9.439068301584292,1,8,0,0,0,0,0,0,0,0,0,0,0
969,8.314587291319576,8.0,4,0,1,1,1,1,1,9.15556734612889,1,7,0,0,0,0,0,0,0,0,0,0,0
970,7.936660155225426,7.2,4,1,1,1,1,1,1,9.03491498187007,1,6,0,0,0,0,0,0,0,0,0,0,0
971,8.68050180902826,8.5,4,0,1,1,1,1,0,9.416297071867572,1,7,0,0,0,0,0,0,0,0,0,0,0
972,8.233768709217097,8.0,4,0,1,0,1,1,1,8.971575439759016,0,7,0,0,0,0,0,0,0,0,0,0,0
973,8.431417414394833,7.6,3,1,1,1,1,1,0,9.227197489042606,1,6,0,0,0,0,0,0,0,0,0,0,0
974,5.1298987149230735,9.3,3,0,1,0,1,1,0,9.255887186932153,0,9,0,0,0,0,0,0,0,0,0,0,0
975,8.849657406639912,8.6,3,1,1,1,1,1,1,9.451638133870434,1,8,0,0,0,0,0,0,0,0,0,0,0
976,5.1298987149230735,9.3,5,0,1,0,1,1,0,9.255887186932153,0,9,0,0,0,0,0,0,0,0,0,0,0
978,8.440959885416648,7.6,4,0,1,0,0,1,1,8.946765374867635,0,6,0,0,0,0,0,0,0,0,0,0,0
979,7.350516171833998,7.8,4,1,1,0,1,1,1,9.550662331752143,1,6,0,0,0,0,0,0,0,0,0,0,0
980,7.274479558773871,7.5,3,0,1,0,1,1,1,9.388151773292252,1,6,0,0,0,0,0,0,0,0,0,0,0
981,7.932721027481948,7.9,4,1,1,1,1,1,1,8.592857095337227,1,6,0,0,0,0,0,0,0,0,0,0,0
982,8.108623268354595,7.9,4,1,1,1,1,1,1,9.323222529032856,1,6,0,0,0,0,0,0,0,0,0,0,0
983,7.737616282857904,8.7,4,1,1,1,1,1,1,9.799903236279558,1,8,0,0,0,0,0,0,0,0,0,0,0
984,9.737669067841187,8.2,4,1,1,0,1,1,1,9.401786836547139,1,7,0,0,0,0,0,0,0,0,0,0,0
985,8.954544488386723,8.3,3,1,1,1,1,1,1,9.333884558067638,1,7,0,0,0,0,0,0,0,0,0,0,0
986,7.964850887447313,7.3,3,1,1,1,1,1,1,9.067854723679428,1,6,0,0,0,0,0,0,0,0,0,0,0
987,7.557472901614746,8.7,3,0,1,1,1,1,1,9.455088847042777,1,8,0,0,0,0,0,0,0,0,0,0,0
988,8.634086942887738,6.6,4,1,1,1,1,1,1,8.801017833540714,1,5,0,0,0,0,0,0,0,0,0,0,0
989,9.491979220880678,8.1,4,0,1,1,1,1,1,9.302554855963994,1,7,0,0,0,0,0,0,0,0,0,0,0
990,7.922623574217286,7.9,3,0,1,1,1,1,1,9.076923258535832,1,6,0,0,0,0,0,0,0,0,0,0,0
991,7.753194269884341,7.4,4,1,1,0,1,1,1,8.913819350857198,0,6,0,0,0,0,0,0,0,0,0,0,0
992,6.747586526829315,8.7,3,1,1,1,1,1,1,9.394493583599107,1,8,0,0,0,0,0,0,0,0,0,0,0
993,6.915723448631314,8.0,4,1,1,0,1,1,1,9.04617302576227,1,7,0,0,0,0,0,0,0,0,0,0,0
994,7.5766097669730375,9.0,4,0,1,1,1,1,0,9.582248696555505,1,9,0,0,0,0,0,0,0,0,0,0,0
995,7.1631723908466425,7.5,3,0,1,0,1,1,1,9.207636720401869,1,6,0,0,0,0,0,0,0,0,0,0,0
996,8.92252495730139,8.7,5,0,1,1,1,1,1,9.009936307631463,1,8,0,0,0,0,0,0,0,0,0,0,0
997,8.543055850941965,8.5,3,1,1,1,1,1,1,9.958212452225375,1,7,0,0,0,0,0,0,0,0,0,0,0
998,8.189244525735901,8.1,3,1,1,1,1,1,1,9.15556734612889,1,7,0,0,0,0,0,0,0,0,0,0,0
