,city,Hotel_Name,wifi_box,location,number_of_reviews,user_ratings,Star_Rating,review_score,Family_rooms,Non_Smoking_Rooms,Restaurant,bar,Heating,Lifts,Single_Bed,Double_bed,Room_type,price,Breakfast Cuisine1,Breakfast Cuisine2,Breakfast Cuisine3
106,Tokyo,Grand Prince Hotel Shin Takanawa,no,"108-8612 Tokyo-to, Minato-ku, Takanawa 3-13-1, Japan",1712,8.2,3,Very good,no,yes,yes,yes,yes,yes,single bed,double bed,Superior King Room - Non-Smoking,15942,no,no,no
107,Tokyo,KOKO HOTEL Tsukiji Ginza,yes,"104-0045 Tokyo-to, 6-8-8 Tsukiji, Chuo-ku, Japan",3082,8.3,3,Very good,yes,yes,no,no,yes,yes,single bed,double bed,Standard Double Room,15352,no,no,no
108,Tokyo,APA Hotel Ueno Ekikita,yes,"110-0005 Tokyo-to, Taito-ku, Ueno 7-12-11, Japan",2224,7.7,3,Good,no,yes,no,no,yes,yes,single bed,double bed,Standard Double Room - Non-Smoking,6085,no,no,no
109,Tokyo,APA Hotel Omori Ekimae,yes,"143-0016 Tokyo-to, Ota-ku Omorikita 1-1-4, Japan",717,8.3,3,Very good,no,yes,no,no,yes,yes,,double bed,Standard Room - Non-Smoking (2 Adults),6381,no,no,no
110,Tokyo,APA Hotel Kanda Jimbocho Ekihigashi,yes,"101-0052 Tokyo-to, Chiyoda-ku Kanda Ogawamachi 3-1-22, Japan",1064,8.0,1,Very good,no,yes,no,no,yes,yes,single bed,double bed,Double Room - Smoking,8994,no,no,no
111,Tokyo,K's House Tokyo Oasis - Asakusa Downtown,yes,"111-0032 Tokyo-to, Taito-ku, Asakusa 2-14-10, Japan",321,8.7,3,Fabulous,yes,no,no,no,yes,yes,single bed,double bed,Twin Room with Private Bathroom,5930,no,no,no
112,Tokyo,APA Hotel Nihombashi Hamacho-eki Minami,no,"103-0007 Tokyo-to, Chuo-ku Nihombashi Hamacho 3-43-8, Japan",609,7.6,3,Good,no,yes,no,no,yes,yes,single bed,double bed,Double Room with Small Double Bed - Smoking,5125,Continental, Asian,no
113,Tokyo,APA Hotel Ginza Shintomicho Ekimae Kita - Former APA Hotel Shintomicho Ekikita,yes,"104-0041 Tokyo-to, Chuo-ku Shintomi 1-12-11, Japan",747,8.1,3,Very good,no,yes,no,no,yes,yes,single bed,double bed,Double Room - Non-Smoking,7872,Buffet,no,no
114,Tokyo,Ginza Capital Hotel Akane,yes,"104-0045 Tokyo-to, Chuo-ku Tsukiji 3-1-5 , Japan",984,7.6,3,Good,no,yes,yes,no,yes,yes,single bed,double bed,Double Room with Small Double Bed - Smoking,7036,Full English/Irish, Asian,no
115,Tokyo,HOTEL VARKIN Ikebukuro Nishiguchi,yes,"171-0014 Tokyo-to, 2-16-19 Ikebukuro, Toshima-ku, Japan",714,8.5,3,Very good,no,yes,no,no,yes,no,,double bed,Economy Double Room,7190,no,no,no
116,Tokyo,APA Hotel Asakusa Kuramae,yes,"111-0043 Tokyo-to, Taito-ku, Komagata 2-4-6, Japan",1464,7.7,3,Good,no,yes,no,no,yes,yes,single bed,double bed,Double Room with Small Double Bed - Non-Smoking,5125,American,no,no
117,Tokyo,HOTEL TAVINOS HAMAMATSUCHO,yes,"105-0022 Tokyo-to,  Minato-ku Kaigan 1-13-3, Japan",755,7.9,3,Good,no,yes,no,no,yes,yes,single bed,double bed,Hollywood Twin Room - Non-Smoking,8374,no,no,no
118,Tokyo,APA Hotel Higashi-Nihombashi-Ekimae,yes,"103-0004 Tokyo-to, Chuo-ku Higashinihombashi 3-12-14, Japan",1146,7.9,3,Good,no,yes,no,no,yes,yes,single bed,double bed,Double Room - Smoking,5829,American,no,no
119,Tokyo,APA Hotel Mita-Ekimae,yes,"105-0014 Tokyo-to, Minato-ku Shiba 4-4-8, Japan",1201,7.5,3,Good,no,yes,no,no,yes,yes,single bed,double bed,Double Room - Smoking,8598,Breakfast to go,no,no
120,Tokyo,Sotetsu Fresa Inn Tokyo-Kyobashi,yes,"104-0031 Tokyo-to, Chuo-ku Kyobashi 2-11-1, Japan",2245,7.8,3,Good,no,yes,no,yes,yes,yes,single bed,double bed,Double Room with Small Double Bed - Smoking,10328,no,no,no
121,Tokyo,HOTEL TABARD TOKYO,yes,"130-0022 Tokyo-to, Sumida-ku, Kotobashi 4-14-5, Japan",474,8.2,2,Very good,no,yes,no,yes,yes,yes,single bed,double bed,Double Room,6699,no,no,no
122,Tokyo,&AND HOSTEL AKIHABARA,yes,"101-0025 Tokyo-to, Chiyoda-ku Kanda Sakumacho 3-9-1, Japan",743,7.4,3,Good,no,yes,no,no,yes,yes,,double bed,Standard Double Room,5929,no,no,no
123,Tokyo,APA Hotel Roppongi SIX,yes,"106-0032 Tokyo-to, Minato-ku, Roppongi 2-3-11, Japan",5813,7.8,4,Good,no,yes,no,no,yes,yes,single bed,double bed,Double Room - Electric cigarette only,6420,Asian, American,no
124,Tokyo,Hotel Mystays Premier Akasaka,yes,"107-0052 Tokyo-to, Minato-ku, Akasaka 2-17-54, Japan",2122,8.3,3,Very good,no,yes,no,no,yes,yes,single bed,double bed,Superior Double Room - Smoking,9379,Buffet,no,no
125,Tokyo,DDD HOTEL,yes,"103-0002 Tokyo-to, Chuo-ku Nihonbashi Bakuracho 2-2-1, Japan",3084,8.4,3,Very good,yes,yes,yes,yes,yes,yes,single bed,double bed,Minimal Double Room,10607,Continental,no,no
126,Tokyo,APA Hotel Sugamo Ekimae,yes,"170-0002 Tokyo-to, Toshima-ku, Sugamo 2-9-7, Japan",2503,8.0,4,Very good,yes,yes,no,no,yes,yes,single bed,double bed,Double Room - Non-Smoking,5929,no,no,no
127,Tokyo,KOKO HOTEL Residence Asakusa Kappabashi,yes,"111-0035 Tokyo-to, Taito-ku Nishi Asakusa 3-24-2, Japan",568,9.1,4,Superb,yes,yes,no,no,no,yes,single bed,,Standard Room - Non-Smoking,19062,no,no,no
128,Tokyo,KOKO HOTEL Residence Asakusa Tawaramachi,yes,"111-0042 Tokyo-to, Taito-ku, Kotobuki 2-8-12, Japan",487,9.2,4,Superb,yes,yes,no,no,yes,yes,single bed,,Standard Room - Non-Smoking,16832,no,no,no
129,Tokyo,MIMARU Tokyo KINSHICHO,yes,"130-0022 Tokyo-to, Sumida-ku Kotobashi 4-11-5, Japan",585,9.1,4,Superb,yes,yes,no,no,yes,yes,single bed,,Apartment,23800,no,no,no
130,Tokyo,Hotel GrandBach Tokyo Ginza,yes,"104-0061 Tokyo-to, Chuo-ku Ginza 5-13-12, Japan",2186,8.9,4,Fabulous,yes,yes,yes,yes,yes,yes,single bed,double bed,Double Room B,27999,American,no,no
131,Tokyo,MONday Apart Premium UENO OKACHIMACHI,yes,"110-0005 Tokyo-to, Taito-ku Ueno 3-8-8, Japan",408,8.9,3,Fabulous,yes,yes,no,no,yes,yes,single bed,,Room Selected at Check-In - Non-Smoking,21394,no,no,no
132,Tokyo,Minn Akihabara,yes,"110-0016 Tokyo-to, Taito-ku Taito 1-22-3, Japan",610,8.5,4,Very good,yes,yes,no,no,yes,yes,single bed,,Standard Quadruple Room,12059,no,no,no
133,Tokyo,MONday Apart Akihabara Southeast,yes,"111-0053 Tokyo-to, Taito-ku 4-15-5 Asakusabashi, Japan",203,8.7,3,Fabulous,yes,yes,no,no,yes,yes,single bed,double bed,Standard Family Room,21283,no,no,no
134,Tokyo,Minn Kasai,yes,"134-0083 Tokyo-to, Edogawa-ku Nakakasai 3-32-13, Japan",830,8.3,4,Very good,yes,yes,no,no,yes,yes,single bed,,Standard Triple Room,8933,no,no,no
135,Tokyo,MONday Apart Premium 銀座新富町,yes,"104-0042 Tokyo-to, Chuo-ku, Irifune 3-4-1, Japan",379,8.7,4,Fabulous,yes,yes,no,no,yes,yes,single bed,double bed,Superior Family Room,21462,no,no,no
136,Tokyo,MONday Apart Premium UENO,yes,"110-0014 Tokyo-to, Taito-ku Kita-Ueno 1-7-6, Japan",640,8.6,3,Fabulous,yes,yes,no,no,yes,yes,single bed,double bed,Standard Family Room,23717,Vegetarian, Vegan, Halal
137,Tokyo,MUSTARD HOTEL SHIMOKITAZAWA,yes,"155-0031 Tokyo-to, Setagaya-ku Kitazawa 3-9, Japan",1666,8.3,4,Very good,no,yes,no,yes,yes,yes,single bed,double bed,Superior Twin Room,15409,no,no,no
138,Tokyo,MONday Apart Premium AKIHABARA,yes,"101-0025 Tokyo-to, 4-5 Sakuma-cho, Kanda, Chiyoda-ku, Japan",516,8.9,4,Fabulous,no,yes,no,no,yes,yes,single bed,double bed,Superior Family Room,25163,no,no,no
139,Tokyo,MONday Apart Premium AKIHABARA ASAKUSABASHI Sta.,yes,"111-0053 Tokyo-to, 1-5-2 Asakusabashi, Taito-ku, Japan",414,9.1,3,Superb,yes,yes,no,no,yes,yes,single bed,double bed,Superior king room,24394,no,no,no
140,Tokyo,Pangoo品川,yes,"108-0074 Tokyo-to, 港区高輪4-6-10, Japan",348,7.9,4,Good,no,yes,no,no,yes,yes,single bed,double bed,One-Bedroom Apartment,16162,no,no,no
141,Tokyo,MONday Apart 日本橋水天宮前,yes,"103-0014 Tokyo-to, Chuo-ku Nihonbashikakigara-cho 1-34-5, Japan",188,8.8,3,Fabulous,no,yes,no,no,yes,yes,single bed,double bed,Room Selected at Check-In - Non-Smoking,20476,no,no,no
142,Tokyo,Minn Nishi-Kasai,yes,"134-0088 Tokyo-to, Edogawa-ku Nishikasai 3-13-17, Japan",788,8.6,4,Fabulous,no,yes,no,no,yes,yes,single bed,,Standard Family Room,14739,no,no,no
143,Tokyo,MONday Apart Premium 日本橋,yes,"103-0023 Tokyo-to, Chuo-ku Nihonbashihoncho 4-1-5 , Japan",598,8.9,4,Fabulous,no,yes,no,no,yes,yes,single bed,double bed,Room Selected at Check-In - Non-Smoking,18188,no,no,no
144,Tokyo,MONday Apart Hamamatsucho Daimon,yes,"105-0012 Tokyo-to, Minato-ku Shibadaimon 1-10-4 , Japan",255,9.0,4,Superb,no,yes,no,no,yes,yes,single bed,double bed,Superior king room,23582,no,no,no
145,Tokyo,MONday Apart Ueno Shinokachimachi,yes,"110-0015 Tokyo-to, Taito-ku Higashiueno 1-27-11, Japan",341,8.7,3,Fabulous,yes,yes,no,no,yes,yes,single bed,double bed,Room Selected at Check-In - Non-Smoking,16838,no,no,no
146,Tokyo,HOTEL VARKIN ANNEX,yes,"170-0014 Tokyo-to, 1-2-2 豊島区池袋, Japan",535,8.4,4,Very good,no,yes,no,no,yes,yes,,double bed,Standard Double Room,10903,no,no,no
147,Tokyo,Hotel K5,yes,"103-0026 Tokyo-to, Chuo-Ku Nihonbashikabuto-Cho3-5, Japan",816,9.3,4,Superb,no,yes,no,yes,yes,yes,,double bed,Junior Suite with Bathtub,62824,no,no,no
148,Tokyo,PROSTYLE RYOKAN TOKYO ASAKUSA,yes,"111-0033 Tokyo-to, Taito-ku Hanakawado 2-12-11, Japan",1277,8.6,4,Fabulous,no,yes,yes,yes,yes,yes,,double bed,Japanese-Style King Bed Room with Partially Open-Air Bath,25793,Continental, American,no
149,Tokyo,hotel MONday Premium Ueno Okachimachi,yes,"110-0016 Tokyo-to, Taito-ku, Taito 3-41-7, Japan",1841,8.6,3,Fabulous,no,yes,no,no,yes,yes,single bed,double bed,Deluxe Twin Room with Sofa bed,11183,Buffet,no,no
150,Tokyo,hotel MONday Akihabara Asakusabashi,yes,"111-0053 Tokyo-to, Taito-ku Asakusabashi 2-29-12, Japan",758,8.5,3,Very good,no,yes,no,no,yes,yes,single bed,double bed,Deluxe Twin Room with Extra Bed,10012,Continental,no,no
151,Tokyo,Henn na Hotel Tokyo Asakusa Tawaramachi,yes,"111-0042 Tokyo-to, Taito-ku Kotobuki 3-19-8, Japan",3054,8.6,3,Fabulous,yes,yes,yes,yes,yes,yes,single bed,double bed,Twin Room,13120,Buffet,no,no
152,Tokyo,La'gent Hotel Shinjuku Kabukicho,yes,"160-0021 Tokyo-to, Shinjuku-ku, Kabuki-cho 2-40-5, Japan",1700,8.3,3,Very good,no,yes,no,yes,yes,yes,single bed,double bed,Standard Double Room,13399,Asian, American,no
153,Tokyo,hotel MONday Tokyo Nishikasai,yes,"134-0088 Tokyo-to, Edogawa-ku Nishikasai 6-8-7, Japan",2049,8.3,3,Very good,no,yes,no,no,yes,yes,single bed,double bed,Standard Double Room,5585,Buffet,no,no
154,Tokyo,Hotel Resol Akihabara,yes,"101-0041 Tokyo-to, Chiyoda-ku Kanda Sudacho 2-25, Japan",1612,8.5,4,Very good,no,yes,no,no,yes,yes,single bed,double bed,Double Room - Non-Smoking,13717,Italian,no,no
155,Tokyo,Hotel Gracery Asakusa,yes,"111-0034 Tokyo-to, Taito-ku Kaminarimon 2-10-2, Japan",1467,8.8,4,Fabulous,no,yes,no,no,yes,yes,single bed,double bed,Room Selected at Check-In,12171,Buffet,no,no
156,Tokyo,Hotel Musse Ginza Meitetsu,yes,"104-0061 Tokyo-to, Chuo-ku Ginza 7-12-9, Japan",3022,8.5,2,Very good,yes,yes,no,no,yes,yes,single bed,double bed,Moderate Small Double Room - Non-Smoking,21304,no,no,no
157,Tokyo,The Millennials Shibuya,yes,"150-0041 Tokyo-to, Shibuya-ku Jinnan 1-20-13, Japan",1275,8.6,3,Fabulous,no,yes,no,no,yes,yes,single bed,,2 Adjacent Smart Capsules - Female Only,15514,Vegetarian,no,no
158,Tokyo,Henn na Hotel Tokyo Ginza,yes,"104-0045 Tokyo-to, Chuo-ku Tsukiji 2-2-1, Japan",1576,8.2,5,Very good,no,yes,no,yes,yes,yes,single bed,double bed,Standard Double Room,13064,Continental,no,no
159,Tokyo,Keio Plaza Hotel Tokyo Premier Grand,yes,"160-8330 Tokyo-to, Shinjuku-ku, Nishishinjuku 2-2-1, Japan",470,8.9,4,Fabulous,yes,yes,yes,yes,yes,yes,single bed,double bed,"Club Floor ""Premier Grand"" Deluxe Twin Room with Club Lounge Access - Non-Smoking",53121,American,no,no
160,Tokyo,Candeo Hotels Tokyo Roppongi,yes,"106-0032 Tokyo-to, Minato-ku Roppongi 6-7-11, Japan",2316,8.2,5,Very good,no,yes,no,no,yes,yes,single bed,double bed,Executive Queen Room,26463,no,no,no
161,Tokyo,Grand Prince Hotel Takanawa Hanakohro,yes,"108-8612 Tokyo-to, Minatoku 3-13-1, Japan",79,9.6,5,Exceptional,no,yes,yes,yes,yes,yes,single bed,,Japanese Style Suite with Tatami Floor,56935,Asian,no,no
162,Tokyo,Hotel New Otani Tokyo Garden Tower,yes,"102-8578 Tokyo-to, Chiyoda-ku Kioicho 4-1, Japan",518,8.3,3,Very good,yes,yes,no,yes,yes,yes,single bed,double bed,Standard Double or Twin Room,27907,Continental, American,no
163,Tokyo,Daiwa Roynet Hotel Tokyo Akabane,yes,"115-0044 Tokyo-to, Kita-ku, Akabane Minami 1-9-13, Japan",1044,8.2,3,Very good,no,yes,no,no,yes,yes,single bed,double bed,Double Room - Smoking,8709,Asian, American,no
164,Tokyo,Hotel Lumiere Nishikasai,yes,"134-0088 Tokyo-to, Edogawa-ku Nishikasai 6-20-3, Japan",1219,8.1,5,Very good,no,yes,no,no,yes,yes,single bed,,Double Room with Small Double Bed - Smoking,6030,American,no,no
165,Tokyo,Hotel Chinzanso Tokyo,yes,"112-8680 Tokyo-to, Bunkyo-ku, Sekiguchi 2-10-8, Japan",704,9.2,5,Superb,yes,yes,no,yes,yes,yes,single bed,double bed,Superior King Room with City View,45156,American,no,no
166,Tokyo,"Mandarin Oriental, Tokyo",no,"103-8328 Tokyo-to, Chuo-ku Nihonbashi Muromachi 2-1-1, Japan",435,9.1,5,Superb,no,yes,yes,yes,yes,yes,single bed,double bed,Deluxe Twin Room,94909,Continental, Full English/Irish, Gluten-free
167,Tokyo,Royal Park Hotel,no,"103-8520 Tokyo-to, Chuo-ku Nihonbashi Kakigara-cho 2-1-1, Japan",852,8.4,3,Very good,no,yes,yes,yes,yes,yes,single bed,double bed,Standard Double Room,25861,Continental, American,no
168,Tokyo,Akihabara Washington Hotel,yes,"101-0025 Tokyo-to, Chiyoda-ku Kanda Sakuma-cho 1-8-3, Japan",2606,8.3,4,Very good,no,yes,no,no,no,yes,single bed,double bed,Economy Double Room - Smoking,10663,no,no,no
169,Tokyo,Hotel Gracery Ginza,yes,"104-0061 Tokyo-to, Chuo-ku Ginza  7-10-1, Japan",736,8.0,4,Very good,no,yes,no,no,yes,yes,single bed,double bed,Standard Double Room with Small Double Bed - Non-Smoking,16916,no,no,no
170,Tokyo,Hotel Gracery Shinjuku,yes,"160-0021 Tokyo-to, Shinjuku-ku Kabukicho 1-19-1, Japan",3427,8.2,4,Very good,no,yes,no,no,yes,yes,single bed,double bed,Double Room - Non-Smoking,17124,Continental, Asian, American
171,Tokyo,Hotel East 21 Tokyo,yes,"135-0016 Tokyo-to, Koto-ku Toyo  6-3-3 , Japan",1184,8.5,3,Very good,no,yes,yes,yes,yes,yes,single bed,double bed,Standard Twin Room - Non-Smoking (2 Adult),8151,no,no,no
172,Tokyo,Keisei Richmond Hotel Tokyo Kinshicho,yes,"130-0022 Tokyo-to, Sumida-ku Kotobashi 3-2-7, Japan",451,8.7,3,Fabulous,no,yes,no,no,yes,yes,single bed,double bed,Standard Double Room - Non Smoking,5603,no,no,no
173,Tokyo,Sakura Cross Hotel Ueno Iriya Annex,yes,"110-0013 Tokyo-to, Taito-ku Iriya 1-21-7, Japan",846,9.0,3,Superb,no,yes,no,no,yes,yes,,double bed,Superior Triple Room Max5 Comfort3,8257,no,no,no
174,Tokyo,Hotel Oriental Express Tokyo Kamata,yes,"144-0035 Tokyo-to, Ota-ku Minamikamata  1-3-15, Japan",2631,8.4,3,Very good,no,yes,no,no,yes,yes,single bed,double bed,Standard Twin Room - Non-Smoking,6720,American,no,no
175,Tokyo,OTHER SPACE Hotelー HOTEL K3 asakusaー,yes,"111-0032 Tokyo-to, Taito-ku Asakusa 3-4-10, Japan",391,8.7,3,Fabulous,yes,yes,no,yes,yes,yes,,double bed,Superior Double Room,5775,no,no,no
176,Tokyo,Shiinamachi house,yes,"171-0014 Tokyo-to, 豊島区池袋４−３５−２, Japan",0,0.0,2,,no,yes,no,no,yes,no,,double bed,One-Bedroom Apartment,3412,no,no,no
177,Tokyo,Sakura Hotel Nippori,yes,"113-0022 Tokyo-to, Bunkyo-ku Sendagi 3-43-15, Japan",496,7.6,3,Good,no,yes,no,yes,yes,yes,single bed,double bed,Japanese-Style Twin Room with Shared Bathroom,4887,Continental,no,no
178,Tokyo,Palo Nagasaki,no,"171-0051 Tokyo-to, 豊島区長崎6-27-11, Japan",0,0.0,3,Exceptional,no,yes,no,no,yes,no,,double bed,One-Bedroom Apartment,2768,no,no,no
179,Tokyo,ホテルロイヤルオーク五反田,yes,"141-0031 Tokyo-to, 東京都品川区西五反田1－9－3 リバーライトビル３階, Japan",3,5.7,3,Passable,no,yes,no,no,yes,no,single bed,double bed,Double Room,5583,no,no,no
180,Tokyo,APA Hotel Kanda-Eki Higashi,yes,"101-0032  Tokyo-to, Chiyoda-ku Iwamoto-cho 2-1-1, Japan",1128,7.4,4,Good,no,yes,no,no,yes,yes,single bed,double bed,Double Room - Non-Smoking,5829,no,no,no
181,Tokyo,Villa Fontaine Grand Tokyo Ariake,yes,"135-0063 Tokyo-to, Koto-ku Ariake 2-1-5, Japan",2670,8.3,2,Very good,yes,yes,no,no,yes,yes,single bed,double bed,Double Room - Non-Smoking,7503,no,no,no
182,Tokyo,Imano Tokyo Ginza Hostel,yes,"104-0041 Tokyo-to, Chuo-ku Shintomi 1-5-10, Japan",991,8.2,3,Very good,no,yes,no,no,yes,yes,single bed,,Japanese Style - Double or Twin Room,8433,no,no,no
183,Tokyo,HOTEL KABUKI,yes,"160-0021 Tokyo-to, 新宿区歌舞伎町1-16-9, Japan",149,8.8,2,Fabulous,no,yes,no,no,yes,yes,,double bed,Standard Queen Room,17486,no,no,no
184,Tokyo,nine hours Ningyocho,yes,"103-0013 Tokyo-to, Chuo-ku Nihonbashi Ningyocho 3-6-1, Japan",902,8.2,1,Very good,no,yes,no,no,yes,yes,single bed,,Special Offer - 2 Capsule Rooms for Female - Non-Smoking,6532,Breakfast to go,no,no
185,Tokyo,Anshin Oyado Shinbashi Shiodome-Male only,yes,"105-0021 Tokyo-to, Higashi Shimbashi 2-7-8, Japan",344,8.4,3,Very good,no,yes,no,no,no,yes,single bed,,Bed in Male Dormitory Room,7258,Asian,no,no
186,Tokyo,Tokyo Bay Ariake Washington Hotel,no,"135-0063 Tokyo-to, Koto-ku Ariake 3-7-11, Japan",3421,7.3,3,Good,yes,yes,no,no,yes,yes,single bed,double bed,Casual Twin Room - Non-Smoking,7403,no,no,no
187,Tokyo,Hotel Villa Fontaine Tokyo-Hamamatsucho,no,"105-0014 Tokyo-to, Minato-ku Shiba 1-6-5, Japan",263,7.4,3,Good,no,yes,no,no,yes,yes,single bed,double bed,Double Room - Non-Smoking,6197,no,no,no
188,Tokyo,Dormy Inn Akihabara,yes,"101-0021 Tokyo-to, Chiyoda-ku Sotokanda  4-12-5 , Japan",1381,8.5,3,Very good,no,yes,no,no,yes,yes,single bed,double bed,Moderate Double Room with Small Double Bed - Non-Smoking,14571,Asian,no,no
189,Tokyo,APA Hotel Asakusa Tawaramachi Ekimae,yes,"111-0035 Tokyo-to, Taito-ku, Nishiasakusa 1-2-3, Japan",3239,8.2,4,Very good,no,yes,no,no,yes,yes,single bed,double bed,Double Room - Smoking,6381,Continental,no,no
190,Tokyo,The Royal Park Hotel Tokyo Haneda Airport Terminal 3,yes,"144-0041 Tokyo-to, Ota-ku Haneda Airport 2-6-5, Japan",9278,8.4,3,Very good,yes,yes,no,yes,yes,yes,single bed,double bed,Double Room,16637,no,no,no
191,Tokyo,Hotel Famy Inn Kinshicho,yes,"130-0022 Tokyo-to, Koutou-bashi 2-17-4, Japan",289,7.2,3,Good,no,yes,no,no,no,yes,single bed,double bed,Double Room with Small Double Bed - Smoking,4746,Continental,no,no
192,Tokyo,APA Hotel Asakusa Ekimae,yes,"111-0043 Tokyo-to, Taitoku Komagata 1-12-16, Japan",2686,8.0,3,Very good,no,yes,no,no,yes,yes,single bed,double bed,Standard Double Room - Non-Smoking,5695,no,no,no
193,Tokyo,Toyoko Inn Tokyo Shinagawa Konan-guchi Tennozu Isle,yes,"140-0002 Tokyo-to, Shinagawa-ku Higashishinagawa 2-2-35, Japan",6414,7.7,3,Good,yes,yes,no,no,yes,yes,single bed,double bed,Economy Double Room - Non-Smoking,6155,Buffet,no,no
194,Tokyo,レジデンシャルステージ東新宿,yes,"160-0021 Tokyo-to, 歌舞伎町２丁目１９−12, Japan",0,0.0,3,,no,no,no,no,yes,no,,double bed,Two-Bedroom Apartment,7258,no,no,no
195,Tokyo,Toyoko Inn Tokyo Keihin Tohoku sen Oji eki Kita guchi,yes,"114-0002 Tokyo-to, Kita-ku Oji 2-1-1, Japan",743,7.8,3,Good,no,yes,no,no,yes,yes,single bed,double bed,Economy Double Room - Smoking,5686,Asian, American,no
196,Tokyo,APA Hotel - Higashishinjuku Kabukicho Higashi,yes,"160-0021 Tokyo-to, Shinjuku-ku Kabukicho 2-17-7, Japan",1204,7.7,3,Good,no,yes,no,no,yes,yes,single bed,double bed,Double Room - Non-Smoking,11389,Asian,no,no
197,Tokyo,Sotetsu Fresa Inn Ochanomizu Jimbocho,yes,"101-0051 Tokyo-to, Chiyoda-ku Kanda Jinbo-cho 1-19-7, Japan",1712,8.1,3,Very good,yes,yes,no,no,yes,yes,single bed,double bed,Double Room - Smoking,8933,Continental,no,no
198,Tokyo,Candeo Hotels Ueno Park,yes,"110-0003 Tokyo-to, Taito-ku Negishi 1-2-13, Japan",419,7.3,3,Good,yes,yes,no,no,yes,yes,single bed,double bed,Room Selected at Check-In - Non-Smoking,8374,no,no,no
199,Tokyo,Sotetsu Fresa Inn Tokyo Kinshicho,yes,"130-0022 Tokyo-to, Sumida-ku, Kotobashi 2-18-7, Japan",1248,8.1,3,Very good,no,yes,no,no,yes,yes,single bed,double bed,Double Room with Small Double Bed - Non-Smoking,5406,Asian,no,no
200,Tokyo,the b suidobashi,yes,"113-0033 Tokyo-to, Bunkyo-ku Hongo 1-25-27 , Japan",1099,7.6,3,Good,no,yes,no,no,yes,yes,single bed,double bed,Small Double Room,7704,American,no,no
201,Tokyo,JR-East Hotel Mets Koenji,yes,"166-0002 Tokyo-to, 2-5-1 Koenji-kita Suginami-ku, Japan",127,8.6,2,Fabulous,no,yes,no,no,no,yes,single bed,double bed,Single Room (2 Adults) - Non-Smoking,7813,American,no,no
202,Tokyo,GLOU Higashi Shinjuku,yes,"169-0072 Tokyo-to, Shinjuku-ku, Okubo 1-1-38, Japan",1153,8.2,4,Very good,no,yes,no,no,no,no,,double bed,Small Double Room,8438,no,no,no
203,Tokyo,Hotel Monte Hermana Tokyo,yes,"103-0027 Tokyo-to, 3-3-15, Nihombashi, Chuo-ku, Japan",1033,8.4,3,Very good,no,yes,no,no,yes,yes,single bed,double bed,Standard Twin Room,17084,Continental,no,no
204,Tokyo,Hotel Wing International Tokyo Akabane,yes,"115-0055 Tokyo-to, Kita-ku Akabane Nishi 1-39-17, Japan",932,8.3,3,Very good,no,yes,no,no,yes,yes,single bed,double bed,Double Room with Small Double Bed - Non-Smoking,4567,American,no,no
205,Tokyo,Hotel Amanek Asakusa Ekimae,yes,"111-0043 Tokyo-to, Taito-ku Komagata 2-7-2, Japan",1895,8.1,2,Very good,no,yes,no,no,yes,yes,single bed,double bed,Standard Double Room,7344,no,no,no
206,Tokyo,Domo Hotel,yes,"160-0022 Tokyo-to, 新宿区新宿七丁目27-15, Japan",136,8.3,3,Very good,no,yes,no,no,yes,yes,single bed,,Standard Twin Room,10077,no,no,no
207,Tokyo,Dormy Inn Korakuen,yes,"113-0033 Tokyo-to, Bunkyo-ku, Hongo 4-23-14, Japan",875,8.7,4,Fabulous,no,yes,no,no,yes,yes,single bed,double bed,Double Room with Small Double Bed,13195,Buffet,no,no
208,Tokyo,Rihga Royal Hotel Tokyo,yes,"169-8613 Tokyo-to, Shinjuku-ku Totsuka-machi 1-104-19, Japan",564,8.6,3,Fabulous,no,yes,no,yes,yes,yes,single bed,double bed,Luxury Twin Room with Late Check-in 18:00 and Early Check-out 10:00 - Non-Smoking,8933,no,no,no
209,Tokyo,APA Hotel Kanda Ekimae,yes,"101-0044 Tokyo-to, Chiyoda ku, Kajicho 2-10-3 , Japan",994,8.0,3,Very good,no,yes,no,no,yes,yes,single bed,double bed,Double Room - Non-Smoking,7738,no,no,no
210,Tokyo,APA Hotel Asakusa Kaminarimon,yes,"111-0034 Tokyo-to, Taito-ku Kaminarimon 2-14-1, Japan",2321,8.2,3,Very good,no,yes,no,no,yes,yes,single bed,double bed,Double Room - Non-Smoking,6476,Vegetarian, Vegan, Halal
211,Tokyo,COGO Ryogoku,yes,"130-0026 Tokyo-to, Ryogoku 4-30-5, Japan",422,8.0,3,Very good,yes,yes,no,no,yes,yes,single bed,,Economy Quadruple Room,7073,no,no,no
212,Tokyo,APA Hotel Ginza Kyobashi Tokyo-Eki Yaesu Minami-guchi,yes,"104-0031 Tokyo-to, Chuo-ku Kyobashi 3-6-7, Japan",2131,7.3,4,Good,no,yes,no,no,yes,yes,single bed,double bed,Double Room with Small Double Bed - Non-Smoking,9212,no,no,no
213,Tokyo,Sotetsu Fresa Inn Kanda-Otemachi,yes,"101-0047 Tokyo-to, 2-8-4 Uchikanda, Chiyoda-ku, Japan",2188,8.5,1,Very good,no,yes,no,no,yes,yes,single bed,,Small Double Room - Non-Smoking,8821,Buffet,no,no
