Hotel_Name,wifi_box,location,number_of_reviews,user_ratings,Star_Rating,review_score,Family_rooms,Non_Smoking_Rooms,Restaurant,bar,Heating,Lifts,Breakfast,Single_Bed,Double_bed,Room_type,price
Earls Court East Serviced Apartments,yes,"Kensington and Chelsea, London, SW5 9SX, United Kingdom",883 reviews,8.1,4 out of 5,Very good,no,no,no,NA,yes,no,NA,single bed,double bed,Lower Ground Floor Large Studio,"₹ 13,022"
The Ned,yes,"Poultry 27, City of London, London, EC2R 8AJ, United Kingdom",828 reviews,8.7,5 out of 5,Fabulous,yes,yes,yes,Bar,yes,yes,"Continental, Full English/Irish, Vegetarian, Vegan, Gluten-free, American",NA,double bed,Double Room - Cosy,"₹ 48,113"
Premier London Apartments Near Camden markets & very close to tube stations by Sojo Stay,yes,"1 Hungerford Road, Islington, London, N7 9LA, United Kingdom",28 reviews,9.1,4 out of 5,Superb,no,yes,no,NA,yes,yes,NA,NA,double bed,Two-Bedroom Apartment,"₹ 27,725"
City Apartments Kings Cross,yes,"SWINTON STREET, Camden, London, WC1X 9NL, United Kingdom",735 reviews,7.6,3 out of 5,Good,no,yes,no,NA,yes,no,NA,NA,double bed,Holiday Home,"₹ 14,647"
Central London Luxury Studios Fulham Close to Underground Newly Refurbished,yes,"2940 Dawes Road, Hammersmith and Fulham, London, SW6 7EN, United Kingdom",135 reviews,8.8,4 out of 5,Fabulous,yes,yes,no,NA,yes,no,NA,single bed,double bed,Studio Apartment,"₹ 4,978"
Hawkwood Apartments,yes,"6 Hawkwood Mount, Hackney, London, E5 9EQ, United Kingdom",206 reviews,8.2,4 out of 5,Very good,no,yes,no,NA,yes,no,NA,NA,double bed,One-Bedroom Suite,"₹ 15,563"
Admiral Hardy,yes,"7 College Approach Greenwich, Greenwich, London, SE10 9HY, United Kingdom",655 reviews,8.7,4 out of 5,Fabulous,yes,yes,no,Bar,yes,no,NA,NA,double bed,King Room,"₹ 16,682"
London Studios Very Close to Central Line Underground Shepherds Bush and Westfield Newly Refurbished,yes,"6911 Lime Grove, Hammersmith and Fulham, London, W12 8EA, United Kingdom",419 reviews,7.9,4 out of 5,Good,yes,yes,no,NA,yes,no,NA,single bed,double bed,Deluxe King Studio,"₹ 6,281"
"Maldron Hotel Finsbury Park, London",yes,"240 Seven Sisters Road Finsbury Park, Islington, London, N4 2HX, United Kingdom",238 reviews,8.5,4 out of 5,Very good,yes,yes,no,Bar,yes,yes,"Continental, Full English/Irish, Vegetarian, Vegan, Halal, Gluten-free, Buffet",single bed,double bed,Deluxe Double Room,"₹ 16,082"
Drummond rooms,yes,"Drummond Street, Camden, London, NW1 2PH, United Kingdom",NA,NA,3 out of 5,NA,no,no,no,NA,yes,no,NA,NA,double bed,Double Room,"₹ 7,324"
Princes Square,yes,"23-25 Princes Square, Off Ilchester Gardens, Westminster Borough, London, W2 4NJ, United Kingdom",357 reviews,7.3,5 out of 5,Good,no,yes,no,NA,yes,no,NA,single bed,double bed,Standard Double Room,"₹ 21,361"
Great Rooms in Stepney Green Station - 12,yes,"12 Tollet Street, Tower Hamlets, London, E1 4EE, United Kingdom",68 reviews,7.3,3 out of 5,Good,no,yes,no,NA,yes,no,NA,single bed,double bed,Quadruple Room with Shared Bathroom,"₹ 9,088"
Plaistow Cosy Double Rooms - 8,yes,"8 Morley Road, Newham, London, E15 3HG, United Kingdom",60 reviews,7.4,3 out of 5,Good,no,yes,no,Bar,yes,no,NA,NA,double bed,Double Room with Shared Bathroom,"₹ 6,019"
Zedwell Underground Tottenham Court Rd,yes,"112 Great Russell Street, Camden, London, WC1B 3NQ, United Kingdom",983 reviews,6.4,3 out of 5,Pleasant,yes,yes,no,NA,no,no,NA,single bed,double bed,Cocoon 2,"₹ 13,223"
"The May Fair, A Radisson Collection Hotel, Mayfair London",yes,"Stratton Street, Mayfair, Westminster Borough, London, W1J 8LT, United Kingdom","4,058 reviews",8.1,2 out of 5,Very good,yes,yes,no,Bar,yes,yes,Full English/Irish,single bed,double bed,Collection Superior Room,"₹ 40,738"
ibis London Stratford,yes,"1A Romford Road, E15 4LJ, Newham, London, E15 4LJ, United Kingdom","2,664 reviews",7.8,4 out of 5,Good,no,yes,no,Bar,yes,yes,"Continental, Full English/Irish",single bed,double bed,Double Sweet Room by Ibis,"₹ 11,392"
"Holiday Inn Express London Chingford, an IHG Hotel",yes,"Walthamstow Avenue, Walthamstow, London, E4 8ST, United Kingdom","2,673 reviews",7.1,3 out of 5,Good,yes,yes,no,Bar,yes,yes,"Continental, Vegetarian, Vegan, Gluten-free",single bed,double bed,Double Room,"₹ 6,102"
Alexandra Hotel,yes,"159 - 161 Sussex Gardens, Westminster Borough, London, W2 2RY, United Kingdom","4,674 reviews",7.1,5 out of 5,Good,yes,yes,no,NA,yes,yes,Continental,single bed,double bed,Superior Triple Room,"₹ 10,134"
Homefield Lodge,yes,"11 Central Way Homefield Lodge, Brent, London, NW10 7XQ, United Kingdom",230 reviews,8.1,4 out of 5,Very good,no,yes,no,NA,yes,no,NA,single bed,double bed,Double Room,"₹ 9,155"
Fitzrovia Hotel,yes,"20-28 Bolsover Street, Westminster Borough, London, W1W 5NB, United Kingdom","3,379 reviews",7.8,4 out of 5,Good,yes,yes,no,Bar,yes,yes,Continental,single bed,double bed,Superior Double Room,"₹ 17,051"
Mile End Double Rooms 27 Guest house,yes,"27A Burdett Road, Tower Hamlets, London, E3 4TN, United Kingdom",59 reviews,7.3,3 out of 5,Good,no,no,no,NA,yes,no,NA,single bed,double bed,Double Room with Shared Bathroom,"₹ 6,143"
Keystone House,yes,"6 Caledonian Road, Islington, London, N1 9DU, United Kingdom","2,884 reviews",7.9,4 out of 5,Good,yes,no,no,Bar,no,no,NA,single bed,double bed,King Room,"₹ 11,698"
Royal Lancaster London,yes,"Lancaster Terrace, Westminster Borough, London, W2 2TY, United Kingdom","5,103 reviews",9.0,4 out of 5,Superb,yes,yes,yes,Bar,yes,yes,"Continental, Italian, Full English/Irish, Vegetarian, Vegan, Halal, Gluten-free, Asian, American",single bed,double bed,Deluxe Double Room,"₹ 40,189"
"Radisson Blu Edwardian New Providence Wharf Hotel, London",yes,"5 Fairmont Avenue, Canary Wharf, Tower Hamlets, London, E14 9JB, United Kingdom","5,554 reviews",8.8,4 out of 5,Fabulous,yes,yes,no,Bar,yes,yes,Full English/Irish,single bed,double bed,Superior King or Twin Room,"₹ 17,851"
The Tower Hotel,yes,"St Katherines' Way, Tower Hamlets, London, E1W 1LD, United Kingdom","18,257 reviews",7.8,4 out of 5,Good,yes,yes,yes,Bar,yes,yes,"Continental, Full English/Irish, Vegetarian",single bed,double bed,Standard Sleeper Double Room,"₹ 15,461"
Hyde Park Suites,yes,"73 Inverness Terrace, Westminster Borough, London, W2 3JT, United Kingdom",935 reviews,6.8,4 out of 5,Pleasant,yes,yes,no,NA,yes,no,NA,single bed,double bed,Double Room,"₹ 10,070"
The Beaufort,yes,"33 Beaufort Gardens, Kensington and Chelsea, London, SW3 1PP, United Kingdom","1,665 reviews",7.3,5 out of 5,Good,yes,yes,no,NA,yes,yes,"Continental, Vegetarian, Vegan",single bed,double bed,Double Room,"₹ 17,851"
Leonardo Royal London St Paul’s,yes,"10 Godliman Street, City of London, London, EC4V 5AJ, United Kingdom","7,540 reviews",8.5,3 out of 5,Very good,yes,yes,yes,Bar,yes,yes,"Full English/Irish, Buffet",NA,double bed,Superior King Room,"₹ 21,879"
Hotel Saint London,yes,"9 Aldgate High Street, City of London, London, EC3N 1AH, United Kingdom","1,745 reviews",8.4,3 out of 5,Very good,no,yes,no,Bar,yes,yes,"Continental, Full English/Irish, Vegetarian, Vegan, Gluten-free",single bed,double bed,Superior Double Room,"₹ 14,240"
Langham Court Hotel,yes,"31-35 Langham Street, Westminster Borough, London, W1W 6BU, United Kingdom","2,764 reviews",7.1,3 out of 5,Good,yes,yes,no,Bar,yes,yes,"Continental, Full English/Irish, Buffet",single bed,double bed,Double Room,"₹ 19,340"
citizenM London Shoreditch,yes,"6 Holywell Lane, Hackney, London, EC2A 3ET, United Kingdom","2,879 reviews",8.7,3 out of 5,Fabulous,no,yes,no,Bar,yes,yes,"Vegetarian, Vegan",NA,double bed,King Room,"₹ 15,909"
The Piccadilly London West End,no,"65-73 Shaftesbury Avenue, Westminster Borough, London, W1D 6EX, United Kingdom","4,905 reviews",8.0,4 out of 5,Very good,yes,yes,no,Bar,yes,yes,Continental,single bed,double bed,Economy Double Room,"₹ 28,481"
The Brent Hotel - London - Wembley and Harrow,yes,"165 Preston Hill, Brent, London, HA3 9UY, United Kingdom",182 reviews,7.9,4 out of 5,Good,yes,yes,no,NA,yes,no,NA,single bed,double bed,Budget Double Room,"₹ 11,692"
Argyle Square Hotel,yes,"21-22 Argyle square, Camden, London, WC1H 8AS, United Kingdom","1,229 reviews",6.9,4 out of 5,Pleasant,yes,yes,no,NA,yes,no,NA,single bed,double bed,Standard Double Room with Shared Bathroom,"₹ 9,338"
London Lodge Hotel,yes,"134 - 136 Lexham Gardens, Kensington and Chelsea, London, W8 6JE, United Kingdom",882 reviews,8.1,4 out of 5,Very good,no,yes,no,Bar,yes,yes,"Continental, Full English/Irish",single bed,double bed,Standard Double Room,"₹ 21,269"
CanningTown Double Rooms - 20,yes,"20 Malmesbury Terrace, Newham, London, E16 4PL, United Kingdom",34 reviews,7.1,4 out of 5,Good,no,no,no,NA,yes,no,NA,NA,double bed,Double Room with Shared Bathroom,"₹ 6,445"
Tavistock Hotel,yes,"48-55 TAVISTOCK SQUARE, Camden, London, WC1H 9EU, United Kingdom","2,288 reviews",7.5,4 out of 5,Good,yes,yes,yes,Bar,yes,yes,Full English/Irish,single bed,double bed,Standard Twin Room,"₹ 13,841"
Mackenzie Suites,yes,"MacKenzie Road, Islington, London, N7 8QY, United Kingdom",2 reviews,7.5,4 out of 5,Good,yes,yes,no,NA,yes,no,NA,NA,double bed,Double Room,"₹ 9,155"
Park Avenue Bayswater Inn Hyde Park,yes,"8-16 Princes Square, Westminster Borough, London, W2 4NT, United Kingdom","2,463 reviews",7.4,4 out of 5,Good,yes,no,no,NA,yes,yes,Full English/Irish,single bed,double bed,Double Room,"₹ 9,765"
Ember Locke,yes,"202 Cromwell Road, Kensington and Chelsea, London, SW5 0SW, United Kingdom",78 reviews,8.9,4 out of 5,Fabulous,no,yes,no,Bar,yes,yes,NA,single bed,double bed,Locke Room,"₹ 17,495"
Best Western Mornington Hotel Hyde Park,yes,"12 Lancaster Gate, Lancaster Gate, Westminster Borough, London, W2 3LG, United Kingdom","2,986 reviews",7.3,4 out of 5,Good,yes,yes,no,Bar,yes,yes,"Continental, Full English/Irish, Vegetarian, Vegan, Gluten-free",single bed,double bed,Economy Double Room,"₹ 12,206"
Seraphine Hammersmith Hotel,yes,"84 King Street, Hammersmith and Fulham, London, W6 0QW, United Kingdom","1,403 reviews",7.8,3 out of 5,Good,yes,yes,no,NA,yes,yes,Continental,single bed,double bed,Cosy Double Room,"₹ 11,714"
Park Grand London Kensington,yes,"33 - 37 Hogarth Road, Kensington and Chelsea, London, SW5 0QQ, United Kingdom","8,446 reviews",8.0,4 out of 5,Very good,no,yes,no,Bar,yes,yes,Full English/Irish,single bed,double bed,Deluxe Double Room,"₹ 20,750"
Stepney Green beds to stay 24,yes,"Ernest Street 24, Tower Hamlets, London, E1 4LS, United Kingdom",152 reviews,7.6,4 out of 5,Good,no,no,no,NA,yes,no,NA,NA,double bed,Double Room with Shared Bathroom,"₹ 6,042"
The Westbridge Hotel Stratford,yes,"335-337 High Street, Stratford, Newham, London, E15 2TF, United Kingdom","4,579 reviews",8.2,5 out of 5,Very good,no,yes,no,Bar,yes,yes,"Continental, Vegetarian, Halal",single bed,double bed,Standard Twin Room,"₹ 9,968"
Hyde Park 4 Bedroom Superior Suite,yes,"221 Bourne Terrace, Westminster Borough, London, W2 5TP, United Kingdom",12 reviews,6.8,4 out of 5,Pleasant,yes,yes,no,NA,yes,no,NA,NA,double bed,Apartment,"₹ 60,878"
DoubleTree by Hilton Hotel London - Tower of London,no,"7 Pepys Street, City of London, London, EC3N 4AF, United Kingdom","11,166 reviews",7.6,3 out of 5,Good,yes,yes,yes,Bar,yes,yes,"Continental, Full English/Irish, Vegetarian, Vegan, Halal, Gluten-free",single bed,double bed,Queen Room,"₹ 16,535"
Hampton By Hilton London City,yes,"12-20 Osborn Street, Tower Hamlets, London, E16TE, United Kingdom",591 reviews,8.5,4 out of 5,Very good,yes,yes,no,NA,yes,yes,"Continental, Full English/Irish, Vegetarian, Vegan, Halal, Gluten-free",single bed,double bed,Queen Room,"₹ 15,157"
Tulse Hill Luxury Cosy Rooms,yes,"18 Northstead Road, Lambeth, London, SW2 3JW, United Kingdom",331 reviews,8.7,3 out of 5,Fabulous,no,yes,no,Bar,yes,no,NA,NA,double bed,Double Room with Shared Bathroom,"₹ 8,148"
"Holiday Inn London Kensington High St., an IHG Hotel",yes,"Wrights Lane, Kensington and Chelsea, London, W8 5SP, United Kingdom","8,777 reviews",7.1,4 out of 5,Good,no,yes,no,Bar,yes,yes,"Continental, Full English/Irish, Vegetarian, Vegan, Halal, Gluten-free",single bed,double bed,Standard King Room,"₹ 14,373"
Ivy House Hotel,no,"18 Hugh St Pimlico, Westminster Borough, London, SW1V 1RP, United Kingdom",71 reviews,6.3,3 out of 5,Pleasant,yes,yes,no,NA,no,no,NA,single bed,double bed,Double Room with Shared Bathroom,"₹ 10,172"
Moxy London Stratford,yes,"86 Great Eastern Road, Newham, London, E15 1GR, United Kingdom","4,073 reviews",8.2,4 out of 5,Very good,yes,yes,no,Bar,yes,yes,"Continental, Full English/Irish, Vegetarian, Vegan",single bed,double bed,"Moxy Sleeper, Guest room, 1 Queen","₹ 9,968"
Holloway Road Double rooms - 5,yes,"5 margery fry court - tufnell park road, Islington, London, N7 0DR, United Kingdom",37 reviews,7.2,4 out of 5,Good,no,no,no,NA,yes,no,NA,NA,double bed,Double Room with Shared Bathroom,"₹ 6,546"
Mornington Hotel London Victoria,yes,"25 Gloucester Street, Westminster Borough, London, SW1V 2DB, United Kingdom","1,182 reviews",7.6,5 out of 5,Good,yes,yes,no,NA,yes,no,NA,single bed,double bed,Economy Double Room,"₹ 15,258"
Magical Studios,yes,"Brick Lane, Tower Hamlets, London, United Kingdom",18 reviews,4.9,4 out of 5,Disappointing,no,no,no,NA,no,no,NA,NA,double bed,Deluxe Double Studio,"₹ 11,672"
Montcalm Royal London House-City of London,yes,"22-25 Finsbury Square, City , Islington, London, EC2A 1DX, United Kingdom","9,168 reviews",8.3,3 out of 5,Very good,yes,yes,no,Bar,yes,yes,Full English/Irish,single bed,double bed,Deluxe Double Room,"₹ 22,480"
Palmers Lodge Swiss Cottage,yes,"40 College Crescent , Camden, London, NW3 5LB, United Kingdom","1,680 reviews",8.2,3 out of 5,Very good,no,yes,no,Bar,yes,yes,Continental,single bed,double bed,Double Bed in 9-Bed Mixed Dormitory Room,"₹ 4,478"
Mile end Double rooms 86a,yes,"86 Hamlets Way, Tower Hamlets, London, E3 4TL, United Kingdom",84 reviews,7.3,3 out of 5,Good,no,no,no,NA,yes,no,NA,NA,double bed,Double Room with Shared Bathroom,"₹ 6,143"
Sidney Hotel London-Victoria,yes,"68-76 Belgrave Road, Victoria, Westminster Borough, London, SW1V 2BP, United Kingdom","10,488 reviews",7.8,2 out of 5,Good,yes,yes,no,Bar,yes,yes,NA,single bed,double bed,Petite Double Room (SEPARATE BUILDING),"₹ 12,715"
citizenM Tower of London,yes,"40 trinity square, City of London, London, EC3N 4DJ, United Kingdom","6,410 reviews",8.6,5 out of 5,Fabulous,no,yes,no,Bar,yes,yes,"Full English/Irish, Vegan",NA,double bed,King Room,"₹ 17,190"
Camden Apartments,yes,"284 Camden Road, Islington, London, N7 0BJ, United Kingdom",351 reviews,7.1,4 out of 5,Good,no,yes,no,NA,no,no,NA,single bed,double bed,Superior Studio,"₹ 10,680"
DoubleTree by Hilton London – West End,yes,"92 Southampton Row, Camden, London, WC1B 4BH, United Kingdom","2,707 reviews",7.1,4 out of 5,Good,yes,yes,yes,Bar,yes,yes,"Continental, Full English/Irish, Vegetarian, Gluten-free",single bed,double bed,Double Room,"₹ 21,190"
President Hotel,yes,"56-60 Guilford Street, Camden, London, WC1N 1DB, United Kingdom","1,690 reviews",7.3,4 out of 5,Good,no,yes,no,Bar,no,no,Full English/Irish,single bed,double bed,Standard Double Room,"₹ 15,599"
DoubleTree by Hilton London – Docklands Riverside,yes,"265a Rotherhithe Street, Southwark, London, SE16 5HW, United Kingdom","5,897 reviews",7.9,5 out of 5,Good,yes,yes,no,Bar,yes,yes,"Continental, Full English/Irish",single bed,double bed,Queen Guest Room,"₹ 13,838"
The Lodge Hotel - Putney,yes,"52-54 Upper Richmond Road, Wandsworth, London, SW15 2RN, United Kingdom","2,212 reviews",8.5,5 out of 5,Very good,yes,yes,no,Bar,yes,no,Full English/Irish,single bed,double bed,Cosy Double Room,"₹ 14,373"
Hilton London Bankside,yes,"2-8 Great Suffolk Street   , Southwark, London, SE1 0UG, United Kingdom","2,713 reviews",8.9,3 out of 5,Fabulous,yes,yes,no,Bar,yes,yes,"Continental, Full English/Irish, Vegetarian, Vegan, Gluten-free, Buffet",single bed,double bed,Deluxe King Room,"₹ 25,014"
Hilton London Euston,no,"17-18 Upper Woburn Place, Camden, London, WC1H 0HT, United Kingdom","1,961 reviews",7.1,4 out of 5,Good,yes,yes,yes,Bar,yes,yes,"Continental, Full English/Irish, Vegetarian, Gluten-free",single bed,double bed,Deluxe Double Room,"₹ 18,511"
"Holiday Inn Express Southwark, an IHG Hotel",yes,"103 - 109 Southwark Street, Southwark, London, SE1 0JQ, United Kingdom","4,089 reviews",8.2,3 out of 5,Very good,yes,yes,no,Bar,yes,yes,"Continental, Full English/Irish, Vegetarian, Gluten-free",single bed,double bed,Double Room - Disability Access,"₹ 17,190"
Royal Park Hotel,yes,"86-92 Inverness Terrace, Westminster Borough, London, W2 3LD, United Kingdom","2,518 reviews",7.0,4 out of 5,Good,yes,yes,no,NA,yes,no,NA,single bed,double bed,Standard Double Room,"₹ 11,278"
Zedwell Greenwich,no,"Cavatina Point, 7 Harmony Place, Greenwich, London, SE8 3FB, United Kingdom",NA,NA,4 out of 5,NA,no,yes,no,NA,no,no,NA,single bed,double bed,Double Room,"₹ 10,070"
Manor Hotel,yes,"23 Nevern Place, Kensington and Chelsea, London, SW5 9NR, United Kingdom",665 reviews,6.6,4 out of 5,Pleasant,yes,yes,no,NA,yes,no,NA,single bed,double bed,Double Room with Shared Bathroom,"₹ 7,721"
One Hundred Shoreditch,yes,"100 Shoreditch High Street, Hackney, London, E1 6JQ, United Kingdom","4,313 reviews",8.7,5 out of 5,Fabulous,yes,yes,no,Bar,yes,yes,"Continental, Vegetarian, Vegan",NA,double bed,Studio,"₹ 23,293"
Hilton London Olympia,yes,"380 Kensington High Street, Kensington and Chelsea, London, W14 8NL, United Kingdom","2,332 reviews",7.0,4 out of 5,Good,yes,yes,no,Bar,yes,yes,"Full English/Irish, Vegetarian",single bed,double bed,Double Guest Room,"₹ 13,838"
Leamington Park Studio with Parking,yes,"10 Leamington Park, London, W3 6TJ, United Kingdom",2 reviews,9.5,3 out of 5,Exceptional,no,yes,no,NA,yes,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 10,481"
NOX Edgware Road,yes,"351 Edgware Road, Westminster Borough, London, W2 1BS, United Kingdom","1,651 reviews",8.0,3 out of 5,Very good,no,yes,no,NA,yes,yes,NA,NA,double bed,Double Studio Lower Ground floor No Windows,"₹ 10,070"
London Hilton on Park Lane,no,"22 Park Lane, Westminster Borough, London, W1K 1BE, United Kingdom","1,368 reviews",7.8,3 out of 5,Good,yes,yes,yes,Bar,yes,yes,"Continental, Full English/Irish, Vegetarian, Vegan, Halal, Gluten-free, American",single bed,double bed,Deluxe King Room,"₹ 42,470"
"Radisson Blu Edwardian Hampshire Hotel, London",yes,"31-36 Leicester Square, Westminster Borough, London, WC2H 7LH, United Kingdom","3,507 reviews",8.4,3 out of 5,Very good,yes,yes,no,Bar,yes,yes,Full English/Irish,single bed,double bed,Superior Double or Twin Room,"₹ 33,414"
Flexistay Norbury Aparthotel,yes,"49 Norbury Crescent, London, SW16 4JS, United Kingdom",369 reviews,6.9,4 out of 5,Pleasant,yes,yes,no,NA,yes,no,Continental,single bed,double bed,Double Room with Private Bathroom,"₹ 7,247"
Courtyard by Marriott London City Airport,yes,"10 Connaught Road, Silvertown, Newham, London, E16 2AE, United Kingdom","2,729 reviews",8.6,4 out of 5,Fabulous,yes,yes,no,Bar,yes,yes,"Continental, Italian, Full English/Irish, Vegetarian, Vegan, Halal, Gluten-free",single bed,double bed,"Guest Room, 1 King","₹ 9,424"
St Mark Hotel,yes,"4 Barkston Gardens, Kensington and Chelsea, London, SW5 0EN, United Kingdom","2,166 reviews",5.4,4 out of 5,Passable,yes,yes,no,Bar,yes,no,Continental,single bed,double bed,Twin Room,"₹ 7,849"
Hyatt Regency London Stratford,yes,"10a Chestnut Plaza, Newham, London, E20 1GL, United Kingdom","2,302 reviews",8.3,5 out of 5,Very good,yes,yes,no,Bar,yes,yes,"Continental, Full English/Irish, Vegetarian, Vegan, Gluten-free",single bed,double bed,King Room,"₹ 16,193"
Novotel London Greenwich,yes,"173 - 185 Greenwich High Rd, Greenwich, London, SE10 8JA, United Kingdom","3,451 reviews",7.5,4 out of 5,Good,yes,yes,no,Bar,yes,yes,"Full English/Irish, Vegetarian, Gluten-free",single bed,double bed,Superior Double Room,"₹ 9,053"
"Radisson Blu Edwardian Vanderbilt Hotel, London",yes,"68-86 Cromwell Road, Kensington, Kensington and Chelsea, London, SW7 5BT, United Kingdom","2,588 reviews",7.7,5 out of 5,Good,yes,yes,no,Bar,yes,yes,Full English/Irish,single bed,double bed,Standard Room,"₹ 23,710"
The Barbican Rooms,yes,"42-46 Chiswell Street, Islington, London, EC1Y 4SB, United Kingdom","3,628 reviews",7.5,5 out of 5,Good,yes,yes,yes,Bar,yes,yes,Full English/Irish,single bed,double bed,Superior Double Room,"₹ 15,062"
Regency Hotel Parkside,yes,"25 Nottingham Place London W1U 5LL, Westminster Borough, London, W1U 5LL, United Kingdom","1,256 reviews",8.0,4 out of 5,Very good,yes,no,no,NA,yes,no,Continental,single bed,double bed,Small Double Room,"₹ 16,173"
Kensal Lodge 2 Guest House,yes,"2 College Road, Brent, London, NW10 5EN, United Kingdom",46 reviews,8.2,4 out of 5,Very good,no,yes,no,NA,yes,no,NA,single bed,double bed,Budget Double Room,"₹ 10,894"
Y2 guest house,yes,"514 A Commercial Road, Tower Hamlets, London, E1 0HY, United Kingdom",199 reviews,5.6,5 out of 5,Passable,yes,no,no,NA,yes,no,NA,NA,double bed,Double Room with Private Bathroom,"₹ 7,965"
Kensington Rooms - Philbeach Gardens,yes,"Kensington and Chelsea, London, SW5 9EA, United Kingdom",30 reviews,6.6,5 out of 5,Pleasant,no,yes,no,NA,yes,yes,NA,single bed,double bed,Double Room,"₹ 16,028"
Bridge Park Hotel,yes,"16 Hillside, Brent, London, NW10 8BN, United Kingdom","2,338 reviews",6.1,4 out of 5,Pleasant,yes,yes,no,Bar,yes,no,Full English/Irish,single bed,double bed,Twin Room with Shared Bathroom,"₹ 6,612"
The Nayland Hotel,yes,"132-134 Sussex Gardens, Westminster Borough, London, W2 1UB, United Kingdom","1,858 reviews",7.0,5 out of 5,Good,yes,yes,no,Bar,yes,yes,Continental,single bed,double bed,Double Room,"₹ 11,147"
Red Lion Court by City2Stay,yes,"9 Red Lion Court, London, London, City of London, London, EC4A 3EF, United Kingdom",206 reviews,8.6,5 out of 5,Fabulous,yes,yes,no,NA,yes,yes,NA,NA,double bed,One-Bedroom Apartment,"₹ 24,921"
Whitfield Street Apartments,yes,"64 Grafton Way, Camden, London, W1T 5DN, United Kingdom",35 reviews,8.8,5 out of 5,Fabulous,yes,yes,no,NA,yes,no,NA,NA,double bed,Apartment - Split Level,"₹ 40,687"
Luxurious Covent Garden Penthouse,yes,"32 King Street, Westminster Borough, London, WC2E 8JD, United Kingdom",27 reviews,9.1,5 out of 5,Superb,no,yes,no,NA,yes,yes,NA,NA,double bed,Penthouse Apartment,"₹ 46,282"
Sun Street Hotel Shoreditch,yes,"5-15 Sun Street, Hackney, London, EC2A 2EP, United Kingdom",451 reviews,8.9,5 out of 5,Fabulous,no,yes,no,Bar,yes,yes,"Continental, Full English/Irish, Vegetarian, Vegan, Halal, Gluten-free",single bed,double bed,King Room,"₹ 27,372"
Beautiful apartment right off of Broadway Market,yes,"16 Benjamin Close brougham, Hackney, London, E8 4NX, United Kingdom",16 reviews,8.1,4 out of 5,Very good,yes,yes,no,Bar,yes,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 16,275"
The Londoner,yes,"38 Leicester Square, Westminster Borough, London, WC2H 7DX, United Kingdom","3,567 reviews",9.1,5 out of 5,Superb,no,yes,yes,Bar,yes,yes,"Continental, Full English/Irish",NA,double bed,King Room,"₹ 51,840"
L'oscar London,yes,"2-6 Southampton Row, Camden, London, WC1B 4AA, United Kingdom",271 reviews,9.3,5 out of 5,Superb,no,yes,no,Bar,yes,yes,Full English/Irish,NA,double bed,Superior Queen Room,"₹ 42,798"
FANTASTIC COZY 3bed Hse London ExCEL Free Parking WIFI Sleeps 6,yes,"20 Goldwing Close, Custom House Custom House, Newham, London, E16 3EQ, United Kingdom",22 reviews,8.3,4 out of 5,Very good,yes,no,no,NA,yes,no,NA,single bed,double bed,Apartment,"₹ 50,826"
House close to kings cross,yes,"38 granville square, Islington, London, WC1X 9PD, United Kingdom",184 reviews,8.5,4 out of 5,Very good,no,yes,no,NA,yes,no,NA,NA,double bed,Standard Double Room with Shared Bathroom and Toilet,"₹ 16,783"
"Dawson Place, Juliette's Bed and Breakfast",yes,"29 Dawson Place, Kensington and Chelsea, London, W2 4TH, United Kingdom",508 reviews,8.4,4 out of 5,Very good,yes,yes,no,NA,yes,no,Continental,single bed,double bed,Deluxe Double Room,"₹ 30,210"
York & Albany,yes,"127-129 Parkway, Camden, London, NW1 7PS, United Kingdom",378 reviews,8.7,4 out of 5,Fabulous,yes,yes,no,Bar,yes,yes,"Full English/Irish, Vegetarian, Vegan, Gluten-free",NA,double bed,Classic Double Room,"₹ 38,653"
ME London by Melia,yes,"336-337 Strand, London, Westminster Borough, London, WC2R 1HA, United Kingdom","1,541 reviews",8.5,3 out of 5,Very good,yes,yes,yes,Bar,yes,yes,"Continental, Italian, Full English/Irish, Vegetarian, Vegan, Asian, American",single bed,double bed,Superior ME City View,"₹ 48,418"
The Montcalm At Brewery London City,yes,"52 Chiswell Street, City of London, London, EC1Y 4SB, United Kingdom","3,888 reviews",6.9,4 out of 5,Pleasant,yes,yes,no,Bar,yes,yes,Full English/Irish,single bed,double bed,Deluxe Double Room,"₹ 16,275"
"Radisson Blu Edwardian Bloomsbury Street Hotel, London",yes,"9-13 Bloomsbury Street, Nr Covent Garden, Camden, London, WC1B 3QD, United Kingdom","3,904 reviews",8.4,4 out of 5,Very good,yes,yes,no,Bar,yes,yes,Full English/Irish,single bed,double bed,Superior Double or Twin Room,"₹ 27,006"
The Chilworth London Paddington,yes,"55 Westbourne Terrace, Paddington, London, Westminster Borough, London, W2 3UY, United Kingdom","7,554 reviews",7.6,4 out of 5,Good,yes,yes,no,Bar,yes,yes,"Full English/Irish, Vegetarian, Vegan",single bed,double bed,Deluxe Double Room,"₹ 22,646"
Nobu Hotel London Portman Square,yes,"22 Portman Square, Westminster Borough, London, W1H 7BG, United Kingdom","1,411 reviews",8.6,3 out of 5,Fabulous,yes,yes,no,Bar,yes,yes,"Continental, Full English/Irish, Vegetarian, Vegan",single bed,double bed,Superior King Room,"₹ 42,823"
