Hotel_Name,wifi_box,location,number_of_reviews,user_ratings,Star_Rating,review_score,Family_rooms,Non_Smoking_Rooms,Restaurant,bar,Heating,Lifts,Breakfast,Single_Bed,Double_bed,Room_type,price
The Platinum Suites Kuala Lumpur by B&B,yes,"1020, Jalan Sultan Ismail, D-47-05, 50250 Kuala Lumpur, Malaysia",55 reviews,9.0,4 out of 5,Superb,yes,yes,no,Bar,no,yes,NA,NA,double bed,Deluxe Studio,"₹ 5,294"
WP Hotel,yes,"No 362 Jalan Tuanku Abdul Rahman, Chow Kit, 50100 Kuala Lumpur, Malaysia","2,420 reviews",7.2,3 out of 5,Good,no,yes,yes,NA,no,yes,Continental,single bed,double bed,Superior Twin Room,"₹ 2,477"
Chambers Kuala Lumpur by Five Senses,yes,"2 Jalan Ipoh Kecil Residensi Kamar Putra 29-16, Chow Kit, 50350 Kuala Lumpur, Malaysia",394 reviews,8.1,4 out of 5,Very good,no,yes,no,NA,no,yes,NA,NA,double bed,Signature Studio,"₹ 3,153"
Perdana Kuala Lumpur City Centre,yes,"10 Jalan Binjai, 50450 Kuala Lumpur, Malaysia","2,513 reviews",8.5,3 out of 5,Very good,yes,yes,yes,Bar,no,yes,Continental,single bed,double bed,Studio Room Queen (2 pax breakfast included),"₹ 5,219"
Opus Residences Merdeka Tower KL,yes,"8 Jalan Talalla, 50460 Kuala Lumpur, Malaysia",122 reviews,8.3,5 out of 5,Very good,yes,yes,no,NA,yes,yes,NA,NA,double bed,One-Bedroom Suite with Merdeka Tower View,"₹ 3,790"
The Platinum KLCC By Home Stay,yes,"1020, Jalan Sultan Ismail, Platinum suites, 50250 Kuala Lumpur, Malaysia",363 reviews,8.9,3 out of 5,Fabulous,yes,yes,yes,Bar,no,yes,NA,single bed,double bed,One-Bedroom Apartment,"₹ 6,192"
Platinum KLCC by SS Residence,yes,"1020 Jalan Sultan Ismail D-11-08, 50300 Kuala Lumpur, Malaysia",473 reviews,7.8,5 out of 5,Good,yes,yes,no,Bar,yes,yes,NA,NA,double bed,Two-Bedroom Apartment,"₹ 6,926"
Sky Suites KLCC by LUNA,yes,"18, Jalan P. Ramlee, Kuala Lumpur, 50250 Kuala Lumpur, Federal Territory of Kuala Lumpur., 50250 Kuala Lumpur, Malaysia",590 reviews,7.9,4 out of 5,Good,yes,no,no,NA,no,yes,NA,NA,double bed,Deluxe Two-Bedroom Suite (High Floor),"₹ 4,872"
Bintang Apartment Times Square KL,yes,"East tower.time square.bukit bintang. East tower.time square, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",390 reviews,8.0,5 out of 5,Very good,yes,no,no,Bar,no,yes,NA,single bed,double bed,Studio Apartment,"₹ 3,200"
Platinum Service Suites Kuala Lumpur KLCC,yes,"THE FACE SUITES, PLATINUM,1020, Jalan Sultan Ismail , 50250 Kuala Lumpur, Malaysia",449 reviews,7.9,4 out of 5,Good,yes,no,no,Bar,yes,yes,NA,single bed,double bed,Deluxe Superior Suite,"₹ 5,684"
Welcome Service Suite At Times Square,yes,"1 Jalan Imbi, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",96 reviews,8.3,4 out of 5,Very good,yes,yes,no,Bar,yes,yes,NA,single bed,double bed,Studio Apartment,"₹ 42,460"
KL Bintang Suites @ Times Square,yes,"No1, Jalan Imbi Bukit Bintang Kuala Lumpur , Berjaya Times Square Suite, A-3401, East Tower, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",183 reviews,7.9,4 out of 5,Good,yes,yes,no,Bar,yes,yes,NA,single bed,double bed,Premier Studio Suite,"₹ 4,173"
Hotel Westree KL Sentral,yes,"No. 142 Jalan Tun Sambanthan, Brickfields, 50470 Kuala Lumpur, Malaysia","1,522 reviews",7.4,4 out of 5,Good,yes,yes,no,Bar,no,yes,NA,single bed,double bed,Deluxe Queen Room,"₹ 1,946"
"Park View KLCC ,by DeLive Home",yes,"Lorong Perak, 50250 Kuala Lumpur, Malaysia",15 reviews,9.3,4 out of 5,Superb,yes,yes,no,NA,yes,yes,NA,NA,double bed,One-Bedroom Apartment,"₹ 2,081"
KL Service Suites at Times Square KL,yes,"Berjaya Times Square Service Suites Block A-32-05, East Entrance, Jalan Imbi, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",47 reviews,8.1,4 out of 5,Very good,yes,yes,no,Bar,yes,yes,"Vegetarian, Vegan, Halal, Asian",single bed,double bed,Standard Apartment,"₹ 3,832"
A&R Boutique Hotel,yes,"No.167, Jalan Lancang, Taman Sri Bahtera, Batu 5 off Jalan Cheras, 56100 Kuala Lumpur, Malaysia",675 reviews,8.5,5 out of 5,Very good,no,yes,no,Bar,yes,yes,NA,single bed,double bed,Standard Queen Room,"₹ 2,368"
Millerz Square by Five Senses,yes,"39 Jalan Klang Lama, 58200 Kuala Lumpur, Malaysia",17 reviews,7.6,5 out of 5,Good,yes,yes,no,Bar,no,yes,NA,single bed,double bed,Queen Studio,"₹ 3,783"
Xpeed Holiday Hotel,no,"177 Jalan Pudu, Pudu, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",116 reviews,7.1,5 out of 5,Good,yes,yes,no,NA,no,yes,Continental,single bed,double bed,Standard Double Room,"₹ 1,845"
Ceylonz KLCC by Mana-Mana,yes,"3 Persiaran Raja Chulan, Bukit Bintang, 50200 Kuala Lumpur, Malaysia",77 reviews,7.8,4 out of 5,Good,yes,yes,no,Bar,no,no,Continental,single bed,double bed,Muji Zen Queen room,"₹ 2,931"
Revo Homestay Kuala Lumpur Bukit Jalil,yes,"03, Plaza Bukit Jalil, 1, Persiaran Jalil 1, Bandar Bukit Jalil Revo Homestay Kuala Lumpur, 57000 Kuala Lumpur, Malaysia",32 reviews,7.7,4 out of 5,Good,no,no,no,Bar,no,yes,NA,single bed,double bed,Queen Studio,"₹ 2,123"
Regalia Upper View Hotel,yes,"No. 2, Jalan Anjung Putra, Off Jalan Sultan Ismail, Chow Kit, 50480 Kuala Lumpur, Malaysia","2,185 reviews",6.5,3 out of 5,Pleasant,yes,yes,no,NA,no,yes,Halal,single bed,double bed,Superior Twin Room (No Window),"₹ 2,018"
Vortex suites KLCC BY Cozy Stay,yes,"Vortex vortex suites, 33-3, no, Jalan sultan ismail,kuala lumpur, 50250 Kuala Lumpur, Malaysia",6 reviews,9.2,4 out of 5,Superb,yes,yes,no,NA,yes,yes,NA,NA,double bed,Two-Bedroom Apartment,"₹ 4,113"
Expressionz Professional Suites by MyKey Global,yes,"Jalan 1/65a off Jalan Tun Razak, 50400 Kuala Lumpur, Malaysia","5,468 reviews",7.7,3 out of 5,Good,yes,yes,no,NA,no,yes,NA,single bed,double bed,Deluxe Studio,"₹ 3,344"
Vortex Suites KLCC by Fortune,yes,"Vortex Suites KLCC by C & C, 12 Jalan Sultan Ismail,, 50250 Kuala Lumpur, Malaysia",46 reviews,8.2,4 out of 5,Very good,yes,yes,no,NA,no,no,NA,NA,double bed,Three-Bedroom Apartment,"₹ 6,192"
Eaton Residences KLCC by Perkasa,yes,"26 Jalan Kia Peng, 50450 Kuala Lumpur, Malaysia",89 reviews,9.4,4 out of 5,Superb,yes,yes,no,NA,no,yes,NA,NA,double bed,One-Bedroom Apartment,"₹ 9,474"
EATON Residences by WSD,yes,"26 Jalan Kia Peng, 50450 Kuala Lumpur, Malaysia",50 reviews,7.9,3 out of 5,Good,no,yes,no,NA,no,yes,NA,NA,double bed,Deluxe King Suite,"₹ 10,827"
Tropicana The Residence KLCC By Rainbow Suites,yes,"121 Jalan Ampang Tropicana the residence klcc, unit no, 33-1, 50450 Kuala Lumpur, Malaysia",31 reviews,8.9,4 out of 5,Fabulous,yes,yes,no,NA,no,yes,NA,NA,double bed,One-Bedroom Apartment,"₹ 6,436"
ASTRA @ Suite Platinum 2 KLCC,yes,"1020 Jalan Sultan Ismail, 50250 Kuala Lumpur, Malaysia",558 reviews,8.9,3 out of 5,Fabulous,yes,yes,no,Bar,no,yes,NA,NA,double bed,One-Bedroom Suite,"₹ 3,575"
The Western Suite At Times Square KL,yes,"Berjaya times Square East Lobby , Kuala Lumpur Malaysia, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",35 reviews,8.1,4 out of 5,Very good,yes,yes,no,Bar,no,yes,NA,single bed,double bed,One-Bedroom Apartment,"₹ 10,597"
De Sky Suites KLCC Kuala Lumpur,no,"8 Jalan P. Ramlee, 50250 Kuala Lumpur, Malaysia",8 reviews,9.4,4 out of 5,Superb,yes,yes,no,Bar,yes,yes,NA,single bed,double bed,Two-Bedroom Apartment,"₹ 4,989"
"UNA Serviced Apartment, Sunway Velocity KL",yes,"Jalan Peel Una Serviced Apartment, 55100 Kuala Lumpur, Malaysia",131 reviews,7.8,4 out of 5,Good,yes,yes,no,Bar,no,no,NA,NA,double bed,Studio,"₹ 3,328"
Vortex Suites KLCC by Luna Suites,yes,"Vortex, 50250 Kuala Lumpur, Malaysia",2 reviews,10,4 out of 5,Exceptional,yes,yes,no,Bar,no,yes,NA,single bed,double bed,Premier Two-Bedroom Suite (High Floor),"₹ 15,923"
"Datum Jelatek Sky Residence, Five Senses",yes,"Datum Jelatek, Jalan Enggang, Taman Keramat , 54200 Kuala Lumpur, Malaysia",125 reviews,8.1,3 out of 5,Very good,yes,yes,no,Bar,no,yes,NA,NA,double bed,Presidential Suite,"₹ 4,729"
Sky Suites KLCC Kuala Lumpur City Centre By One39KL,yes,"Jalan P. Ramlee 13-06, 52100 Kuala Lumpur, Malaysia",3 reviews,8.3,4 out of 5,Very good,yes,yes,no,NA,yes,yes,NA,single bed,double bed,Luxury Triple Room,"₹ 8,264"
Eaton Suites KLCC,yes,"26 Jalan Kia Peng 15-13, 50450 Kuala Lumpur, Malaysia",688 reviews,8.6,4 out of 5,Fabulous,yes,yes,no,Bar,yes,yes,NA,single bed,double bed,Superior Suite,"₹ 10,139"
WSD Times 8 Luxury Hotels & Residences,yes,"8 Jalan Changkat Kia Peng, 50450 Kuala Lumpur, Malaysia",290 reviews,7.7,4 out of 5,Good,no,yes,no,NA,no,yes,NA,single bed,double bed,Deluxe Suite,"₹ 3,793"
"Tribeca Serviced Suites, Canopy Lives",yes,"215 Jalan Imbi, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",458 reviews,8.1,4 out of 5,Very good,yes,yes,no,Bar,no,yes,NA,single bed,double bed,One-Bedroom Apartment,"₹ 5,546"
Rainbow Suites at Platinum KLCC,yes,"1020 Jalan Sultan Ismail, 50250 Kuala Lumpur, Malaysia",181 reviews,8.6,4 out of 5,Fabulous,yes,yes,no,Bar,yes,yes,NA,NA,double bed,One-Bedroom Apartment,"₹ 6,148"
Tropicana The Residences KLCC By Luxury Suites,yes,"121 Jalan Ampang, 55000 Kuala Lumpur, Malaysia",16 reviews,7.8,4 out of 5,Good,yes,yes,no,Bar,yes,no,NA,single bed,double bed,1 Bedroom Scenic suite with City View,"₹ 8,425"
The Faced Platinum klcc,no,"D-49-3A, Suite Platinum 1020, Jalan Sultan Ismail, 50250 Kuala Lumpur, Malaysia",69 reviews,8.8,4 out of 5,Fabulous,yes,yes,no,Bar,no,yes,NA,single bed,double bed,One-Bedroom Apartment,"₹ 6,192"
Summer suites klcc by Star Residence,yes,"Mercu Summer Suites , 8 Jalan Cendana , Off Jalan Sultan Ismail , 50250 Kuala Lumpur, 50250 Kuala Lumpur, Malaysia",398 reviews,8.5,5 out of 5,Very good,yes,yes,no,Bar,no,yes,NA,NA,double bed,Apartment with Balcony,"₹ 4,012"
Blue Diamond Apartment at Times Square,yes,"Berjaya times square east .box A22-05 ,no 1.jalan imbi. 55100, Kuala lumpur n, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",4 reviews,10,3 out of 5,Exceptional,no,no,no,Bar,no,yes,NA,single bed,double bed,One-Bedroom Apartment,"₹ 2,123"
ViiA Residences by Five Senses,yes,"Jalan Bangsar, 59200 Kuala Lumpur, Malaysia",244 reviews,8.3,3 out of 5,Very good,yes,yes,no,NA,no,yes,NA,NA,double bed,Signature 1 Bedroom,"₹ 6,933"
UNA Sunway Velocity Kuala Lumpur by Unimax,yes,"Lorong Peel, 55100 Kuala Lumpur, Malaysia",391 reviews,8.5,3 out of 5,Very good,yes,yes,no,NA,no,yes,NA,NA,double bed,Holiday Home,"₹ 5,231"
EUcation Home - Opus Residence,yes,"Jalan Talalla, 50150 Kuala Lumpur, Malaysia",366 reviews,9.3,3 out of 5,Superb,yes,yes,no,NA,yes,yes,NA,NA,double bed,Signature 3 Bedroom Apartment with Garden View (High Floor),"₹ 9,856"
Star at KLCC,yes,"Jalan Yap Kwan Seng 15, 50350 Kuala Lumpur, Malaysia",360 reviews,7.8,2 out of 5,Good,yes,yes,no,Bar,yes,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 11,146"
Tropicana The Residences KLCC CozeeStay,yes,"121 Jalan Ampang, 55000 Kuala Lumpur, Malaysia",280 reviews,9.1,3 out of 5,Superb,yes,yes,no,Bar,no,yes,NA,single bed,double bed,Family Suite,"₹ 10,527"
The Sky Suites KLCC Kuala Lumpur,yes,"18, Jalan P. Ramlee, Kuala Lumpur, 50250 Kuala Lumpur, Federal Territory of Kuala Lumpur., 50250 Kuala Lumpur, Malaysia",363 reviews,8.0,3 out of 5,Very good,yes,yes,no,NA,no,yes,NA,NA,double bed,Deluxe Two Bedroom Suite (High Floor),"₹ 5,016"
Sky Suites KLCC,yes,"18, Jalan P. Ramlee, 50250 Kuala Lumpur, Malaysia",452 reviews,8.2,3 out of 5,Very good,yes,yes,no,NA,no,yes,NA,NA,double bed,Deluxe Two Bedroom Suite (High Floor),"₹ 6,369"
Eko Cheras Residences by De Space,yes,"No. 693, Batu 5, Jalan Cheras Eko Cheras Mall, 56000 Kuala Lumpur, Malaysia",62 reviews,8.9,4 out of 5,Fabulous,yes,yes,no,Bar,no,yes,NA,single bed,double bed,Duplex Apartment,"₹ 4,538"
KL Time Square suit At Times square,yes,"1 Jalan lmbi Berjaya Times Square East Wing Suit A40-09 Bukit Bintang, KL Time Square Suite At Berjaya Times Square, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",23 reviews,7.7,3 out of 5,Good,yes,yes,no,NA,yes,yes,Halal,single bed,double bed,Studio Apartment,"₹ 8,828"
KL Marigold Service Suite At Times Square,yes,"(A18.01) Berjaya Times Square Hotel. Block A. Jalan Imbi, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",116 reviews,8.2,4 out of 5,Very good,yes,yes,no,Bar,yes,yes,NA,single bed,double bed,Studio Apartment,"₹ 6,351"
ASTRA @ Suite Platinum 2 KLCC,yes,"1020 Jalan Sultan Ismail, 50250 Kuala Lumpur, Malaysia",558 reviews,8.9,3 out of 5,Fabulous,yes,yes,no,Bar,no,yes,NA,NA,double bed,One-Bedroom Suite,"₹ 3,575"
AMI Suites at Arte Mont Kiara,yes,"G-09 Arte Mont Kiara, Jalan Sultan Haji Ahmad Shah, Mont Kiara, 50480 Kuala Lumpur, Malaysia","1,247 reviews",8.5,4 out of 5,Very good,yes,yes,no,NA,no,yes,NA,single bed,double bed,Snug Studio,"₹ 5,883"
J Dupion Residence by Greater Stay,yes,"A-16-07, J Dupion Residence No. 1, Jalan Sembilang, Taman Tenaga, 56000 Kuala Lumpur, Malaysia",237 reviews,8.4,3 out of 5,Very good,yes,yes,no,NA,no,yes,NA,NA,double bed,Two-Bedroom Apartment,"₹ 3,818"
Ceylonz Suite by Five Senses,yes,"3 Persiaran Raja Chulan, Bukit Bintang, 50200 Kuala Lumpur, Malaysia","2,048 reviews",7.5,4 out of 5,Good,yes,yes,no,Bar,no,yes,NA,NA,double bed,Executive Suite,"₹ 4,992"
Quzoma Suites in KLCC Vortex,yes,"Jalan Sultan Ismail 12, Kuala Lumpur, Malaysia",1 review,8.0,3 out of 5,Very good,yes,yes,no,NA,yes,yes,NA,NA,double bed,One-Bedroom Apartment,"₹ 8,757"
Universal Times Suites At Times Square,yes,"1 Jalan Imbi, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",31 reviews,9.3,4 out of 5,Superb,yes,yes,no,Bar,no,yes,NA,single bed,double bed,One-Bedroom Apartment,"₹ 6,192"
Sky Suites KLCC Kuala Lumpur City Centre By One39KL,yes,"Jalan P. Ramlee 13-06, 52100 Kuala Lumpur, Malaysia",3 reviews,8.3,3 out of 5,Very good,yes,yes,no,NA,yes,yes,NA,single bed,double bed,Luxury Triple Room,"₹ 8,264"
Maison 101 Dang Wangi,no,"Menara M101 Dang Wangi, 3, Jalan Kamunting,, Chow Kit, 50300 Kuala Lumpur, Malaysia",265 reviews,7.9,5 out of 5,Good,yes,yes,no,NA,no,yes,NA,single bed,double bed,Premium Triple Room,"₹ 4,084"
Robertson Suites Kuala Lumpur,yes,"Jalan Robertson S-10-03 Robertson Residence, Bukit Bintang, 50150 Kuala Lumpur, Malaysia",301 reviews,8.0,4 out of 5,Very good,yes,yes,no,Bar,no,yes,Asian,single bed,double bed,Superior Apartment,"₹ 4,759"
5 STAR & LUXURY Apartment near KLCC/ KL City Centre,yes,"12 Jalan Sultan Ismail 50250 Kuala Lumpur Malaysia, 50250 Kuala Lumpur, Malaysia","1,045 reviews",9.0,3 out of 5,Superb,yes,yes,no,NA,no,yes,NA,single bed,double bed,Deluxe Apartment,"₹ 3,957"
M City Ampang by ST Nomad,yes,"M-City Ampang, 326, Jalan Ampang, 50450 Kuala Lumpur, Malaysia",102 reviews,6.8,2 out of 5,Pleasant,yes,yes,no,Bar,no,yes,NA,NA,double bed,Room with private bathroom in shared apartment,"₹ 2,869"
BIG M Hotel,yes,"38, Jalan Tun Perak, 50050 Kuala Lumpur, 50050 Kuala Lumpur, Malaysia","1,286 reviews",8.2,4 out of 5,Very good,yes,yes,no,NA,no,yes,NA,single bed,double bed,Standard Queen (No Window),"₹ 2,902"
Vortex Suites KLCC by C&C,yes,"Vortex KLCC Serviced Suites, 12, Jalan Sultan Ismail, 50250 Kuala Lumpur., 50250 Kuala Lumpur, Malaysia",432 reviews,8.0,3 out of 5,Very good,yes,yes,yes,NA,yes,no,NA,NA,double bed,Three-Bedroom Deluxe Apartment,"₹ 4,777"
The Maple Suite,yes,"No 1, Changkat Raja Chulan, Bukit Bintang, 50200 Kuala Lumpur, Malaysia",582 reviews,8.3,5 out of 5,Very good,yes,yes,no,Bar,no,yes,NA,single bed,double bed,Deluxe One-Bedroom Apartment,"₹ 6,227"
Hotel Six Seasons @ Mid Valley,yes,"No.4 Lorong 1/137C, Batu 5, Jalan Klang Lama, Mid Valley, 58200 Kuala Lumpur, Malaysia",604 reviews,7.6,4 out of 5,Good,yes,yes,no,Bar,no,yes,NA,single bed,double bed,Superior Queen Room,"₹ 2,284"
KL Times Square Residence Suite,yes,"1 Jalan Imbi, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",2 reviews,5.5,3 out of 5,Passable,yes,yes,no,Bar,yes,yes,"Full English/Irish, Halal, Asian, American, Buffet",single bed,double bed,Standard Studio,"₹ 2,829"
Summer Suites Residences by Subhome,yes,"Summer Suites, 8, Jalan Cendana, off Jalan Sultan Ismail,, 50250 Kuala Lumpur, Malaysia",363 reviews,7.4,4 out of 5,Good,yes,yes,no,Bar,no,yes,NA,single bed,double bed,Standard Suite,"₹ 2,831"
Swing & Pillows - KL Cheras Maluri 2,yes,"224 Jalan Mahkhota, Taman Maluri, 55100 Kuala Lumpur, Malaysia",478 reviews,8.0,4 out of 5,Very good,no,yes,no,NA,no,yes,NA,single bed,double bed,Standard Queen Room,"₹ 2,023"
AXON Suites Bukit Bintang KL Pavilion,yes,"Jalan Gading Axon Bukit Bintang, floor 22-08, 22-10, 22-15, 12-09, 23-03, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",22 reviews,9.0,4 out of 5,Superb,yes,yes,no,NA,no,yes,NA,single bed,double bed,One-Bedroom Apartment,"₹ 7,492"
Arcoris Mont Kiara 163,yes,"Jalan Kiara 4, 50480 Kuala Lumpur, Malaysia",2 reviews,10,4 out of 5,Exceptional,yes,yes,no,NA,no,no,NA,NA,double bed,Studio Apartment,"₹ 3,503"
KL Cozy Apartment at Times Square,yes,"Box no A22-06, 1, Jalan Imbi .Berjaya Times Square East, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",21 reviews,8.1,4 out of 5,Very good,yes,yes,no,NA,no,yes,NA,single bed,double bed,Junior Suite,"₹ 2,636"
KLCC Beyond Hospitality Suites Platinum,yes,"1020 Jalan Sultan Ismail C-18-01 Office, 50300 Kuala Lumpur, Malaysia",5 reviews,8.8,4 out of 5,Fabulous,yes,yes,no,Bar,yes,yes,NA,NA,double bed,Deluxe Suite,"₹ 5,294"
Tropicana KLCC By ARMAN,yes,"121 Jalan Ampang, 50450 Kuala Lumpur, Malaysia",8 reviews,6.6,4 out of 5,Pleasant,yes,no,no,Bar,yes,yes,NA,NA,double bed,One-Bedroom Apartment,"₹ 5,557"
Santa Grand Signature Kuala Lumpur,yes,"No 36 Menara Santa Jalan Ampang, 50450 Kuala Lumpur, Malaysia","4,190 reviews",8.6,4 out of 5,Fabulous,yes,yes,no,Bar,no,no,"Continental, Asian, American",single bed,double bed,Bong Soo Standard Queen,"₹ 4,199"
The Grand Campbell Hotel Kuala Lumpur,yes,"Ground Floor, Campbell Complex, 98 Jalan Dang Wangi, 50100 Kuala Lumpur, Malaysia",255 reviews,7.2,4 out of 5,Good,yes,yes,no,Bar,no,yes,"Continental, Halal",single bed,double bed,Superior Queen Room,"₹ 2,229"
Arcadia Suites At Reizz Residence,yes,"3226 Jalan Ampang Kiri, 55000 Kuala Lumpur, Malaysia",35 reviews,9.8,2 out of 5,Exceptional,yes,yes,no,Bar,no,yes,NA,NA,double bed,One-Bedroom Apartment,"₹ 2,850"
"Senja Hostel Kuala Lumpur, Chinatown",yes,"60-1 Jalan Hang Kasturi, 50050 Kuala Lumpur, Malaysia",239 reviews,7.3,3 out of 5,Good,yes,no,no,Bar,no,no,Asian,single bed,double bed,Standard Twin Room with Shared Bathroom,₹ 996
The Colony Skyline Suites KLCC,yes,"A-23A-09, Jalan Dewan Sultan Sulaiman, Chow Kit, 50300 Kuala Lumpur, Malaysia",23 reviews,8.7,3 out of 5,Fabulous,yes,yes,no,NA,no,yes,NA,NA,double bed,Queen Studio,"₹ 2,293"
Anggun Suites KLCC BY Fortune,yes,"8 Jalan Medan Tuanku 37-07, Chow Kit, 50300 Kuala Lumpur, Malaysia",1 review,10,4 out of 5,Exceptional,yes,yes,no,NA,yes,yes,NA,single bed,double bed,Deluxe King Suite,"₹ 2,785"
Expressionz Suites by V&C,yes,"A-32-08, expressionz professional suites, jalan bernama off jalan tun razak, 50400 Kuala Lumpur, Malaysia",292 reviews,7.7,5 out of 5,Good,yes,yes,no,Bar,yes,yes,NA,single bed,double bed,Deluxe King Suite,"₹ 2,919"
Arte Mont Kiara,yes,"Arte Mont Kiara,Dutamas, Jalan Sultan Haji Ahmad Shah, 50480 Kuala Lumpur, Malaysia",29 reviews,7.5,4 out of 5,Good,yes,yes,no,NA,no,no,NA,single bed,double bed,Two-Bedroom Apartment,"₹ 4,830"
The Western Suites at Axon Residence KL,yes,"Jalan Walter Granier, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",23 reviews,9.3,2 out of 5,Superb,yes,yes,no,Bar,no,yes,NA,single bed,double bed,Two-Bedroom Suite,"₹ 9,538"
Regalia suites 424,yes,"B-33A-13 Regalia Service Apartment  Jalan Anjung Putra, Jalan Kuching, Chow Kit, 50480 Kuala Lumpur, Malaysia",185 reviews,7.2,3 out of 5,Good,yes,no,yes,Bar,no,yes,NA,single bed,double bed,Studio with Garden View,"₹ 2,320"
Scarletz Suites by Travelet,yes,"Jalan Yap Kwan Seng, 50450 Kuala Lumpur, Malaysia",NA,NA,3 out of 5,Superb 9.0,yes,yes,no,Bar,no,yes,NA,NA,double bed,Standard Studio,"₹ 3,882"
Hotel Sunjoy9 @ Mid Valley,yes,"No.1, 2/137B, Batu 5, Jalan Klang Lama, Mid Valley, 58000 Kuala Lumpur, Malaysia",805 reviews,7.4,2 out of 5,Good,yes,yes,no,Bar,no,yes,Asian,single bed,double bed,Deluxe Queen Room,"₹ 1,158"
Space Hotel @ Chinatown Kuala Lumpur,yes,"No 5-2 & 5-3, Jalan Petaling,, 50000 Kuala Lumpur, Malaysia","1,231 reviews",8.8,4 out of 5,Fabulous,yes,yes,no,NA,no,yes,NA,single bed,double bed,Double Room with Shared Bathroom,"₹ 2,668"
"The Luxe by CH Homes, KLCC",yes,"18 Jalan Dewan Sultan Sulaiman 40, Chow Kit, 50300 Kuala Lumpur, Malaysia",1 review,10,4 out of 5,Exceptional,no,yes,no,Bar,no,no,NA,NA,double bed,Superior Studio,"₹ 2,654"
LA ISRA at KL,no,"300 Jalan Pudu M - 03, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",92 reviews,7.5,4 out of 5,Good,yes,yes,no,NA,no,yes,"Asian, Buffet",single bed,double bed,Standard Double Room,"₹ 1,751"
Sentral Suites KL Sentral by The Cynefin,yes,"248 Jalan Tun Sambanthan, Brickfields, 50400 Kuala Lumpur, Malaysia",NA,NA,4 out of 5,NA,yes,no,no,NA,no,yes,NA,NA,double bed,Queen Studio,"₹ 1,751"
Corus Hotel Kuala Lumpur,yes,"Jalan Ampang, 50450 Kuala Lumpur, Malaysia","1,051 reviews",7.6,4 out of 5,Good,no,yes,yes,Bar,no,yes,"Continental, Halal, Asian, American",single bed,double bed,Deluxe King Room,"₹ 3,680"
"Sun Inns Hotel Sentral, Brickfields",yes,"No. 28, Jalan Tun Sambanthan 3, Brickfields, 50470 Kuala Lumpur, Malaysia",420 reviews,7.0,2 out of 5,Good,yes,yes,no,NA,no,yes,NA,single bed,double bed,Deluxe No Window,"₹ 1,300"
St Giles Boulevard,yes,"Mid Valley City, Lingkaran Syed Putra, 59200 Kuala Lumpur, Malaysia",135 reviews,8.2,4 out of 5,Very good,no,yes,no,Bar,no,yes,"Continental, Halal, Asian, American, Buffet",single bed,double bed,Urban King,"₹ 5,063"
Mercure Kuala Lumpur Shaw Parade,yes,"152, Changkat Thambi Dollah, Bukit Bintang, 55100 Kuala Lumpur, Malaysia","1,016 reviews",8.3,4 out of 5,Very good,no,yes,no,Bar,no,yes,"Continental, Halal, Asian, American",single bed,double bed,Deluxe Twin Room,"₹ 5,063"
KL Summer Suite @ Mercu Summer Suite KLCC,yes,"8 Jalan Cendana A22-13, Mercu Summer Suite, 50450 Kuala Lumpur, Malaysia",16 reviews,9.9,3 out of 5,Exceptional,yes,yes,no,Bar,no,yes,NA,single bed,double bed,One-Bedroom Apartment,"₹ 2,517"
MOV Hotel Kuala Lumpur,yes,"41, Jalan Berangan, Bukit Bintang, Bukit Bintang, 50200 Kuala Lumpur, Malaysia","1,412 reviews",8.0,4 out of 5,Very good,yes,yes,no,NA,no,yes,NA,single bed,double bed,Gemini,"₹ 4,084"
EkoCheras Designer Suite by Moka @ Cheras,yes,"No 693, Batu, 5, Jalan Cheras, Ekocheras Residence Block J, 56000 Kuala Lumpur, Malaysia",770 reviews,8.0,3 out of 5,Very good,yes,yes,no,Bar,no,yes,NA,single bed,double bed,Apartment with Balcony,"₹ 3,361"
Hyatt Place Kuala Lumpur Bukit Jalil,yes,"M-1, Pusat Perdagangan Bandar, Persiaran Jalil 1, 57000 Kuala Lumpur, Malaysia",NA,NA,4 out of 5,NA,yes,yes,no,Bar,no,yes,"Vegetarian, Halal, Asian, American, Buffet",single bed,double bed,King Room,"₹ 6,900"
