Hotel_Name,wifi_box,location,number_of_reviews,user_ratings,Star_Rating,review_score,Family_rooms,Non_Smoking_Rooms,Restaurant,bar,Heating,Lifts,Breakfast,Single_Bed,Double_bed,Room_type,price
"Premium Property In Chittaranjan Park,",no,"K206F8, Block K, EPDP Colony, Chittaranjan Park,, 110019 New Delhi, India",129 reviews,8.1,4 out of 5,Very good,no,yes,no,NA,no,no,NA,NA,double bed,Deluxe Double Room (2 Adults + 1 Child),"₹ 2,449"
Hotel Nature View Green Park Metro Couple Friendly New Delhi,yes,"115, G/F, Arjun Nagar, Safdarjung Enclave, 110029 New Delhi, India",187 reviews,7.1,2 out of 5,Good,no,yes,no,NA,yes,yes,"Italian, Vegetarian, Halal",NA,double bed,Deluxe Double Room,"₹ 2,880"
Airport Hotel IVY,yes,"A34 road no 2, near IGI airport, Mahipalpur, New Delhi, 110037, 110037 New Delhi, India",645 reviews,7.5,5 out of 5,Good,yes,yes,no,Bar,yes,no,"Continental, Vegetarian, Asian, American",single bed,double bed,Deluxe Room,"₹ 1,280"
Hotel Anand - By Srida Hotels,no,"Gali Number 10 2537/48, Chuna Mandi, Gali No 10, Paharganj, Paharganj, 110055 New Delhi, India",67 reviews,7.0,4 out of 5,Good,no,no,no,NA,no,no,"Continental, Vegetarian",single bed,double bed,Standard Double Room,"₹ 1,499"
Hotel Star 17,yes,"Pocket A2, Pocket B, Sector 17, Dwarka, New Delhi and NCR, Del, Dwarka, 110078 New Delhi, India",25 reviews,7.2,4 out of 5,Good,no,yes,no,NA,no,yes,NA,NA,double bed,Deluxe Double Room,"₹ 2,550"
Hotel Amar International,yes,"2024,Street No.7,Chitra Gupta Road,Near R.K.Ashram Metro Station Chuna Mandi, Paharganj, Paharganj, 110055 New Delhi, India",271 reviews,7.2,3 out of 5,Good,yes,yes,no,NA,no,yes,NA,NA,double bed,Standard Double or Twin Room,"₹ 1,091"
Hotel pathway near Delhi airport,no,"Road Number 4 near Gupta medical, IGI, mahipalpur, 110037 New Delhi, India",35 reviews,7.0,3 out of 5,Good,yes,yes,no,NA,no,yes,NA,NA,double bed,Deluxe King Room,"₹ 4,600"
Hotel Soft Petal Residency - Delhi Airport,yes,"K-2/659/A, Near Maruti Showroom Mahipalpur, Mahipalpur, 110037 New Delhi, India",3 reviews,7.3,4 out of 5,Good,yes,yes,no,NA,no,no,"Continental, Vegetarian, Buffet",NA,double bed,Double Room,"₹ 1,296"
SWEET IN,yes,"Mahipalpur Street, Mahipalpur, 110037 New Delhi, India",2 reviews,10,5 out of 5,Exceptional,yes,yes,no,Bar,no,no,"Continental, Vegetarian, Asian",NA,double bed,Deluxe Double Room,"₹ 1,044"
FabExpress Shine Inn,yes,"H32, Pocket no 18 sector 3  Rohini Near Rajiv Gandhi Hospital Delhi, Delhi, Rohini, 110085 New Delhi, India",2 reviews,10,4 out of 5,Exceptional,no,no,no,NA,no,yes,Continental,NA,double bed,Deluxe Room,"₹ 1,671"
A sleepy Fox,no,"B 13 Kailash Colony B 13 Kailash colony, Kailash Colony, 110048 New Delhi, India",48 reviews,8.3,4 out of 5,Very good,no,no,no,NA,no,no,Asian,NA,double bed,Deluxe Double Room,"₹ 2,700"
OYO Flagship Hotel Relax Vila,yes,"Rz 2514/9,  Tughlakabad Extension, Delhi, 110019 New Delhi, India",NA,NA,3 out of 5,NA,no,no,no,NA,no,no,NA,NA,double bed,Classic Triple Room,₹ 757
The Saga Hotel,yes,"W5, Arjun Nagar Near Sukhmani Hospital, Green Park, Safdarjung Enclave, 110016 New Delhi, India",160 reviews,7.4,3 out of 5,Good,yes,yes,no,NA,yes,yes,"Continental, Buffet",single bed,double bed,Deluxe Room,"₹ 3,060"
Roomshala 041 Hotel Sky Residency - Uttam Nagar Near Metro Station,yes,"Plot No - 07, 08 & 10, west, opposite metro pillar no 702, C Block, Param Puri, Uttam Nagar, 110059 New Delhi, India",17 reviews,6.2,4 out of 5,Pleasant,yes,yes,no,NA,yes,yes,NA,NA,double bed,Deluxe Double Room (2 Adults + 1 Child),₹ 924
"Sarovar Portico Naraina, Hotel",yes,"A 9, Naraina Vihar; New Delhi - 110028, 110028 New Delhi, India",94 reviews,6.6,5 out of 5,Pleasant,no,yes,no,NA,yes,yes,Continental,single bed,double bed,Superior Double Bed Rooms,"₹ 4,050"
Hotel Town Pallace Inn Patel Nagar New Delhi,yes,"BP-12, West Patel Nagar, near Metro Piller No. 220, 110008 New Delhi, India",78 reviews,7.5,3 out of 5,Good,yes,yes,no,NA,yes,yes,Continental,single bed,double bed,Superior Double Room,"₹ 2,924"
FabHotel Skye Suites,yes,"A-83, Rd Number-04, Block-A, NH-08, Near Indira Gandhi International Airport (Aerocity), Mahipalpur, New Delhi, Mahipalpur, 110037 New Delhi, India",6 reviews,8.7,2 out of 5,Fabulous,yes,yes,no,NA,no,yes,"Continental, Vegetarian, American",NA,double bed,Deluxe Room,"₹ 3,033"
Hotel Delhi Darshan Deluxe-By RSL Hospitality,yes,"8230/6, multani dhanda pharganj new delhi, Paharganj, 110055 New Delhi, India",688 reviews,7.7,3 out of 5,Good,yes,yes,no,NA,no,no,"Continental, Vegetarian, Vegan, Halal, Asian, American",NA,double bed,Economy Double Room,"₹ 1,199"
Hotel Aerotech Near IGI Airport,no,"A-207 S/F, Gali-9, Road No.- 6, Mahipalpur, Near Airport, 110037 New Delhi, India",19 reviews,4.1,3 out of 5,Disappointing,no,no,no,Bar,yes,yes,"Vegetarian, Vegan, American",single bed,double bed,Deluxe Room,"₹ 1,120"
Grand Vitara Dwarka,yes,"Vipin Garden Extension Road, 110059 New Delhi, India",1 review,5.0,3 out of 5,Passable,no,yes,no,NA,yes,no,NA,NA,double bed,Double Room with Balcony,"₹ 1,500"
Gurmehar's Residence,yes,"D Block Road, 110092 New Delhi, India",1 review,9.0,5 out of 5,Superb,no,no,no,NA,yes,no,NA,NA,double bed,Double Room with Balcony,"₹ 2,000"
"Crowne Plaza New Delhi Mayur Vihar Noida, an IHG Hotel",yes,"13 B Mayur Vihar, District Centre, Mayur Vihar Phase 1, 110091 New Delhi, India","2,378 reviews",8.2,5 out of 5,Very good,no,yes,yes,Bar,yes,yes,"Continental, Italian, Full English/Irish, Vegetarian, Halal, Gluten-free, Asian, American",single bed,double bed,Superior King or Twin Room with 1+1 Offer on select alcoholic beverages between 11:00 to 19:00 hours,"₹ 6,949"
"Four Points by Sheraton New Delhi, Airport Highway",no,"Plot # 9, Samalka, National Highway- 8, 110037 New Delhi, India",427 reviews,7.9,3 out of 5,Good,no,yes,no,Bar,no,no,"Continental, Full English/Irish, Vegetarian, Asian, American",single bed,double bed,Premier Room,"₹ 5,999"
Hotel Goodluck Suites Near Delhi Airport,no,"A-44 Road Np.4. Street No.9 Mahipalpur Ext. New Delhi -110037, 110037 New Delhi, India",345 reviews,7.0,3 out of 5,Good,yes,yes,no,NA,no,yes,"Continental, Vegetarian, American",NA,double bed,Deluxe Double Room,"₹ 1,116"
Hotel Almati Suite - Near Delhi Airport,yes,"98, Road Number 6 Block RZ Mahipalpur, 110037 New Delhi, India",9 reviews,8.0,3 out of 5,Very good,yes,yes,no,Bar,yes,yes,"Continental, Vegetarian, Halal, Asian, American, Buffet",single bed,double bed,Deluxe Room,"₹ 2,624"
"Alluring, Affluent, Artistic Home - Vasant Kunj",yes,"93 Shanti Kunj Main Road, 110070 New Delhi, India",NA,NA,3 out of 5,NA,yes,no,no,NA,yes,no,Breakfast to go,NA,double bed,Deluxe Apartment,"₹ 12,799"
Hotel Stay,yes,"A-40 CR Park Main Road Near Market 3 A40, 110019 New Delhi, India",NA,NA,3 out of 5,NA,no,no,no,NA,no,no,NA,NA,double bed,Deluxe Room,"₹ 2,990"
Hotel New City Lite Near IGI Airport Delhi,yes,"A -83/243 road no 4 gali no 6 mahipalpur, 110037 New Delhi, India",246 reviews,7.1,3 out of 5,Good,yes,yes,no,Bar,yes,yes,Continental,single bed,double bed,Deluxe King Room,"₹ 1,472"
Grand Vitara Dwarka,yes,"Vipin Garden Extension Road, 110059 New Delhi, India",1 review,5.0,4 out of 5,Passable,no,yes,no,NA,yes,no,NA,NA,double bed,Double Room with Balcony,"₹ 1,500"
Gurmehar's Residence,yes,"D Block Road, 110092 New Delhi, India",1 review,9.0,3 out of 5,Superb,no,no,no,NA,yes,no,NA,NA,double bed,Double Room with Balcony,"₹ 2,000"
"Crowne Plaza New Delhi Mayur Vihar Noida, an IHG Hotel",yes,"13 B Mayur Vihar, District Centre, Mayur Vihar Phase 1, 110091 New Delhi, India","2,378 reviews",8.2,3 out of 5,Very good,no,yes,yes,Bar,yes,yes,"Continental, Italian, Full English/Irish, Vegetarian, Halal, Gluten-free, Asian, American",single bed,double bed,Superior King or Twin Room with 1+1 Offer on select alcoholic beverages between 11:00 to 19:00 hours,"₹ 6,949"
"Four Points by Sheraton New Delhi, Airport Highway",no,"Plot # 9, Samalka, National Highway- 8, 110037 New Delhi, India",427 reviews,7.9,5 out of 5,Good,no,yes,no,Bar,no,no,"Continental, Full English/Irish, Vegetarian, Asian, American",single bed,double bed,Premier Room,"₹ 5,999"
Hotel Goodluck Suites Near Delhi Airport,no,"A-44 Road Np.4. Street No.9 Mahipalpur Ext. New Delhi -110037, 110037 New Delhi, India",345 reviews,7.0,3 out of 5,Good,yes,yes,no,NA,no,yes,"Continental, Vegetarian, American",NA,double bed,Deluxe Double Room,"₹ 1,116"
Hotel Almati Suite - Near Delhi Airport,yes,"98, Road Number 6 Block RZ Mahipalpur, 110037 New Delhi, India",9 reviews,8.0,3 out of 5,Very good,yes,yes,no,Bar,yes,yes,"Continental, Vegetarian, Halal, Asian, American, Buffet",single bed,double bed,Deluxe Room,"₹ 2,624"
"Alluring, Affluent, Artistic Home - Vasant Kunj",yes,"93 Shanti Kunj Main Road, 110070 New Delhi, India",NA,NA,3 out of 5,NA,yes,no,no,NA,yes,no,Breakfast to go,NA,double bed,Deluxe Apartment,"₹ 12,799"
Hotel Stay,yes,"A-40 CR Park Main Road Near Market 3 A40, 110019 New Delhi, India",NA,NA,5 out of 5,NA,no,no,no,NA,no,no,NA,NA,double bed,Deluxe Room,"₹ 2,990"
Hotel New City Lite Near IGI Airport Delhi,yes,"A -83/243 road no 4 gali no 6 mahipalpur, 110037 New Delhi, India",246 reviews,7.1,4 out of 5,Good,yes,yes,no,Bar,yes,yes,Continental,single bed,double bed,Deluxe King Room,"₹ 1,472"
Zostel Delhi,yes,"5, Arakashan Road, Near New Delhi Railway Station, New Delhi, Delhi 110005, Paharganj, 110055 New Delhi, India",819 reviews,7.5,3 out of 5,Good,no,yes,no,NA,no,yes,"Continental, Vegetarian, Asian, American",single bed,double bed,Deluxe Twin Room,"₹ 2,999"
The LaLiT New Delhi,yes,"Barakhamba Avenue, 110001 New Delhi, India",894 reviews,7.2,3 out of 5,Good,yes,yes,yes,Bar,yes,yes,"Continental, Full English/Irish, Halal, Asian",single bed,double bed,"Deluxe Twin Room - 10% discount on Food & soft beverages, Laundry & Spa","₹ 10,170"
Ventus by Vegas Inn Delhi Airport,yes,"253 Road Number 6, Mahipalpur, 110037 New Delhi, India",4 reviews,8.0,5 out of 5,Very good,yes,yes,no,NA,no,no,NA,NA,double bed,Deluxe Double Room,"₹ 1,699"
Ever Green Guest House Travel & PG,yes,"2769/6, Chuna Mandi Paharganj, Paharganj, 110055 New Delhi, India",130 reviews,7.4,3 out of 5,Good,yes,yes,no,Bar,no,no,Continental,single bed,double bed,Triple Room with Bathroom,₹ 720
Hotel Shuhul Continental By Hotel Porium,yes,"56, Sapna Cinema Road Block D east of kailash, 110065 New Delhi, India",NA,NA,3 out of 5,NA,no,yes,no,NA,no,no,Buffet,NA,double bed,Deluxe Double Room,"₹ 3,499"
UDS Villa - Scandinavian B&B,yes,"22 Hanuman Road, Connaught Place, 110001 New Delhi, India",754 reviews,7.4,3 out of 5,Good,yes,yes,no,NA,yes,yes,"Vegetarian, Vegan, Asian",single bed,double bed,Twin Room with Balcony,"₹ 6,120"
Mandakini villa,yes,"K-10 2nd floor Green Park Extension K-10 2nd floor Green  Park Extension, 110016 New Delhi, India",167 reviews,6.1,3 out of 5,Pleasant,yes,yes,no,NA,no,no,Asian,NA,double bed,Deluxe Double Room,"₹ 2,520"
Rose Residency - Sector 9,yes,"Plot No. 29, Toganpur Village Dwarka Sector 9 New Delhi, near Paradise Apartment, Delhi,, 110075 New Delhi, India",32 reviews,7.8,4 out of 5,Good,yes,yes,no,NA,no,yes,Vegetarian,NA,double bed,Deluxe Double Room (2 Adults + 1 Child),"₹ 1,040"
"Lemon Tree Premier, Delhi Airport",yes,"Asset No. 6, Aerocity Hospitality District, Indira Gandhi International Airport, 110037 New Delhi, India",682 reviews,6.9,3 out of 5,Pleasant,yes,yes,no,Bar,no,yes,"Continental, Vegetarian, Asian, American",single bed,double bed,Superior Queen Room,"₹ 7,345"
Aloft New Delhi Aerocity,yes,"No. 5B, Aerocity, 110037 New Delhi, India","3,351 reviews",8.2,3 out of 5,Very good,no,yes,yes,Bar,no,yes,"Continental, Italian, Full English/Irish, Vegetarian, Vegan, Halal, Gluten-free, Kosher, Asian, American",single bed,double bed,"1 King Bed, City View, Aloft Room","₹ 7,650"
Hotel Ananda,yes,"plot-no-8, Block no-41 W.E.A, Karol Bagh, Karol bagh, 110005 New Delhi, India",25 reviews,8.4,3 out of 5,Very good,yes,no,no,NA,yes,yes,"Continental, Buffet",NA,double bed,Deluxe Double Room,"₹ 1,999"
Deluxe Room In Lajpat Nagar,yes,"3rd Floor, A 89, near Bikanerwala, Lajpat Nagar II, 110024 New Delhi, India",6 reviews,7.0,3 out of 5,Good,yes,yes,no,NA,yes,yes,Vegetarian,NA,double bed,Deluxe Double Room (2 Adults + 1 Child),"₹ 1,200"
Hotel Asko international,no,"12A/29 Sarswati marg karol bagh New Delhi, Karol bagh, 110005 New Delhi, India",29 reviews,4.9,3 out of 5,Disappointing,yes,yes,no,Bar,no,no,"Continental, Vegetarian, Vegan, Halal, American",single bed,double bed,Deluxe Double or Twin Room,"₹ 1,098"
Hotel Gaylord International - New Delhi,no,"7973, arakashan road, Paharganj Arakshan road, Paharganj, 110055 New Delhi, India",81 reviews,4.9,3 out of 5,Disappointing,yes,yes,no,NA,no,no,"Continental, Full English/Irish, Vegetarian, Vegan, American",single bed,double bed,Standard Double Room with Fan,₹ 679
"Hotel Delish Hospitality Near Laxmi Nagar "" Couple Friendly """,yes,"F75, 3/0, Jagat Ram, Jagat Puri Krishna Nagar, Delhi, 110051 New Delhi, India",15 reviews,7.3,3 out of 5,Good,yes,no,no,NA,no,yes,Vegetarian,NA,double bed,Superior Double Room,"₹ 1,507"
Hotel The Pearl,yes,"8721 Desh Bandhu Gupta Road, Paharganj, 110055 New Delhi, India",67 reviews,7.5,3 out of 5,Good,yes,yes,no,Bar,yes,yes,"Continental, Vegetarian, Halal, Asian, American, Buffet, Breakfast to go",single bed,double bed,Double Room,"₹ 2,873"
OYO Flagship Shyam Villa,no,"511/5A,  , C Lal Chowk, Near Tata Motors, Govindpuri Metro, New Delhi, Delhi - 110019, Delhi, 110019 New Delhi, India",NA,NA,4 out of 5,NA,no,no,no,NA,no,no,NA,NA,double bed,Classic Triple Room,₹ 864
The Orion - Greater Kailash,yes,"R-53, Greater Kailash 1, Greater Kailash 1, 110048 New Delhi, India",64 reviews,7.3,3 out of 5,Good,yes,yes,no,NA,yes,yes,"Continental, Vegetarian, Halal, American",single bed,double bed,Deluxe Double Room,"₹ 3,249"
Hotel Regent Inn,yes,"32 Saraswati Marg, Karol bagh, 110005 New Delhi, India",7 reviews,8.3,3 out of 5,Very good,yes,yes,no,NA,no,no,NA,NA,double bed,King Room,"₹ 3,400"
Hotel Right Palace and Banquet,no,"Keshavpur Vegetable Market, Block Wz, Vikas Puri, Delhi, 110018 New Delhi, India",10 reviews,4.1,3 out of 5,Disappointing,no,yes,no,Bar,no,yes,"Vegetarian, Vegan",NA,double bed,Deluxe Room,"₹ 1,079"
Novotel New Delhi Aerocity- International Airport,yes,"Asset No 2 Aerocity Hospitality District IGI Airport New Delhi, 110037 New Delhi, India","5,873 reviews",7.7,3 out of 5,Good,yes,yes,yes,Bar,yes,yes,"Continental, Full English/Irish, Vegetarian, Vegan, Halal, Gluten-free, Asian, American",single bed,double bed,Standard King Room with WiFi,"₹ 9,000"
Bali Mantra,yes,"11 Feroze Gandhi Road, 110024 New Delhi, India",NA,NA,3 out of 5,Superb 9.3,yes,no,no,NA,no,no,NA,NA,double bed,King Room,"₹ 2,875"
Hotel Green,yes,"C-47 Hauz Khas Village, Green Park Extension, Green Park,, Hauz Khas, 110016 New Delhi, India",9 reviews,8.1,4 out of 5,Very good,yes,yes,no,NA,no,yes,NA,NA,double bed,Deluxe Double Room (2 Adults + 1 Child),"₹ 1,800"
HOTEL THE EMERALD DELUXE,yes,"KH NO. 811 K BLOCK MAHIPALPUR NEW DELHI 110037, 110037 New Delhi, India",4 reviews,9.2,3 out of 5,Superb,yes,yes,no,Bar,yes,yes,"Continental, Vegetarian, Halal",single bed,double bed,Double Room,"₹ 1,259"
HOTEL CONCLAVE EXECUTIVE,yes,"30 Nehru Place Market Road, Nehru Place, 110048 New Delhi, India",2 reviews,7.5,4 out of 5,Good,no,yes,yes,NA,no,no,Buffet,single bed,double bed,Deluxe Double Room (2 Adults + 1 Child),"₹ 3,200"
FabHotel The Lazeez,yes,"87, Block I, Lajpat Nagar Ii, Lajpat Nagar, 110024 New Delhi, India",26 reviews,5.6,3 out of 5,Passable,yes,yes,no,NA,no,yes,Continental,NA,double bed,Deluxe Room,"₹ 1,559"
Jaypee Siddharth,yes,"3 Rajendra Place, 110008 New Delhi, India",728 reviews,6.1,3 out of 5,Pleasant,no,yes,yes,Bar,yes,yes,"Continental, Italian, Full English/Irish, Vegetarian, Vegan, Asian, American",single bed,double bed,"Deluxe Double or Twin Room with 15% off on food & soft beverages, complimentary sauna and steam once during the stay, early check in and late check out by 4 hrs","₹ 5,999"
Muse Sarovar Portico Nehru Place,yes,"A1 Chirag Enclave Nehru Place, 110048 New Delhi, India",120 reviews,6.5,3 out of 5,Pleasant,yes,yes,no,NA,yes,yes,Continental,single bed,double bed,Superior Room - 1 Twin Bed,"₹ 6,930"
Hotel Star Villa - Budget Friendly,yes,"98-99, Krishna Gali, Pagar Ganj, Paharganj, 110055 New Delhi, India",210 reviews,6.8,3 out of 5,Pleasant,yes,yes,no,Bar,yes,yes,"Vegetarian, Halal, Asian",NA,double bed,Standard Double Room,"₹ 1,618"
Hotel IVY plaza Luxury,yes,"A 435 road no 4 mahipalpur near igi Airport, 110037 New Delhi, India",603 reviews,7.5,3 out of 5,Good,yes,no,no,Bar,yes,yes,"Continental, Italian, Full English/Irish, Vegetarian, Vegan, Halal, Gluten-free, Kosher, Asian, American",NA,double bed,Deluxe Room,"₹ 1,120"
Park Plaza Shahdara,yes,"Plot No 32, Central Business District,(near Kakarduma Court), 110095 New Delhi, India",206 reviews,6.4,3 out of 5,Pleasant,no,yes,no,Bar,no,yes,"Vegetarian, Vegan",single bed,double bed,Superior Double or Twin Room,"₹ 4,418"
Hotel Cozy Cave,no,"A-85 ROAD NO 4 STREET NO 6 MAHIPALPUR EXTN NEW DELHI, Mahipalpur, 110037 New Delhi, India",24 reviews,7.9,3 out of 5,Good,yes,yes,no,NA,yes,yes,"Continental, Italian, American",NA,double bed,Deluxe Double Room (2 Adults + 1 Child),₹ 756
Hotel Sky Inn - Safdarjung Enclave,yes,"A2/30 2nd floor Safdarjung Enclave Near mail Embassay New Delhi 110029, Safdarjung Enclave, 110029 New Delhi, India",6 reviews,6.0,3 out of 5,Pleasant,yes,yes,no,NA,no,no,Vegan,NA,double bed,Deluxe Double Room (2 Adults + 1 Child),"₹ 2,955"
HOTEL QUBIC STAY BY IGI AIRPORT,no,"Street No 7 NH-8 Delhi - Jaipur Expressway Road no 4, Mahipalpur, 110037 New Delhi, India",63 reviews,7.1,4 out of 5,Good,yes,yes,no,NA,no,no,NA,NA,double bed,Deluxe Double Room,₹ 799
Hotel Jukaso Inn Down Town,yes,"L-1 Connaught Place, Connaught Place, 110001 New Delhi, India",589 reviews,6.8,4 out of 5,Pleasant,yes,yes,no,NA,yes,no,"Continental, Vegetarian",NA,double bed,Deluxe Double Room,"₹ 5,225"
HOTEL THE GRAND NILSA 2,yes,"kh no 1027/1 road no 6 A block mahipalpur new delhi 110037, Mahipalpur, 110037 New Delhi, India",6 reviews,6.8,3 out of 5,Pleasant,yes,yes,no,NA,yes,no,"Continental, Italian, Vegetarian",single bed,double bed,Deluxe Double Room (2 Adults + 1 Child),"₹ 1,800"
"Fortune Home Service Apartment 3Bhk , D-198 Saket",yes,"Pramod Mahajan Marg D198,SAKET, Saket, 110017 New Delhi, India",5 reviews,7.8,3 out of 5,Good,yes,no,no,Bar,yes,no,NA,NA,double bed,Three-Bedroom Apartment,"₹ 5,787"
Moustache Delhi,yes,"D 920 Block D New Friends Colony , New Friends Colony, 110025 New Delhi, India","1,037 reviews",8.6,3 out of 5,Fabulous,no,yes,no,NA,no,no,NA,NA,double bed,Superior Double Room,"₹ 4,300"
THE GRACE HOUSE Paharganj,yes,"2359 raj guru Road, Chuna mandi paharganj Opposite sita ram diwan chand chole bhature wala, Paharganj, 110055 New Delhi, India",107 reviews,7.7,3 out of 5,Good,yes,yes,no,NA,no,yes,NA,single bed,double bed,Budget Double Room,"₹ 1,721"
Room Sly B&B,yes,"A-23, Common Road, KH No-389/1, Mahipalpur extn, Block -A, New delhi-110037, Mahipalpur, 110037 New Delhi, India",14 reviews,8.4,3 out of 5,Very good,no,no,no,NA,yes,no,"Continental, Vegetarian, Vegan",single bed,double bed,Deluxe Double Room,"₹ 1,115"
Osho max residency,yes,"138 Hauz Rani Inner Lane, Malviya Nagar, 110017 New Delhi, India",NA,NA,3 out of 5,NA,no,no,no,NA,no,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 1,431"
Hostel Delhi Fantastic near New Delhi Train Station,yes,"2475 NALWA GALI SANGTRASHAN PAHARGANJ DELHI 110055, Paharganj, 110055 New Delhi, India",24 reviews,7.6,3 out of 5,Good,yes,yes,no,NA,no,no,NA,single bed,double bed,Deluxe Double Room,"₹ 1,800"
Hotel Unistar,yes,"3380, Christion Colony, D.B Gupta road , Near Karol Bagh Police Station, Karol bagh, 110005 New Delhi, India",162 reviews,6.5,3 out of 5,Pleasant,yes,yes,no,Bar,no,yes,"Continental, Vegetarian, Vegan, Halal, Asian, American",single bed,double bed,Budget Double or Twin Room,"₹ 1,700"
HOTEL EKANT RESIDENCY,yes,"Mahipalpur Flyover, Mahipalpur, 110037 New Delhi, India",12 reviews,2.4,3 out of 5,Very poor,yes,yes,no,NA,no,no,Breakfast to go,single bed,double bed,Double Room,₹ 923
Hotel Lotus Stay At Delhi Airport,yes,"NEAR VASANT HOTEL A-113/3 ROAD-3 MAHIPALPUR, 110037 New Delhi, India",409 reviews,7.6,3 out of 5,Good,yes,yes,no,Bar,yes,no,"Continental, Vegetarian, Halal, Asian",single bed,double bed,Deluxe Double Room,"₹ 1,365"
OYO Townhouse VR Residency,yes,"A-1,  Opp. Ram Mandir, Shri Nagar Garden, Britannia Chowk, Shakurpur, 110092 New Delhi, India",4 reviews,10,3 out of 5,Exceptional,no,no,no,NA,no,yes,NA,NA,double bed,Classic Triple Room,"₹ 1,320"
Roomshala 112 Hotel Blissbourn - Lajpat Nagar,yes,"3rd Floor, A 89, near Bikanerwala, Lajpat Nagar II, New Delhi,, 110024 New Delhi, India",22 reviews,6.0,3 out of 5,Pleasant,yes,yes,no,Bar,yes,yes,Vegetarian,NA,double bed,Deluxe Double Room (2 Adults + 1 Child),"₹ 1,146"
"The Connaught, New Delhi- IHCL SeleQtions",yes,"37, Shaheed Bhagat Singh Marg, Connaught Place, Connaught Place, 110001 New Delhi, India","1,573 reviews",8.7,4 out of 5,Fabulous,yes,yes,yes,Bar,no,yes,"Continental, Italian, Full English/Irish, Vegetarian, Asian, American",single bed,double bed,"Superior Room, King Bed, City View, 10% disc on food and soft beverage Happy hours (one plus one) from 17:30hrs to 19:30hrs (except on 14th February)","₹ 8,000"
Cottage Ganga Inn,yes,"1532, Bazar Sangtrashan,(Behind Khanna Cinema), Near Main Bazar, Pahar Ganj, Paharganj, 110055 New Delhi, India",156 reviews,7.4,3 out of 5,Good,yes,yes,no,Bar,no,yes,"Continental, Italian, Vegetarian, American",single bed,double bed,Standard Double Room with Fan,"₹ 1,530"
Grand Godwin Near NDLS Railway Station- Paharganj,yes,"8502/41 Arakashan Road Ram Nagar Pahar Ganj, Paharganj, 110055 New Delhi, India",317 reviews,7.5,4 out of 5,Good,no,yes,no,NA,yes,yes,"Continental, Vegetarian, Asian",single bed,double bed,Standard Double or Twin Room,"₹ 3,000"
Roomshala 119 Hotel JPS,yes,"C- 362, 1st Floor, Vikas puri, 110018 New Delhi, India",15 reviews,8.6,3 out of 5,Fabulous,yes,yes,no,NA,no,no,Vegetarian,NA,double bed,Deluxe Double Room (2 Adults + 1 Child),"₹ 1,319"
Hotel Red Castle - Karol Bagh,yes,"7A/78 W.E.A Channa Market Karol Bagh New Delhi 7A/78 W.E.A Channa Market Karol Bagh New Delhi-110005, Karol bagh, 110005 New Delhi, India",179 reviews,8.2,2 out of 5,Very good,yes,yes,no,Bar,yes,yes,"Continental, Asian",NA,double bed,Deluxe Double Room,"₹ 3,604"
Roomshala 026 Commodo Residency - Satya Niketan,yes,"H. No. 16 , satya niketan main market moti bagh 2, 110023 New Delhi, India",95 reviews,6.1,3 out of 5,Pleasant,yes,yes,no,NA,yes,yes,NA,NA,double bed,Deluxe Double Room (2 Adults + 1 Child),"₹ 1,748"
Comfy stay,yes,"D3 shubham enclave gate no 4th  jwaka heri road District Park 3rd floor, Pashim Vihar, 110063 New Delhi, India",NA,NA,3 out of 5,NA,no,no,no,NA,no,no,NA,NA,double bed,Double Room,"₹ 1,290"
OYO Flagship 7705 The Sky Residency,no,"A 77, A 77 Clock Tower Hari Nagar, Delhi, 110064 New Delhi, India",7 reviews,8.4,4 out of 5,Very good,no,no,no,NA,no,no,Continental,NA,double bed,Classic Triple Room,₹ 943
HOTEL Red Rosse 5 mints walkking distance from new delhi railway station,yes,"670, Mohalla Bawli Chowk, 6 Tutti Chowk, Paharganj, New Delhi-110055 Ground Floor, Paharganj, 110055 New Delhi, India",12 reviews,9.6,3 out of 5,Exceptional,yes,yes,no,NA,no,no,"Continental, Vegetarian",single bed,double bed,"Day use room for 6 hours, strictly from 12 PM to 6 PM no over night stay allowed","₹ 2,555"
Qotel IP Residency Anand Vihar,yes,"128, Hargobind Enclave, A G C R Enclave, Anand Vihar, Delhi, 110092 128, Hargobind Enclave, A G C R Enclave, Anand Vihar, Delhi, 110092, 110092 New Delhi, India",86 reviews,6.4,5 out of 5,Pleasant,yes,yes,no,NA,no,yes,Continental,NA,double bed,Standard Double Room,"₹ 1,999"
The Hosteller Delhi,yes,"A-10, Mathura Rd, Near Ashram Chowk Block A, Friends Colony East, New Friends Colony,, New Friends Colony, 110065 New Delhi, India","1,312 reviews",8.3,3 out of 5,Very good,no,yes,no,NA,no,yes,Vegetarian,single bed,double bed,"Deluxe Double Room (Double Room with Attached Bathroom, 02 Hrs Early Check-in {Subject to availability}, High Speed WiFi and 10% off on F&B)","₹ 3,542"
Hotel Delhi Fab,yes,"1650 main bazaar near PNB Bank opp R.K Ashram metro gate no 2, 110055 New Delhi, India",254 reviews,6.2,3 out of 5,Pleasant,yes,yes,no,Bar,yes,yes,Continental,NA,double bed,Superior Double Room,"₹ 2,144"
