Hotel_Name,wifi_box,location,number_of_reviews,user_ratings,Star_Rating,review_score,Family_rooms,Non_Smoking_Rooms,Restaurant,bar,Heating,Lifts,Breakfast,Single_Bed,Double_bed,Room_type,price
Apartments WS - Haut-Marais - Carreau du Temple,yes,"11 Rue Meslay, 3rd arr., 75003 Paris, France",539 reviews,7.1,3 out of 5,Good,no,yes,no,NA,yes,no,Continental,NA,double bed,Apartment,"₹ 18,407"
Hotel Lilas Blanc,yes,"5 rue de l'Avre, 15th arr., 75015 Paris, France","1,603 reviews",8.4,3 out of 5,Very good,no,yes,no,NA,yes,yes,Continental,single bed,double bed,Twin Room without elevator,"₹ 18,031"
Grand Hotel Chicago,yes,"99 Bis, Rue De Rome, 17th arr., 75017 Paris, France",917 reviews,8.4,3 out of 5,Very good,yes,yes,no,Bar,yes,yes,Continental,single bed,double bed,Classic Room,"₹ 22,008"
Pullman Paris Tour Eiffel,yes,"18 Avenue De Suffren, Entrée au 22 rue Jean Rey, 15th arr., 75015 Paris, France","5,600 reviews",8.3,3 out of 5,Very good,yes,yes,no,Bar,yes,yes,"Continental, Full English/Irish, Vegetarian, Gluten-free, Asian, American",single bed,double bed,Classic Twin Room - Garden Side,"₹ 47,287"
Hyatt Paris Madeleine,yes,"24, Boulevard Malesherbes, 8th arr., 75008 Paris, France",304 reviews,8.6,3 out of 5,Fabulous,yes,yes,yes,Bar,yes,yes,"American, Buffet",single bed,double bed,Queen Room,"₹ 76,896"
Hotel Aulivia Opéra,yes,"4 Rue des Petites Ecuries, 10th arr., 75010 Paris, France",958 reviews,8.0,3 out of 5,Very good,yes,yes,no,Bar,yes,yes,"Continental, Gluten-free, Buffet",single bed,double bed,Classic Double Room,"₹ 20,241"
ibis Budget Paris La Villette 19ème,yes,"57 - 63 Avenue Jean Jaures 19 Arr. , 19th arr., 75019 Paris, France","10,223 reviews",7.2,3 out of 5,Good,no,yes,no,NA,yes,yes,Continental,NA,double bed,Room with One Queen Bed and One Bunk Bed,"₹ 9,745"
Le Rayz Vendome,yes,"9 Rue Daunou, 2nd arr., 75002 Paris, France","1,202 reviews",8.6,3 out of 5,Fabulous,yes,yes,no,NA,yes,yes,Continental,NA,double bed,Suite with Terrace,"₹ 49,673"
Hotel Modern Est,yes,"91, Boulevard de Strasbourg, 10th arr., 75010 Paris, France","2,066 reviews",7.9,4 out of 5,Good,yes,yes,no,NA,yes,yes,NA,single bed,double bed,Classic Double Room,"₹ 16,352"
Ménil Bon Temps,yes,"148 Boulevard De Ménilmontant, 20th arr., 75020 Paris, France","1,273 reviews",6.9,4 out of 5,Pleasant,yes,yes,no,NA,yes,no,Continental,single bed,double bed,Double Room,"₹ 14,584"
Hôtel Le Monna Lisa by Inwood Hotels,yes,"97 rue La Boétie, 8th arr., 75008 Paris, France",447 reviews,8.1,4 out of 5,Very good,yes,yes,no,NA,yes,yes,"Continental, Gluten-free",NA,double bed,Classic Double Room,"₹ 34,922"
Libertel Montmartre Opéra,yes,"32 Rue Duperre, 9th arr., 75009 Paris, France","1,039 reviews",8.3,3 out of 5,Very good,yes,yes,no,NA,yes,yes,Continental,single bed,double bed,Cosy Double Room,"₹ 20,064"
Hôtel Château Frontenac,yes,"54 rue Pierre Charron, 8th arr., 75008 Paris, France","1,040 reviews",8.5,3 out of 5,Very good,yes,yes,no,Bar,yes,yes,"Continental, Vegetarian, Gluten-free",single bed,double bed,Privilege Room,"₹ 50,822"
Apartments WS Champs-Elysées - Colomb,yes,"14 Rue Christophe Colomb, 8th arr., 75008 Paris, France",623 reviews,8.2,3 out of 5,Very good,no,yes,no,NA,yes,yes,Continental,single bed,double bed,Standard Studio,"₹ 20,908"
Hôtel Clarisse,yes,"159 Boulevard Lefebvre, 15th arr., 75015 Paris, France",781 reviews,8.0,3 out of 5,Very good,yes,yes,no,NA,yes,yes,Continental,single bed,double bed,Classic Double Room,"₹ 21,124"
YOOMA Urban Lodge,yes,"51 Quai de Grenelle, 15th arr., 75015 Paris, France","3,807 reviews",8.2,3 out of 5,Very good,yes,yes,no,Bar,yes,yes,Continental,single bed,double bed,Double Room,"₹ 20,771"
Hôtel Du Prince Eugène,yes,"247 Bd Voltaire, 11th arr., 75011 Paris, France","1,497 reviews",8.4,3 out of 5,Very good,no,yes,no,NA,yes,yes,Continental,single bed,double bed,Standard Double Room,"₹ 17,235"
Hotel B Square,yes,"11, rue des Batignolles, 17th arr., 75017 Paris, France","1,140 reviews",7.9,3 out of 5,Good,no,yes,no,NA,yes,yes,NA,single bed,double bed,Superior King Room,"₹ 10,262"
Novotel Paris 17,yes,"34 Avenue Porte d'Asnières, 17th arr., 75017 Paris, France","1,649 reviews",7.8,3 out of 5,Good,yes,yes,no,Bar,yes,yes,"Continental, Vegetarian, Gluten-free, American",NA,double bed,Superior Room with Queen-size Bed and Double Sofa Bed,"₹ 17,540"
Relais Saint Jacques,yes,"3 Rue Abbé De L' Epée, 5th arr., 75005 Paris, France",923 reviews,8.4,5 out of 5,Very good,yes,yes,no,Bar,yes,yes,"Continental, Full English/Irish",single bed,double bed,Classic Double or Twin Room,"₹ 26,693"
Mercure Paris Bastille Saint Antoine,yes,"64, Rue Crozatier, 12th arr., 75012 Paris, France",431 reviews,7.8,3 out of 5,Good,yes,yes,no,Bar,yes,yes,"Continental, Gluten-free, American",single bed,double bed,Standard Twin Room,"₹ 15,619"
Sofitel Paris Baltimore Tour Eiffel,yes,"88 Bis Avenue Kléber, 16th arr., 75016 Paris, France",427 reviews,8.2,3 out of 5,Very good,yes,yes,no,Bar,yes,yes,"Continental, Vegetarian, Vegan, Gluten-free, American",single bed,double bed,Classic Room with 1 Queen bed,"₹ 54,756"
Hôtel Beaurepaire,yes,"31 rue Albert Thomas, 10th arr., 75010 Paris, France",628 reviews,7.4,4 out of 5,Good,yes,yes,no,NA,yes,yes,Continental,single bed,double bed,Classic Double or Twin Room,"₹ 14,761"
Best Western Premier Trocadero La Tour,yes,"5 bis, rue Massenet, 16th arr., 75016 Paris, France",627 reviews,8.0,4 out of 5,Very good,yes,yes,no,Bar,yes,yes,NA,single bed,double bed,Classic Double Room,"₹ 25,953"
ibis Paris Gare De L Est 10ème,yes,"5 Rue Saint Laurent , 10th arr., 75010 Paris, France",823 reviews,7.4,5 out of 5,Good,yes,yes,no,Bar,yes,yes,"Continental, Full English/Irish, Gluten-free, Buffet",single bed,double bed,Standard Double Room,"₹ 20,696"
Royal Wagram,yes,"3 Cité de Pusy, 17th arr., 75017 Paris, France","1,350 reviews",6.4,4 out of 5,Pleasant,yes,yes,no,NA,yes,yes,Continental,single bed,double bed,Double or Twin Room,"₹ 7,557"
AC Hotel Paris Porte Maillot by Marriott,yes,"6 rue Gustave Charpentier, 17th arr., 75017 Paris, France",668 reviews,8.2,4 out of 5,Very good,yes,yes,no,Bar,yes,yes,"Continental, Vegan, Gluten-free, American",single bed,double bed,Deluxe King Room,"₹ 25,106"
Hôtel Le Royal Monceau Raffles Paris,no,"37 Avenue Hoche, 8th arr., 75008 Paris, France",68 reviews,8.9,4 out of 5,Fabulous,yes,yes,yes,Bar,yes,yes,American,single bed,double bed,Deluxe Collection Room,"₹ 229,806"
CADET Residence,yes,"7, Rue Cadet, 9th arr., 75009 Paris, France",421 reviews,9.0,4 out of 5,Superb,yes,yes,no,NA,yes,yes,NA,single bed,double bed,Studio (2 persons),"₹ 17,589"
Hotel Campanile Paris-Bercy Village,yes,"17 Rue Baron Le Roy, 12th arr., 75012 Paris, France","6,395 reviews",7.9,4 out of 5,Good,no,yes,no,Bar,yes,yes,"Gluten-free, American",single bed,double bed,Twin Room,"₹ 11,579"
ibis Styles Paris 16 Boulogne,yes,"19 Avenue Ferdinand Buisson, 75016 Paris, France","2,146 reviews",8.3,3 out of 5,Very good,yes,yes,no,Bar,yes,yes,Continental,single bed,double bed,Standard Double Room,"₹ 17,501"
Hotel Archetype Etoile,yes,"6 rue des Acacias, 17th arr., 75017 Paris, France",926 reviews,8.6,4 out of 5,Fabulous,yes,yes,no,NA,yes,yes,NA,single bed,double bed,Twin Room,"₹ 24,660"
Hôtel Regent's Garden - Astotel,yes,"6, Rue Pierre Demours, 17th arr., 75017 Paris, France",827 reviews,8.9,3 out of 5,Fabulous,yes,yes,no,NA,yes,yes,NA,single bed,double bed,Standard Double Room,"₹ 28,461"
Nice studio Paris 14,no,"68 Rue Didot, 14th arr., 75014 Paris, France",6 reviews,3.8,3 out of 5,Poor,no,no,no,NA,no,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 7,071"
Hotel De Suede Saint Germain,yes,"31 Rue Vaneau, 7th arr., 75007 Paris, France","1,882 reviews",8.2,3 out of 5,Very good,yes,yes,no,Bar,yes,yes,NA,single bed,double bed,Double Room with Garden View,"₹ 27,223"
Rochester Champs Elysees,yes,"92 Rue La Boetie, 8th arr., 75008 Paris, France",967 reviews,8.5,4 out of 5,Very good,yes,yes,no,Bar,yes,yes,"Continental, Gluten-free, American",single bed,double bed,Classic Room,"₹ 41,277"
Nadaud Hotel,yes,"8 Rue de la Bidassoa, 20th arr., 75020 Paris, France","1,168 reviews",8.4,4 out of 5,Very good,yes,yes,no,NA,yes,yes,Continental,single bed,double bed,Double Room,"₹ 12,091"
Elysees Niel Hotel,yes,"11 Rue Saussier Leroy, 17th arr., 75017 Paris, France","1,214 reviews",8.0,3 out of 5,Very good,yes,yes,no,NA,yes,yes,Continental,single bed,double bed,Family Room,"₹ 21,655"
Novotel Paris Gare De Lyon,yes,"2 Rue Hector Malot, 12th arr., 75012 Paris, France","3,411 reviews",8.1,3 out of 5,Very good,yes,yes,no,Bar,yes,yes,"Continental, Full English/Irish, American",NA,double bed,Executive Double Room with Queen Size Bed,"₹ 26,348"
Le Katorze Hôtel,yes,"14 Rue du Docteur Heulin, 17th arr., 75017 Paris, France","1,002 reviews",8.4,5 out of 5,Very good,yes,yes,no,NA,yes,yes,Buffet,single bed,double bed,Superior Double Room,"₹ 22,273"
Hotel de Seze,yes,"16 rue de Sèze, 9th arr., 75009 Paris, France",723 reviews,8.8,4 out of 5,Fabulous,yes,yes,no,NA,yes,yes,"Continental, Gluten-free",single bed,double bed,Deluxe Double or Twin Room,"₹ 38,316"
Hôtel LOCOMO,yes,"6 Bis Rue De Lyon, 12th arr., 75012 Paris, France","4,547 reviews",8.7,3 out of 5,Fabulous,no,yes,no,Bar,yes,yes,"Continental, Gluten-free",single bed,double bed,Double Room,"₹ 17,412"
Novotel Paris Centre Gare Montparnasse,yes,"17 Rue Du Cotentin, 15th arr., 75015 Paris, France","2,481 reviews",8.1,3 out of 5,Very good,yes,yes,no,Bar,yes,yes,American,single bed,double bed,Classic Double Room,"₹ 24,501"
Hotel Britannique,yes,"20 Avenue Victoria, 1st arr., 75001 Paris, France","1,457 reviews",8.9,3 out of 5,Fabulous,yes,yes,no,Bar,yes,yes,NA,single bed,double bed,Classic Room,"₹ 40,658"
Hôtel Victoria Châtelet,yes,"17, Avenue Victoria, 1st arr., 75001 Paris, France","1,626 reviews",7.7,4 out of 5,Good,yes,yes,no,Bar,yes,yes,Continental,single bed,double bed,Double Room,"₹ 25,544"
Verlain,yes,"97 rue Saint Maur, 11th arr., 75011 Paris, France","1,098 reviews",7.8,4 out of 5,Good,no,yes,no,Bar,yes,yes,Continental,single bed,double bed,Double Room,"₹ 18,473"
Hôtel Clauzel Paris,yes,"33 Rue Des Martyrs, 9th arr., 75009 Paris, France","2,206 reviews",7.5,4 out of 5,Good,yes,yes,no,NA,yes,yes,Continental,single bed,double bed,Double Room,"₹ 12,639"
Hotel Design Sorbonne,yes,"6 rue Victor Cousin, 5th arr., 75005 Paris, France",549 reviews,8.1,4 out of 5,Very good,yes,yes,no,Bar,yes,yes,"Continental, Gluten-free",single bed,double bed,Design Superior Twin Room,"₹ 32,350"
Hôtel Le Marcel Paris Gare de l'Est,yes,"11, rue du 8 Mai 1945, 10th arr., 75010 Paris, France",898 reviews,7.7,3 out of 5,Good,yes,yes,no,NA,yes,yes,"Continental, Vegetarian, Gluten-free, American",single bed,double bed,Deluxe Room,"₹ 20,948"
Maison Axel Opéra,yes,"15, Rue de Montyon, 9th arr., 75009 Paris, France",827 reviews,8.4,4 out of 5,Very good,yes,yes,no,NA,yes,yes,"American, Buffet",single bed,double bed,Standard Double Room,"₹ 16,175"
Studette cosy entièrement rénovée,yes,"14 Rue d'Annam, 20th arr., 75020 Paris, France",5 reviews,8.2,5 out of 5,Very good,no,no,no,Bar,yes,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 10,209"
Baba Hotel,yes,"15 rue du roi d'Alger, 18th arr., 75018 Paris, France",219 reviews,8.0,3 out of 5,Very good,no,yes,no,NA,yes,no,NA,single bed,double bed,Economy Double Room,"₹ 13,018"
Novotel Paris 14 Porte d'Orléans,yes,"15, Boulevard Romain Rolland, 14th arr., 75014 Paris, France","3,999 reviews",8.1,3 out of 5,Very good,yes,yes,no,Bar,yes,yes,"Continental, Vegetarian, Gluten-free, American",NA,double bed,"Superior Queen Room with Sofa Bed, 1 place","₹ 20,232"
Le berlier 13,yes,"44 Rue Jean-Baptiste Berlier, 13th arr., 75013 Paris, France",NA,NA,4 out of 5,NA,no,yes,no,NA,yes,yes,NA,NA,double bed,Two-Bedroom Apartment,"₹ 28,637"
Hôtel National Des Arts et Métiers,yes,"243 rue saint Martin, 3rd arr., 75003 Paris, France",653 reviews,8.7,3 out of 5,Fabulous,yes,yes,no,Bar,yes,yes,"Continental, Full English/Irish, Vegetarian, Vegan, Gluten-free, American",NA,double bed,Double Room,"₹ 37,388"
Golden Tulip Washington Opera,yes,"50, rue de Richelieu, 1st arr., 75001 Paris, France","1,100 reviews",8.4,3 out of 5,Very good,yes,yes,no,Bar,yes,yes,"Continental, Buffet",single bed,double bed,Classic Double Room,"₹ 43,495"
Hôtel Saint-André des Arts,yes,"66 rue Saint-André des Arts, 6th arr., 75006 Paris, France",774 reviews,8.7,2 out of 5,Fabulous,yes,yes,no,Bar,yes,yes,NA,single bed,double bed,Standard Double Room,"₹ 47,729"
Grand Hôtel De L'Europe,yes,"74, Boulevard De Strasbourg, 10th arr., 75010 Paris, France","3,696 reviews",6.7,3 out of 5,Pleasant,yes,yes,no,NA,yes,yes,NA,single bed,double bed,Double Room,"₹ 9,015"
Pearl of love in the center of Paris,yes,"44 Rue de Laborde, 8th arr., 75008 Paris, France",2 reviews,5.0,3 out of 5,Passable,no,yes,no,NA,yes,no,NA,NA,double bed,Studio,"₹ 6,311"
Hôtel Nude Paris,yes,"155, Boulevard Du Montparnasse, 6th arr., 75006 Paris, France",889 reviews,8.2,4 out of 5,Very good,yes,yes,no,Bar,yes,yes,Continental,single bed,double bed,Classic Double Room,"₹ 26,162"
Queen Mary Opera,yes,"9 rue de Greffulhe, 8th arr., 75008 Paris, France",962 reviews,8.4,3 out of 5,Very good,yes,yes,no,Bar,yes,yes,"Continental, American",single bed,double bed,Superior Double or Twin Room,"₹ 23,776"
Fred'Hotel,yes,"11, Avenue Villemain, 14th arr., 75014 Paris, France","1,473 reviews",8.2,3 out of 5,Very good,yes,yes,no,Bar,yes,yes,Continental,single bed,double bed,Classic Room,"₹ 17,501"
Hotel Lutetia,yes,"45 Boulevard Raspail, 6th arr., 75006 Paris, France",355 reviews,9.1,4 out of 5,Superb,yes,yes,no,Bar,yes,yes,"Continental, Italian, Full English/Irish, Vegetarian, Vegan, Gluten-free, American",single bed,double bed,Superior Double Room,"₹ 168,819"
Hôtel Le Cardinal by Happyculture,yes,"3, rue du Cardinal Mercier, 9th arr., 75009 Paris, France","2,399 reviews",8.1,3 out of 5,Very good,yes,yes,no,NA,yes,yes,Continental,single bed,double bed,Standard Double Room,"₹ 20,329"
Hôtel International Paris,yes,"6 Rue Auguste Barbier, 11th arr., 75011 Paris, France",744 reviews,8.3,3 out of 5,Very good,no,yes,no,Bar,yes,yes,Continental,single bed,double bed,Comfort Double Room,"₹ 23,776"
Hotel Joyce - Astotel,no,"29 rue La Bruyere, 9th arr., 75009 Paris, France",936 reviews,8.8,3 out of 5,Fabulous,yes,yes,no,NA,yes,yes,NA,single bed,double bed,Standard Double Room,"₹ 22,362"
Arian Hôtel,yes,"102 Avenue de Choisy, 13th arr., 75013 Paris, France","1,146 reviews",7.6,3 out of 5,Good,yes,yes,no,NA,yes,yes,Continental,single bed,double bed,Standard Double Room,"₹ 12,639"
Jeff Hotel,yes,"53 Rue Richer, 9th arr., 75009 Paris, France","2,755 reviews",5.3,5 out of 5,Passable,yes,yes,no,NA,yes,yes,Continental,single bed,double bed,Double Room,"₹ 13,258"
La Chambre du Marais,yes,"85-87 RUE DES ARCHIVES, 3rd arr., 75003 Paris, France",374 reviews,9.0,4 out of 5,Superb,no,yes,no,Bar,yes,yes,"Continental, Gluten-free",single bed,double bed,Double Room,"₹ 34,648"
Monsieur Cadet Hotel & Spa,yes,"4 rue Cadet, 9th arr., 75009 Paris, France",977 reviews,8.7,3 out of 5,Fabulous,yes,yes,no,Bar,yes,yes,NA,single bed,double bed,Superior Double Room with Free Access to Steam Bath,"₹ 34,913"
Hôtel La Comtesse,yes,"29, Avenue De Tourville, 7th arr., 75007 Paris, France",827 reviews,8.9,3 out of 5,Fabulous,yes,yes,no,Bar,yes,yes,"Continental, American",single bed,double bed,Double Room Baronne - Eiffel Tower Side View,"₹ 42,691"
Walled off Hotel Paris,yes,"44 Rue du Faubourg Montmartre, 9th arr., 75009 Paris, France","1,531 reviews",7.9,3 out of 5,Good,no,yes,no,NA,yes,yes,Continental,single bed,double bed,Double Room with Private Bathroom,"₹ 13,364"
Appartement 2 pièces au pied du métro Buzenval.,yes,"33 Rue d'Avron, 75020 Paris, France",NA,NA,2 out of 5,NA,no,no,no,NA,yes,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 11,773"
Hotel du Chemin Vert,yes,"97 Rue Du Chemin Vert, 11th arr., 75011 Paris, France","1,885 reviews",7.7,3 out of 5,Good,no,yes,no,NA,yes,yes,NA,single bed,double bed,Superior Twin Room,"₹ 15,026"
Metropol,yes,"98, Rue de Maubeuge, 10th arr., 75010 Paris, France","2,620 reviews",6.5,3 out of 5,Pleasant,no,yes,no,Bar,yes,yes,Continental,single bed,double bed,Double or Twin Room,"₹ 8,152"
Apartments WS Tour Eiffel - Nicolo,yes,"27 Rue Nicolo, 16th arr., 75116 Paris, France",566 reviews,7.0,3 out of 5,Good,no,yes,no,NA,yes,no,Continental,single bed,double bed,Studio,"₹ 17,549"
Hôtel Mayet,yes,"3 Rue Mayet, 6th arr., 75006 Paris, France","1,633 reviews",7.7,3 out of 5,Good,yes,yes,no,Bar,yes,yes,Continental,single bed,double bed,Classic Double Room with Courtyard View,"₹ 20,594"
Hotel Concortel,yes,"21 Rue Pasquier, 8th arr., 75008 Paris, France",523 reviews,7.7,3 out of 5,Good,yes,yes,no,Bar,yes,no,Continental,single bed,double bed,Superior Double Room,"₹ 30,373"
Art Hotel Eiffel,yes,"136 boulevard de Grenelle, 15th arr., 75015 Paris, France","1,767 reviews",8.2,4 out of 5,Very good,yes,yes,no,NA,yes,yes,Continental,single bed,double bed,Standard Double Room,"₹ 26,870"
Hotel Eiffel Capitol,yes,"9 rue Viala, 15th arr., 75015 Paris, France","1,978 reviews",7.9,4 out of 5,Good,yes,yes,no,NA,yes,yes,"Continental, Vegetarian, Gluten-free",single bed,double bed,Double Room,"₹ 22,097"
Simon's Boutique Hôtel,yes,"69 Rue Riquet, 18th arr., 75018 Paris, France","1,350 reviews",8.1,3 out of 5,Very good,yes,yes,no,Bar,yes,yes,"Continental, American",single bed,double bed,Double Room,"₹ 12,966"
Hôtel le Clos de Notre Dame,yes,"22 rue de l'Hirondelle, 6th arr., 75006 Paris, France",781 reviews,7.9,5 out of 5,Good,no,yes,no,NA,yes,yes,"Continental, Buffet",single bed,double bed,Double Queen Bed,"₹ 21,482"
Paris 12 30m² quiet comfortable studio apartment,yes,"44 Rue Claude Decaen, 12th arr., 75012 Paris, France",4 reviews,7.5,4 out of 5,Good,no,no,no,Bar,yes,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 14,049"
Pavillon de Montmartre,yes,"5 Rue Aristide Bruant, 18th arr., 75018 Paris, France","1,730 reviews",7.1,4 out of 5,Good,yes,yes,no,NA,no,yes,NA,single bed,double bed,Classic Triple Room,"₹ 21,478"
Beau M Paris,yes,"108 Rue Damrémont, 18th arr., 75018 Paris, France",834 reviews,8.8,3 out of 5,Fabulous,no,no,no,NA,no,no,Continental,single bed,double bed,Double Room with Terrace,"₹ 26,251"
Hotel Paradis,yes,"41, Rue Des Petites Ecuries, 10th arr., 75010 Paris, France",476 reviews,8.2,2 out of 5,Very good,yes,yes,no,NA,yes,yes,Continental,single bed,double bed,Comfort Double Room,"₹ 25,721"
Sonder L'Edmond Parc Monceau,yes,"22 avenue de Villiers, 17th arr., 75017 Paris, France",894 reviews,8.4,4 out of 5,Very good,no,yes,no,Bar,yes,yes,Continental,NA,double bed,Suite with Terrace,"₹ 28,804"
The Chess Hotel,yes,"6 rue du Helder, 9th arr., 75009 Paris, France",581 reviews,8.2,3 out of 5,Very good,yes,yes,no,Bar,yes,yes,Continental,single bed,double bed,Superior Double or Twin Room,"₹ 32,350"
Hotel & Spa La Belle Juliette,yes,"92, Rue Du Cherche Midi, 6th arr., 75006 Paris, France",823 reviews,8.5,3 out of 5,Very good,yes,yes,no,Bar,yes,yes,Continental,single bed,double bed,Superior Double Room,"₹ 41,188"
Apartments WS Tour Eiffel - Laos,yes,"10 Rue du Laos, 15th arr., 75015 Paris, France",138 reviews,8.2,2 out of 5,Very good,no,yes,no,NA,yes,yes,Continental,NA,double bed,One-Bedroom Apartment,"₹ 18,053"
Hôtel du Triangle d'Or,yes,"6 Rue Godot De Mauroy, 9th arr., 75009 Paris, France","1,109 reviews",8.6,3 out of 5,Fabulous,yes,yes,no,Bar,yes,yes,Continental,single bed,double bed,Classic Double or Twin Room,"₹ 25,544"
Mama Shelter Paris West,yes,"Avenue De La Porte De La Plaine, 15th arr., 75015 Paris, France","1,712 reviews",8.5,3 out of 5,Very good,yes,yes,no,Bar,yes,yes,"Continental, Full English/Irish, Vegetarian, Vegan, Gluten-free",single bed,double bed,Medium Mama Double Room,"₹ 15,786"
Hotel de Paris Montmartre,yes,"17 rue Biot, 17th arr., 75017 Paris, France","2,896 reviews",8.2,5 out of 5,Very good,no,yes,no,NA,yes,yes,Continental,single bed,double bed,Double Room,"₹ 21,213"
Beautiful paris,yes,"21 Rue Pierre Mauroy, 18th arr., 75018 Paris, France",NA,NA,3 out of 5,NA,no,no,no,NA,yes,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 11,932"
HOTEL DU PRINTEMPS,yes,"1 RUE DE L'ISLY, 8th arr., 75008 Paris, France","1,573 reviews",7.7,3 out of 5,Good,no,no,no,NA,no,yes,NA,single bed,double bed,Standard Double Room,"₹ 14,761"
The People Paris Belleville,yes,"59 Boulevard De Belleville, 11th arr., 75011 Paris, France","2,549 reviews",8.2,4 out of 5,Very good,no,yes,no,Bar,yes,yes,"Continental, Vegetarian, Vegan",single bed,double bed,Quadruple Room with Shared Bathroom,"₹ 19,211"
Hotel Opéra d'Antin,yes,"75, rue de Provence, 9th arr., 75009 Paris, France",952 reviews,7.8,4 out of 5,Good,yes,yes,no,Bar,yes,yes,Buffet,single bed,double bed,Classic Double Room,"₹ 26,516"
Hôtel Piapia,yes,"14 bis, rue des Maraichers, 20th arr., 75020 Paris, France","2,659 reviews",8.6,4 out of 5,Fabulous,yes,yes,no,NA,yes,yes,NA,single bed,double bed,Classic Double Room,"₹ 13,306"
Hotel Taylor,yes,"6 rue Taylor, 10th arr., 75010 Paris, France","3,035 reviews",8.7,2 out of 5,Fabulous,yes,yes,no,NA,yes,yes,"Continental, Full English/Irish, Vegetarian, Gluten-free",single bed,double bed,Privilege,"₹ 24,572"
Fraser Suites Le Claridge Champs-Elysées,yes,"74 Avenue Des Champs-Elysées, 8th arr., 75008 Paris, France","1,564 reviews",7.6,3 out of 5,Good,yes,yes,no,NA,yes,yes,"Continental, Asian, American",single bed,double bed,Deluxe Suite with Patio View,"₹ 53,854"
Kyriad Paris 10 - Canal Saint Martin - République,yes,"30 rue Lucien Sampaix, 10th arr., 75010 Paris, France","2,956 reviews",7.2,3 out of 5,Good,no,yes,no,NA,yes,yes,Continental,single bed,double bed,Double Room,"₹ 12,286"
Hotel Marena,yes,"27 rue de la Tour d'Auvergne, 9th arr., 75009 Paris, France","1,122 reviews",7.9,3 out of 5,Good,yes,yes,no,NA,yes,yes,Continental,single bed,double bed,Twin Room,"₹ 11,667"
B Montmartre,yes,"6 Rue Lecluse, 17th arr., 75017 Paris, France","2,410 reviews",8.9,3 out of 5,Fabulous,yes,no,no,Bar,yes,yes,"Vegetarian, Gluten-free",single bed,double bed,Superior Single Room,"₹ 29,433"
Les Jardins De La Villa,yes,"5 Rue Belidor, 17th arr., 75017 Paris, France",935 reviews,8.7,4 out of 5,Fabulous,yes,yes,no,Bar,yes,yes,"Full English/Irish, Gluten-free, American",single bed,double bed,Deluxe Double or Twin Room with Spa Access,"₹ 24,130"
La Clef Champs-Élysées Paris by The Crest Collection,yes,"44-46 Rue de Bassano, 8th arr., 75008 Paris, France",924 reviews,8.4,4 out of 5,Very good,yes,yes,no,Bar,yes,yes,Continental,single bed,double bed,Superior Room,"₹ 64,257"
Hôtel Thoumieux,yes,"79 rue Saint-Dominique, 7th arr., 75007 Paris, France",333 reviews,8.5,3 out of 5,Very good,yes,yes,no,NA,yes,no,NA,NA,double bed,classic double room,"₹ 30,184"
Jardin plaisance,yes,"159 Rue Raymond Losserand, 14th arr., 75014 Paris, France",4 reviews,8.3,3 out of 5,Very good,no,yes,no,NA,no,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 14,175"
Hôtel Veryste Paris,yes,"5, Rue Riboutté, 9th arr., 75009 Paris, France",743 reviews,8.2,3 out of 5,Very good,yes,yes,no,NA,yes,yes,NA,single bed,double bed,Classic Double Room,"₹ 26,428"
Serotel Suites Opera,yes,"77 rue du Faubourg Poissonnière, 9th arr., 75009 Paris, France",311 reviews,8.3,4 out of 5,Very good,yes,yes,no,NA,yes,yes,Continental,single bed,double bed,Studio,"₹ 23,511"
Hôtel Le Lavoisier,yes,"21, rue Lavoisier, 8th arr., 75008 Paris, France",518 reviews,7.9,3 out of 5,Good,yes,yes,no,Bar,yes,yes,Continental,single bed,double bed,Standard Double Room,"₹ 36,150"
Hôtel Crayon by Elegancia,yes,"25 Rue du Bouloi, 1st arr., 75001 Paris, France",623 reviews,7.9,3 out of 5,Good,yes,yes,no,Bar,yes,yes,NA,single bed,double bed,Small Double Room,"₹ 25,660"
Auberge de Jeunesse HI Paris Yves Robert,yes,"20 esplanade Nathalie Sarraute, 18th arr., 75018 Paris, France","4,281 reviews",7.7,4 out of 5,Good,yes,yes,no,Bar,yes,yes,"Continental, Vegetarian, Halal",single bed,double bed,2-Bed Room with Shower,"₹ 6,891"
Maison ELLE Paris,yes,"14 Rue Brey, 17th arr., 75017 Paris, France",937 reviews,8.9,3 out of 5,Fabulous,no,yes,no,Bar,yes,yes,"Continental, Full English/Irish, Vegetarian, Vegan, American",single bed,double bed,Cabine Room,"₹ 35,443"
Hôtel du Centre,yes,"63 rue du Faubourg du Temple, 11th arr., 75010 Paris, France",37 reviews,2.5,4 out of 5,Very poor,yes,no,no,Bar,yes,no,NA,single bed,double bed,Double Room,"₹ 8,397"
Central Hotel Paris,yes,"1Bis Rue Du Maine, 14th arr., 75014 Paris, France","1,371 reviews",7.7,4 out of 5,Good,yes,yes,no,NA,yes,yes,Continental,single bed,double bed,Double Room,"₹ 12,728"
