Hotel_Name,wifi_box,location,number_of_reviews,user_ratings,Star_Rating,review_score,Family_rooms,Non_Smoking_Rooms,Restaurant,bar,Heating,Lifts,Breakfast,Single_Bed,Double_bed,Room_type,price
Park Plaza Wallstreet Berlin Mitte,yes,"Wallstr. 23-24, Mitte, 10179 Berlin, Germany","5,124 reviews",8.2,4 out of 5,Very good,yes,yes,no,NA,yes,yes,"Continental, Full English/Irish, Vegetarian, Vegan",single bed,double bed,Superior Double Room,"₹ 11,402"
Pestana Berlin Tiergarten,yes,"Stülerstraße 6, Mitte, 10787 Berlin, Germany","4,575 reviews",8.1,4 out of 5,Very good,yes,yes,no,Bar,yes,yes,"Full English/Irish, Vegetarian, Vegan, Gluten-free",single bed,double bed,Comfort Double Room,"₹ 12,172"
Yggotel Ravn,no,"Albrecht-Achilles-Str. 57, Charlottenburg-Wilmersdorf, 10709 Berlin, Germany","2,276 reviews",8.0,3 out of 5,Very good,no,yes,no,NA,yes,yes,Vegetarian,single bed,NA,Standard Double Room,"₹ 8,202"
Select Hotel Berlin Spiegelturm,yes,"Freiheit 5, Spandau, 13597 Berlin, Germany","3,048 reviews",7.6,4 out of 5,Good,no,yes,no,Bar,yes,yes,"Continental, Vegetarian",single bed,double bed,Comfort Room,"₹ 8,612"
Motel One Berlin Mitte,yes,"Prinzenstr. 40-42, Friedrichshain-Kreuzberg, 10969 Berlin, Germany","1,849 reviews",8.4,3 out of 5,Very good,no,yes,no,Bar,yes,yes,"Continental, Vegetarian, Vegan",NA,double bed,Double Room,"₹ 10,518"
ARCOTEL John F Berlin,yes,"Werderscher Markt 11, Mitte, 10117 Berlin, Germany","4,382 reviews",8.2,3 out of 5,Very good,yes,yes,no,Bar,yes,yes,"Vegetarian, Vegan, Gluten-free, American",single bed,double bed,Comfort Double Room,"₹ 13,619"
Motel One Berlin-Potsdamer Platz,yes,"Leipziger Platz 12, Mitte, 10117 Berlin, Germany","3,293 reviews",8.4,3 out of 5,Very good,no,yes,no,Bar,yes,yes,"Continental, Vegetarian, Vegan, Buffet",NA,double bed,Room with King Size bed,"₹ 11,402"
H4 Hotel Berlin Alexanderplatz,yes,"Karl-Liebknecht-Strasse 32, Mitte, 10178 Berlin, Germany","8,486 reviews",8.3,3 out of 5,Very good,yes,yes,no,Bar,yes,yes,"Continental, American",single bed,double bed,Comfort Double or Twin Room,"₹ 10,430"
Nena Apartments Moritzplatz,yes,"17 Prinzessinnenstraße, Friedrichshain-Kreuzberg, 10969 Berlin, Germany",762 reviews,8.0,3 out of 5,Very good,no,yes,no,NA,yes,yes,NA,single bed,double bed,Studio,"₹ 9,546"
Hotel Kiez Pension Berlin,yes,"Jungstr. 41, Friedrichshain-Kreuzberg, 10247 Berlin, Germany","1,824 reviews",8.1,4 out of 5,Very good,yes,yes,no,Bar,yes,no,Continental,single bed,NA,Double Room,"₹ 16,793"
TITANIC Gendarmenmarkt Berlin,yes,"Französische Straße 30, Mitte, 10117 Berlin, Germany","5,284 reviews",8.5,3 out of 5,Very good,yes,yes,no,Bar,yes,yes,"Continental, Vegetarian, Vegan, Halal",single bed,double bed,Classic Double Room,"₹ 15,839"
"Sir Savigny Hotel, Berlin, a Member of Design Hotels",yes,"Kantstr. 144, Charlottenburg-Wilmersdorf, 10623 Berlin, Germany",885 reviews,8.5,3 out of 5,Very good,no,yes,no,Bar,yes,yes,"Continental, Full English/Irish, Vegetarian, Vegan",NA,double bed,Small Double Room,"₹ 8,662"
Hotel Columbia,yes,"Dudenstraße 4, Friedrichshain-Kreuzberg, 10965 Berlin, Germany","1,014 reviews",6.1,3 out of 5,Pleasant,no,yes,no,NA,yes,yes,NA,single bed,double bed,Double Room,"₹ 6,983"
City Hotel Berlin East,yes,"Landsberger Allee 203, Lichtenberg, 13055  Berlin, Germany","6,864 reviews",7.3,3 out of 5,Good,yes,yes,yes,Bar,yes,yes,Continental,single bed,NA,Standard Room,"₹ 8,682"
Ballhaus Berlin Hostel,yes,"Chausseestr. 102, Mitte, 10115 Berlin, Germany","2,838 reviews",7.7,3 out of 5,Good,no,yes,no,Bar,yes,yes,NA,single bed,NA,Triple Room with Shared Bathroom,"₹ 6,571"
Hotel Berlin Mitte by Campanile,yes,"Invalidenstraße 98, Mitte, 10115 Berlin, Germany","1,500 reviews",7.7,4 out of 5,Good,no,yes,no,Bar,yes,yes,Continental,single bed,double bed,Standard Double or Twin Room,"₹ 8,397"
Dorint Kurfürstendamm Berlin,yes,"Augsburger Str. 41, Charlottenburg-Wilmersdorf, 10789 Berlin, Germany","2,649 reviews",8.3,3 out of 5,Very good,no,yes,no,Bar,yes,yes,"Continental, Vegetarian, Vegan, Gluten-free",single bed,double bed,Standard Room with Kingsize Bed,"₹ 12,367"
BNB near Brandenburg Gate - Rooms & Apartments,yes,"Wilhelmstr. 48, Mitte, 10117  Berlin, Germany","1,010 reviews",6.4,3 out of 5,Pleasant,yes,yes,no,NA,yes,yes,NA,single bed,double bed,Family Room with Shared Bathroom,"₹ 7,796"
Hotel Garni Aaberna,yes,"Quitzowstraße 105, Mitte, 10551 Berlin, Germany",827 reviews,5.5,3 out of 5,Passable,no,no,no,NA,yes,no,NA,single bed,double bed,Double Room with Shower,"₹ 9,723"
NH Berlin Alexanderplatz,yes,"Landsberger Allee 26, Friedrichshain-Kreuzberg, 10249 Berlin, Germany","3,346 reviews",8.1,4 out of 5,Very good,yes,yes,no,Bar,yes,yes,"Continental, Vegetarian, Gluten-free",single bed,double bed,Standard Double or Twin Room,"₹ 10,341"
ibis Hotel Berlin Mitte,yes,"Prenzlauer Allee 4, Prenzlauer Berg, 10405 Berlin, Germany","4,790 reviews",8.0,3 out of 5,Very good,yes,yes,no,Bar,no,yes,"Vegetarian, Gluten-free",single bed,double bed,Double Room,"₹ 9,104"
SANA Berlin Hotel,yes,"Nürnberger Straße 33/34, Charlottenburg-Wilmersdorf, 10777 Berlin, Germany","4,226 reviews",8.5,3 out of 5,Very good,yes,yes,no,Bar,yes,yes,"Continental, Vegetarian, Vegan, Gluten-free, American",single bed,double bed,Deluxe Double Room,"₹ 13,125"
Mercure Hotel MOA Berlin,yes,"Stephanstr. 41, Mitte, 10559 Berlin, Germany","4,332 reviews",8.3,3 out of 5,Very good,yes,yes,no,Bar,yes,yes,"Vegetarian, Vegan, Gluten-free",single bed,double bed,Superior Double Room,"₹ 11,844"
Mercure Hotel Berlin Mitte,yes,"Luckenwalder Str. 11, Friedrichshain-Kreuzberg, 10963 Berlin, Germany","1,455 reviews",7.7,3 out of 5,Good,no,yes,no,Bar,yes,yes,"Continental, Vegetarian, Vegan, Gluten-free",single bed,double bed,Standard Double Room,"₹ 8,839"
greet Berlin Alexanderplatz,yes,"Bernhard-Weiß-Str. 8 , Mitte, 10178 Berlin, Germany","1,359 reviews",7.6,3 out of 5,Good,no,yes,no,NA,yes,yes,Continental,single bed,NA,Superior Twin Room,"₹ 11,579"
Hotel Prens Berlin,yes,"Kottbusser Damm 102, Friedrichshain-Kreuzberg, 10967 Berlin, Germany","1,789 reviews",7.3,3 out of 5,Good,yes,yes,no,Bar,yes,yes,Continental,single bed,double bed,Standard Double Room,"₹ 7,087"
Summer Nightscape,yes,"67A Triftstraße, Mitte, 13353 Berlin, Germany",3 reviews,4.7,3 out of 5,Disappointing,no,no,no,NA,yes,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 8,353"
Hotel Bristol Berlin,yes,"Kurfürstendamm 27, Charlottenburg-Wilmersdorf, 10719 Berlin, Germany","3,552 reviews",7.9,4 out of 5,Good,yes,yes,no,Bar,yes,yes,"Continental, Vegetarian, Vegan, Gluten-free, American",single bed,double bed,Economy Room,"₹ 14,111"
Hotel Transit Loft,yes,"Immanuelkirchstr. 14 A, Prenzlauer Berg, 10405 Berlin, Germany","4,649 reviews",7.8,3 out of 5,Good,yes,yes,no,Bar,yes,yes,Continental,single bed,double bed,Double or Twin Room,"₹ 10,164"
BNB Potsdamer Platz - Rooms & Apartments,yes,"Möckernstrasse 113, 10963 , Mitte, 10117 Berlin, Germany","1,056 reviews",5.6,3 out of 5,Passable,yes,yes,no,NA,yes,yes,NA,single bed,double bed,Double or Twin Room with Shared Bathroom,"₹ 6,983"
INNSiDE by Meliá Berlin Mitte,yes,"Chausseestr. 33, Mitte, 10115 Berlin, Germany","4,948 reviews",8.3,4 out of 5,Very good,yes,yes,no,Bar,yes,yes,"Continental, Full English/Irish, Vegetarian, Vegan, Gluten-free, American",single bed,double bed,The Innside Room - Inner Courtyard,"₹ 11,933"
Mercure Hotel Berlin City,yes,"Invalidenstraße 38, Mitte, 10115 Berlin, Germany","3,970 reviews",8.1,3 out of 5,Very good,no,yes,no,Bar,yes,yes,"Continental, Vegetarian, Vegan, American, Buffet",single bed,double bed,Standard Queen Room,"₹ 9,634"
The Weinmeister Berlin-Mitte - Adults Only,yes,"Weinmeisterstraße 2, Mitte, 10178 Berlin, Germany","1,151 reviews",8.2,3 out of 5,Very good,no,yes,no,NA,yes,yes,NA,NA,double bed,Standard Room,"₹ 11,490"
Hotel Kaiser,yes,"Kaiserdamm 6, Charlottenburg-Wilmersdorf, 14057 Berlin, Germany","1,926 reviews",7.1,3 out of 5,Good,yes,yes,no,NA,yes,yes,NA,single bed,double bed,Double Room,"₹ 11,490"
Living Hotel Weißensee,yes,"Parkstr. 87, Pankow, 13086 Berlin, Germany","1,864 reviews",8.3,4 out of 5,Very good,yes,yes,no,Bar,yes,yes,"Vegetarian, Gluten-free, Buffet",single bed,double bed,Business Double Room,"₹ 10,021"
Grünau Hotel,yes,"Kablower Weg 87, Treptow-Köpenick, 12526 Berlin, Germany",619 reviews,8.0,3 out of 5,Very good,yes,yes,no,Bar,yes,yes,"Continental, Vegetarian",single bed,double bed,Double Room,"₹ 10,465"
Hotel & Apartments Zarenhof Berlin Prenzlauer Berg,yes,"Schönhauser Allee 140, Prenzlauer Berg, 10437 Berlin, Germany","1,790 reviews",7.8,4 out of 5,Good,yes,yes,no,NA,yes,yes,Buffet,single bed,double bed,Comfort Room,"₹ 7,919"
Hotel Pankow,yes,"Pasewalkerstr. 14-15, Pankow, 13127 Berlin, Germany","1,606 reviews",7.6,3 out of 5,Good,yes,yes,no,Bar,yes,yes,"Vegetarian, Gluten-free, Buffet",single bed,double bed,Double or Twin Room,"₹ 8,074"
Nena Apartments - Bergmannkiez ehm Traumbergflats,yes,"Fidicinstr. 44, Friedrichshain-Kreuzberg, 10965 Berlin, Germany",393 reviews,7.3,4 out of 5,Good,no,yes,no,NA,yes,no,NA,NA,double bed,Comfort Apartment,"₹ 9,546"
NEW! limehome Berlin Stresemannstr,yes,"36 Stresemannstraße, Friedrichshain-Kreuzberg, 10963 Berlin, Germany",18 reviews,8.9,3 out of 5,Fabulous,no,yes,no,NA,yes,yes,NA,NA,double bed,Suite - Wheelchair accessible,"₹ 9,546"
acom Hotel Berlin-City South,yes,"Rudower Straße 90 - 94, Neukölln, 12351 Berlin, Germany","2,909 reviews",7.2,3 out of 5,Good,yes,yes,no,Bar,yes,yes,Continental,single bed,double bed,Standard Double Room,"₹ 7,690"
Nena Apartments - Kreuzberg 61,yes,"Blücherstraße 12, Friedrichshain-Kreuzberg, 10961 Berlin, Germany","1,973 reviews",8.1,3 out of 5,Very good,yes,yes,no,NA,yes,yes,NA,single bed,double bed,Studio,"₹ 10,253"
Hotel Astrid am Kurfürstendamm,yes,"Bleibtreustr. 20, Charlottenburg-Wilmersdorf, 10623 Berlin, Germany",771 reviews,6.9,2 out of 5,Pleasant,yes,yes,no,NA,yes,no,NA,single bed,double bed,Comfort Double Room,"₹ 15,637"
B&B Hotel Berlin-Tiergarten,yes,"Englische Straße 1, Charlottenburg-Wilmersdorf, 10587 Berlin, Germany","4,248 reviews",8.0,3 out of 5,Very good,yes,yes,no,NA,yes,yes,"Continental, Buffet",single bed,double bed,Double Room,"₹ 8,485"
Vienna House by Wyndham Andel's Berlin,yes,"Landsberger Allee 106, Lichtenberg, 10369 Berlin, Germany","5,673 reviews",8.3,3 out of 5,Very good,no,yes,yes,Bar,yes,yes,"Vegetarian, Vegan, Gluten-free",single bed,double bed,Accessible Room,"₹ 11,853"
nhow Berlin,yes,"Stralauer Allee 3, Friedrichshain-Kreuzberg, 10245 Berlin, Germany","5,891 reviews",8.3,3 out of 5,Very good,yes,yes,no,Bar,yes,yes,"Continental, Vegetarian, Gluten-free, American",single bed,double bed,Nhow Double/Twin Room,"₹ 10,341"
Hotel-Pension Cortina,yes,"Kantstr. 140, Charlottenburg-Wilmersdorf, 10623 Berlin, Germany","1,428 reviews",6.1,4 out of 5,Pleasant,yes,yes,no,NA,yes,yes,NA,single bed,double bed,Double Room with Shower,"₹ 8,397"
Leonardo Hotel Berlin KU'DAMM,yes,"Kurfürstendamm 35, Charlottenburg-Wilmersdorf, 10719 Berlin, Germany","6,913 reviews",8.0,3 out of 5,Very good,no,yes,no,NA,yes,yes,"Continental, Vegetarian",single bed,double bed,Comfort Double Room,"₹ 9,466"
a&o Berlin Kolumbus,yes,"Genslerstraße 18, Lichtenberg, 13055 Berlin, Germany","4,557 reviews",6.4,3 out of 5,Pleasant,yes,yes,no,Bar,yes,yes,"Vegetarian, Vegan, Gluten-free",single bed,NA,Twin Room,"₹ 5,548"
NH Berlin Potsdamer Platz,yes,"Stresemannstr. 47, Friedrichshain-Kreuzberg, 10963 Berlin, Germany","2,067 reviews",8.5,3 out of 5,Very good,no,yes,no,Bar,yes,yes,"Continental, Vegetarian, Gluten-free",single bed,double bed,Standard Double or Twin Room,"₹ 10,695"
Best Western Hotel Kantstrasse Berlin,yes,"Kantstr. 111, Charlottenburg-Wilmersdorf, 10627 Berlin, Germany","1,734 reviews",7.5,4 out of 5,Good,yes,yes,no,Bar,yes,yes,"Continental, Buffet",single bed,double bed,Standard Double Room,"₹ 8,733"
Hotel 38,yes,"Oranienburger Str. 38, Mitte, 10117 Berlin, Germany","3,393 reviews",8.3,3 out of 5,Very good,no,yes,no,Bar,yes,yes,Continental,single bed,double bed,Double Room,"₹ 11,853"
