Hotel_Name,wifi_box,location,number_of_reviews,user_ratings,Star_Rating,review_score,Family_rooms,Non_Smoking_Rooms,Restaurant,bar,Heating,Lifts,Breakfast,Single_Bed,Double_bed,Room_type,price
Gulf Oasis Hotel Apartments,yes,"Al Barsha, Between Tecom and Mall of the Emirates, Barsha Heights (Tecom) , Dubai, United Arab Emirates","2,229 reviews",8.0,4 out of 5,Very good,yes,yes,no,Bar,yes,yes,NA,single bed,double bed,Studio Apartment,"₹ 6,999"
"Radisson Blu Hotel, Dubai Canal View",yes,"Marasi Drive, Business bay, PO Box 16021, Dubai, United Arab Emirates","5,598 reviews",8.6,5 out of 5,Fabulous,yes,yes,no,Bar,yes,yes,"Continental, Full English/Irish, Vegetarian, Halal, Gluten-free, American",NA,double bed,Standard Room,"₹ 13,796"
Lolena residence jvc dubai,yes,"E44, Dubai, United Arab Emirates",NA,NA,5 out of 5,NA,no,no,no,NA,yes,no,NA,NA,double bed,Two-Bedroom Apartment,"₹ 9,707"
Sofitel Dubai Downtown,yes,"Sheikh Zayed Road, beside Burj Khalifa Metro Station, Downtown Dubai, Dubai, United Arab Emirates","3,934 reviews",8.5,3 out of 5,Very good,yes,yes,yes,Bar,yes,yes,"Continental, Full English/Irish, Vegetarian, Halal, Gluten-free, Asian, American, Buffet",single bed,double bed,Luxury King Room,"₹ 26,600"
Jumeirah Beach Hotel,no,"Jumeirah Beach Road, Umm Suqeim, Dubai, United Arab Emirates","3,200 reviews",8.6,2 out of 5,Fabulous,yes,yes,no,Bar,no,yes,"Continental, Halal, Asian, American",single bed,double bed,Ocean View Deluxe Room - includes Wild Wadi Waterpark™ and KiDS Club access,"₹ 33,247"
Donatello Hotel,yes,"Al Barsha, Al Barsha, Dubai, United Arab Emirates","1,743 reviews",7.6,1 out of 5,Good,yes,yes,no,Bar,no,yes,"Continental, Italian, Full English/Irish, Vegetarian, Vegan, Halal, Gluten-free, Kosher, Asian, American, Buffet",single bed,double bed,Deluxe King Room & 20% discount at Oro Lounge and Yamas Restaurant,"₹ 7,225"
"Holiday Inn Dubai Al Barsha, an IHG Hotel",yes,"Sheikh Zayed Road, Al Barsha, near Mall of the Emirates, Al Barsha, Dubai, United Arab Emirates","1,280 reviews",7.5,5 out of 5,Good,yes,yes,yes,Bar,no,yes,"Continental, Vegetarian, Vegan, Halal, Gluten-free, Asian, American",single bed,double bed,Standard Room,"₹ 7,568"
JBR Beach Bliss - One & Three Bedroom Luxury Apartments by Sojo Stay,yes,"Rimal 4-6 - Beach Walk, Jumeirah Beach Residence, Dubai, United Arab Emirates",21 reviews,8.1,4 out of 5,Very good,no,yes,no,Bar,no,yes,NA,single bed,double bed,Three-Bedroom Apartment,"₹ 20,118"
Ramada Downtown Dubai,yes,"Boulevard Street Downtown Burj Khalifa, Downtown Dubai, Dubai, United Arab Emirates","7,973 reviews",8.5,3 out of 5,Very good,yes,yes,no,Bar,no,yes,"Continental, Full English/Irish, Vegetarian, Halal, Asian, American",single bed,double bed,"1 Bedroom, King, Downtown View, Non-Smoking, Complimentary Transfer to Kite Beach, Dubai Mall and Metro Station","₹ 15,521"
Hilton Dubai Palm Jumeirah,yes,"Palm West Beach, Palm Jumeirah, Dubai, United Arab Emirates","1,453 reviews",9.0,3 out of 5,Superb,yes,yes,no,Bar,no,yes,"Italian, Full English/Irish, Vegetarian, Vegan, Halal, Gluten-free, Kosher, Asian, American",NA,double bed,Guest Room with Two Double Beds and Balcony,"₹ 23,143"
Chelsea Plaza Hotel,yes,"Al Diyafah, 24621 Dubai, United Arab Emirates","1,629 reviews",6.9,4 out of 5,Pleasant,no,yes,yes,Bar,no,yes,"Continental, Halal, Asian",single bed,double bed,Deluxe Double Room,"₹ 5,421"
Stylish & Sweet Apartment,yes,"٤٦ شارع القاهرة . افنان ذي اسكوير . الممزر, Dubai, United Arab Emirates",NA,NA,2 out of 5,NA,no,yes,no,Bar,no,yes,NA,NA,double bed,One-Bedroom Apartment,"₹ 8,230"
Dubai Marina Cosy Stay,yes,"Dubai Marina, Dubai Marina, Dubai, United Arab Emirates",NA,NA,3 out of 5,NA,no,no,no,Bar,no,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 21,450"
Mövenpick Hotel Jumeirah Beach,yes,"Jumeirah Beach Residence, Jumeirah Beach Residence, Dubai, United Arab Emirates","4,229 reviews",8.2,4 out of 5,Very good,yes,yes,yes,Bar,no,yes,"Continental, Vegetarian, Vegan",single bed,double bed,Superior King with Balcony,"₹ 16,234"
New cosy and stylish studio in the heart of JVC,yes,"Luma21 jvc, Dubai, United Arab Emirates",NA,NA,1 out of 5,NA,no,yes,no,NA,yes,yes,NA,NA,double bed,One-Bedroom Apartment,"₹ 6,096"
Luxurious 2 Bedroom with Best Dubai Marina View,yes,"Dubai Marina Escan tower in heart of Dubai marina high floor, Dubai Marina, Dubai, United Arab Emirates",NA,NA,3 out of 5,Exceptional 10,no,no,no,NA,yes,yes,"Continental, Italian, Vegetarian, Vegan, Halal, Asian, American, Breakfast to go",NA,double bed,Two-Bedroom Apartment,"₹ 17,589"
Hilton Dubai The Walk,yes,"Tower B The Walk, Jumeirah Beach Residence, Dubai, United Arab Emirates","2,750 reviews",8.1,5 out of 5,Very good,yes,yes,no,Bar,yes,yes,"Continental, Full English/Irish, Vegetarian, Halal, Gluten-free, Asian, American",single bed,double bed,Studio,"₹ 14,784"
"Dukes The Palm, a Royal Hideaway Hotel",yes,"Palm Jumeirah Dubai, Palm Jumeirah, Dubai, United Arab Emirates","6,218 reviews",8.3,5 out of 5,Very good,yes,yes,no,Bar,yes,yes,"Continental, Full English/Irish, Vegetarian, Halal, Gluten-free, Asian, American",single bed,double bed,Deluxe,"₹ 19,102"
MOUNT SINA HOTEL By AURA,yes,"Al Sabkha Road, Dubai, United Arab Emirates",550 reviews,5.8,1 out of 5,Passable,no,yes,no,NA,no,yes,"Continental, Halal, Asian",single bed,double bed,Budget Double Room,"₹ 2,858"
"voco - Bonnington Dubai, an IHG Hotel",yes,"Jumeirah Lakes Towers, Jumeirah Lakes Towers, 37246 Dubai, United Arab Emirates",805 reviews,8.1,2 out of 5,Very good,yes,yes,no,Bar,no,yes,"Vegetarian, Vegan, Halal, Gluten-free",single bed,double bed,Premium Twin Room with View - High Floor,"₹ 14,771"
Palm Beach Hotel,yes,"Khalid Bin Al Waleed Road, Bur Dubai, Dubai, United Arab Emirates","1,433 reviews",5.0,3 out of 5,Passable,yes,yes,no,Bar,no,no,Continental,single bed,double bed,Standard King Room,"₹ 3,669"
Aloft Dubai Creek,yes,"Baniyas Road, Deira, Dubai, United Arab Emirates","2,581 reviews",8.3,5 out of 5,Very good,yes,yes,yes,Bar,no,yes,"Continental, Full English/Irish, Vegetarian, Vegan, Halal, Gluten-free, Asian",single bed,double bed,"Aloft Room, Guest room, King, City view","₹ 10,138"
"Lapita, Dubai Parks and Resorts, Autograph Collection",yes,"Dubai Parks & Resorts, Sheikh Zayed Road, Dubai World Central, Dubai, United Arab Emirates","2,705 reviews",8.2,5 out of 5,Very good,yes,yes,yes,Bar,no,yes,"Continental, American, Buffet",NA,double bed,"Room with Park Access, Guest room, 1 King, Resort view (Complimentary Shuttle to JBR Beach, Mall of the Emirates & Dubai Mall)","₹ 15,331"
"The St. Regis Dubai, The Palm",yes,"The Palm Island - Jumeirah - Dubai - United Arab Emirates, Palm Jumeirah, 53809 Dubai, United Arab Emirates","1,156 reviews",9.2,5 out of 5,Superb,yes,yes,yes,Bar,no,yes,"Continental, Full English/Irish, Halal, American",single bed,double bed,Deluxe Twin Room with City View,"₹ 25,966"
Pullman Dubai Downtown,yes,"Marasi Drive, Business Bay, Dubai, United Arab Emirates","4,119 reviews",8.1,4 out of 5,Very good,yes,yes,no,Bar,yes,yes,"Continental, Full English/Irish, Vegetarian, Halal, Gluten-free, Asian",single bed,double bed,Superior King Room,"₹ 19,305"
Media One Hotel,yes,"Dubai Media City, Dubai Media City, Dubai, United Arab Emirates","3,260 reviews",8.6,4 out of 5,Fabulous,no,yes,yes,Bar,yes,yes,"Continental, Full English/Irish, Vegetarian, Vegan, Halal, Gluten-free, Kosher, American",NA,double bed,Standard Double Room,"₹ 10,160"
Queens Hotel,yes,"Deira - Al sabkha road, Dubai, United Arab Emirates",234 reviews,4.4,4 out of 5,Disappointing,yes,yes,no,NA,no,yes,NA,single bed,double bed,Standard Double Room,"₹ 3,364"
Summer OFF! VIDA Marina - Full Marina view - High Floor,yes,"Vida Residences, Dubai Marina, Dubai, United Arab Emirates",1 review,10,4 out of 5,Exceptional,yes,yes,no,NA,yes,yes,NA,NA,double bed,One-Bedroom Apartment,"₹ 16,805"
Barsha Star Residence - Home Stay,yes,"Al Barsha 1, Al Barsha, Dubai, United Arab Emirates",836 reviews,5.4,4 out of 5,Passable,no,yes,no,Bar,no,yes,NA,NA,double bed,Double or Twin Room with Private Bathroom,"₹ 5,171"
Durrani Homes - Luxurious Studio near Dubai Mall with pool view,yes,"Downtown Street Boulevard Central, Downtown Dubai, Dubai, United Arab Emirates",117 reviews,8.4,5 out of 5,Very good,yes,no,no,Bar,no,yes,NA,NA,double bed,One-Bedroom Apartment,"₹ 6,960"
Radisson Beach Resort Palm Jumeirah,yes,"Palm West Beach, Palm Jumeirah, Palm Jumeirah, Dubai, United Arab Emirates","4,374 reviews",9.1,5 out of 5,Superb,yes,yes,no,Bar,no,yes,"Continental, Vegetarian, Halal, Gluten-free, American, Buffet",single bed,double bed,Superior Room with Partial Sea View,"₹ 21,337"
LUX The JBR BlueWaters View Suite 1,yes,"Bahar 2, Dubai Marina, Dubai UAE, Jumeirah Beach Residence, Dubai, United Arab Emirates",7 reviews,9.1,1 out of 5,Superb,yes,no,no,Bar,no,yes,NA,single bed,double bed,Two-Bedroom Apartment,"₹ 20,840"
"Citadines Culture Village Dubai, Waterfront Jadaf",yes,"Al Jadaf Culture Village Dubai, Bur Dubai, Dubai, United Arab Emirates","2,142 reviews",8.8,1 out of 5,Fabulous,no,yes,no,NA,no,yes,"Continental, Halal",NA,double bed,Standard Room with and without Balcony (Main Road),"₹ 9,111"
"Marina view balcony, 10 min to JBR, Discounted %",yes,"Sheikh Zayed Road, Dubai Marina, Dubai, United Arab Emirates",NA,NA,5 out of 5,Superb 9.1,no,no,no,NA,no,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 9,869"
Golden Tulip Media Hotel,yes,"Sheikh Zayed Road, Tecom, Barsha Heights (Tecom) , Dubai, United Arab Emirates","7,849 reviews",8.6,4 out of 5,Fabulous,yes,yes,yes,Bar,no,yes,"Continental, Vegetarian, Halal",single bed,double bed,Deluxe Single Room,"₹ 7,965"
LUX The Modern Binghatti Canal Suite,no,"Marasi Drive, Dubai, United Arab Emirates",NA,NA,5 out of 5,NA,yes,yes,no,NA,no,yes,NA,NA,double bed,Studio with Sofa Bed,"₹ 7,587"
Partition Al rigga,no,"شارع الرقة, Dubai, United Arab Emirates",NA,NA,3 out of 5,NA,no,no,no,Bar,yes,yes,NA,NA,double bed,One-Bedroom Apartment,"₹ 2,032"
Grayton Hotel by Blazon Hotels,yes,"12 A Street, Al Mankhool Bur Dubai, Dubai, Bur Dubai, Dubai, United Arab Emirates","1,759 reviews",8.9,4 out of 5,Fabulous,yes,yes,no,Bar,yes,yes,"Continental, Full English/Irish, Vegetarian, Vegan, Halal, Gluten-free, Asian, American",single bed,double bed,Superior King Room,"₹ 8,687"
Luxury 2BR with Breath-taking Dubai Marina Views,yes,"8 Jumeirah Beach Road, Dubai Marina, Dubai, United Arab Emirates",5 reviews,9.0,5 out of 5,Superb,no,no,no,Bar,no,no,NA,single bed,double bed,Two-Bedroom Apartment,"₹ 18,063"
New Apartment Promotion - Pool,yes,"2/1, 6 Street, Dubailand Residence Complex, Wadi Al Safa 5, Dubai, United Arab Emirates",1 review,10,4 out of 5,Exceptional,no,no,no,NA,yes,yes,NA,NA,double bed,Queen Studio,"₹ 7,451"
Ueban Chic-1 BHK,yes,"Business Bay, Dubai, United Arab Emirates",NA,NA,4 out of 5,NA,no,no,no,NA,yes,no,NA,NA,double bed,One-Bedroom House,"₹ 16,087"
Baity Hotel Apartments,yes,"Kuwait Street, Bur Dubai, Dubai, United Arab Emirates",221 reviews,7.3,4 out of 5,Good,yes,yes,no,NA,no,yes,NA,single bed,double bed,Deluxe One-Bedroom Apartment,"₹ 7,112"
Vida Dubai Marina & Yacht Club,yes,"Al Hubob Street Dubai Marina, Dubai Marina, Dubai, United Arab Emirates",724 reviews,9.3,4 out of 5,Superb,no,yes,no,Bar,no,no,"Continental, Halal",single bed,double bed,City View Deluxe Room with Private Balcony King,"₹ 15,218"
"Crowne Plaza Dubai Deira, an IHG Hotel",yes,"Deira, Dubai, United Arab Emirates","3,034 reviews",7.7,4 out of 5,Good,yes,yes,yes,Bar,yes,yes,"Continental, Vegetarian, Vegan, Halal, Asian",NA,double bed,Deluxe King Room - Non Smoking,"₹ 10,973"
Downtown burj khalifa view,yes,"Downtown yansoon, Downtown Dubai, Dubai, United Arab Emirates",2 reviews,3.0,4 out of 5,Poor,no,no,no,NA,no,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 9,032"
25hours Hotel Dubai One Central,yes,"Trade Centre Street off Sheikh Zayed Road, Trade Centre, 9914 Dubai, United Arab Emirates","3,036 reviews",8.4,4 out of 5,Very good,yes,yes,yes,Bar,yes,yes,"Continental, Italian, Full English/Irish, Vegetarian, Halal, Gluten-free, Asian, American, Buffet",single bed,double bed,Bedouin Medium Room with King Bed,"₹ 14,733"
Dubai Marina,yes,"Al Marsa Street, Dubai Marina, Dubai, United Arab Emirates",NA,NA,4 out of 5,Exceptional 10,no,no,no,Bar,no,no,NA,NA,double bed,Three-Bedroom Apartment,"₹ 11,177"
The Bristol Inn Hotel,no,"P.O. Box : 48214, Al Muteena Street Deira, Dubai, Dubai, United Arab Emirates",10 reviews,5.2,3 out of 5,Passable,yes,yes,no,Bar,yes,yes,Continental,single bed,double bed,Standard King Room,"₹ 7,903"
Grand Millennium Business Bay,yes,"Al Abraj Street P.O.Box 98678, Dubai, United Arab Emirates","1,791 reviews",8.6,3 out of 5,Fabulous,yes,yes,no,Bar,yes,yes,"Continental, Italian, Full English/Irish, Vegetarian, Vegan, Halal, Gluten-free, Asian, American",single bed,double bed,SUPERIOR ROOM,"₹ 12,511"
Excelsior Hotel Downtown,yes,"Al Rigga Road next to Rigga Metro Station, Dubai, United Arab Emirates","2,102 reviews",7.8,5 out of 5,Good,no,yes,no,Bar,no,yes,Continental,single bed,double bed,Superior Queen Room,"₹ 7,051"
Wyndham Dubai Marina,yes,"P.O. Box: 215373, Al Seba Street,, Dubai Marina, Dubai, United Arab Emirates","13,014 reviews",8.2,4 out of 5,Very good,yes,yes,yes,Bar,no,yes,"Continental, Vegetarian, Halal, Asian",single bed,double bed,Superior King Room,"₹ 12,635"
Lavender Hotel Deira,yes,"Al Jazeera Street, Dubai, United Arab Emirates","1,334 reviews",7.8,4 out of 5,Good,no,yes,yes,NA,no,yes,NA,single bed,double bed,Standard Twin Room,"₹ 4,331"
Sheraton Dubai Creek Hotel & Towers,yes,"Baniyas Street, Dubai, United Arab Emirates","2,397 reviews",8.4,1 out of 5,Very good,yes,yes,yes,Bar,no,yes,"Continental, Halal, American",single bed,double bed,"Deluxe Room, Guest room, 1 King, City view","₹ 14,676"
Savoy Crest Hotel Apartment - Bur Dubai,yes,"Al Mankhool 10b Street, Bur Dubai, Dubai, United Arab Emirates","1,429 reviews",8.3,4 out of 5,Very good,yes,yes,no,NA,no,yes,"Continental, Vegetarian, Halal, Asian, American",single bed,double bed,Special Offer - Studio Suite - Free Bus service to La Mer Beach at Jumeirah with Beach Mats & Beach Towels,"₹ 7,153"
Smana Hotel Al Raffa,yes,"37 Al Raffa St - Dubai, Bur Dubai, Dubai, United Arab Emirates","2,675 reviews",6.4,4 out of 5,Pleasant,yes,yes,no,Bar,yes,yes,"Continental, Vegetarian",single bed,double bed,Deluxe Single Room,"₹ 5,113"
Phoenix Hotel,yes,"St.28, Community 118.Nakheel Area.Deira , Dubai, United Arab Emirates",247 reviews,5.8,3 out of 5,Passable,yes,yes,no,NA,no,yes,NA,single bed,double bed,Superior Deluxe Double or Twin Room,"₹ 3,435"
Paramount Midtown Hotel 2BR Flat with Burj Khalifa View,yes,"57V8+95 - Business Bay - Dubai Paramount Midtown Hotel & Apartments, Dubai, United Arab Emirates",1 review,10,4 out of 5,Exceptional,yes,yes,yes,Bar,no,yes,NA,single bed,double bed,Two-Bedroom Apartment,"₹ 18,098"
Cozy 1BR apartment 5mins walk form Dubai mall,yes,"Marasi Drive, Dubai, United Arab Emirates",NA,NA,2 out of 5,Exceptional 10,no,yes,no,NA,no,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 9,551"
"Spacious Place Near Dubai Mall, Fountains & Burj Khalifa",yes,"8 Boulevard Walk 911, Downtown Dubai, Dubai, United Arab Emirates",NA,NA,5 out of 5,Exceptional 9.8,yes,yes,no,NA,no,yes,NA,NA,double bed,One-Bedroom Apartment,"₹ 14,281"
Five Palm Residence - Platinium Dubai,yes,"Palm Jumeirah Rd Five Palm Jumeirah, Palm Jumeirah, Dubai, United Arab Emirates",234 reviews,7.9,4 out of 5,Good,yes,yes,no,Bar,yes,yes,"Continental, Italian, Full English/Irish, Vegetarian, Vegan, Halal, Gluten-free, Kosher, Asian, American",NA,double bed,One-Bedroom Apartment,"₹ 27,433"
Majestic City Retreat Hotel,yes,"Mankhool Road, Bur Dubai, Dubai, United Arab Emirates","2,580 reviews",7.6,4 out of 5,Good,yes,yes,no,Bar,yes,yes,"Continental, Vegetarian, Asian, American",single bed,double bed,Economy Double or Twin Room,"₹ 6,840"
Amazing 1 bedroom Al Habtour city,yes,"al habtour city, Dubai, United Arab Emirates",NA,NA,4 out of 5,NA,no,yes,no,NA,no,yes,NA,NA,double bed,One-Bedroom Apartment,"₹ 12,983"
Belle Vue Building,yes,"Al Rabeea' 1 St, Barsha Heights (Tecom) , Dubai, United Arab Emirates",397 reviews,7.2,4 out of 5,Good,no,no,no,Bar,yes,yes,NA,NA,double bed,Deluxe Twin Room,"₹ 7,349"
Jood Hotel Apartments,yes,"Al Maktoum Road Port Saeed - Deira, Dubai, United Arab Emirates",54 reviews,9.2,5 out of 5,Superb,yes,yes,no,NA,no,yes,NA,single bed,double bed,Deluxe Two - Bedroom Apartment,"₹ 20,320"
Pantheon Ellysee II,yes,"Pantheon Ellysee II Jvc, Dubai, United Arab Emirates",2 reviews,10,4 out of 5,Exceptional,yes,no,no,NA,no,no,NA,NA,double bed,King Studio,"₹ 6,259"
"voco Dubai, an IHG Hotel",yes,"Plot 49, Sheikh Zayed Road, Trade Centre, 49260 Dubai, United Arab Emirates","3,522 reviews",8.2,4 out of 5,Very good,yes,yes,no,Bar,no,yes,"Continental, Full English/Irish, Vegetarian, Vegan, Halal, Gluten-free, Asian, American",single bed,double bed,1 King Bed Premium City View,"₹ 32,152"
Stella Di Mare Dubai Marina Hotel,yes,"Al Mattla'ee Street Dubai Marina, Dubai Marina, Dubai, United Arab Emirates","6,446 reviews",8.2,2 out of 5,Very good,no,yes,yes,Bar,yes,yes,"Continental, Italian, Full English/Irish, Vegetarian, Halal, Gluten-free, Asian, American",single bed,double bed,Deluxe King Room Marina View,"₹ 16,708"
City Avenue Hotel,yes,"Al Muteena Street, Next LuLu Center, Al Muteena, Deira, Dubai, United Arab Emirates","5,083 reviews",7.7,4 out of 5,Good,no,yes,no,NA,no,yes,"Continental, Vegetarian, Halal",single bed,double bed,Standard Double or Twin Room,"₹ 4,966"
Al Manar Grand Hotel Apartment,yes,"41 Kuwait St - Dubai, Bur Dubai, Dubai, United Arab Emirates",682 reviews,6.5,5 out of 5,Pleasant,yes,no,no,NA,no,yes,"Continental, Asian",single bed,double bed,Studio,"₹ 4,666"
Manhattan Avenue Hotel,yes,"Bur Dubai , Almankhool Road , Near Standard Chartered Bank, Bur Dubai, Dubai, United Arab Emirates",267 reviews,5.1,5 out of 5,Passable,no,yes,no,Bar,yes,yes,NA,single bed,double bed,Standard Double or Twin Room,"₹ 3,470"
"Marriott Resort Palm Jumeirah, Dubai",yes,"Palm West Beach, Palm Jumeirah Road, Palm Jumeirah, Dubai, United Arab Emirates",660 reviews,9.0,3 out of 5,Superb,yes,yes,no,Bar,yes,yes,"Continental, Italian, Full English/Irish, Vegetarian, Vegan, Halal, Gluten-free, Asian, American, Buffet, Breakfast to go",NA,double bed,Deluxe King Room with Partial Sea View,"₹ 23,369"
Dubai Marina-Entire 2BR sea view appartement,no,"Dubai Marina kg tower, Dubai Marina, Dubai, United Arab Emirates",NA,NA,5 out of 5,Superb 9.2,yes,no,no,Bar,yes,yes,NA,single bed,double bed,Two-Bedroom Apartment,"₹ 5,080"
Marina pinnacle,yes,"Al Safooh Street, Dubai Marina, Dubai, United Arab Emirates",NA,NA,2 out of 5,NA,no,no,no,Bar,no,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 8,128"
Gulf Inn Hotel Deira Formerly City Star Hotel,yes,"Salahuddin Road, Dubai, United Arab Emirates",608 reviews,6.2,5 out of 5,Pleasant,yes,yes,no,Bar,no,yes,"Continental, Vegetarian, Halal",single bed,double bed,Standard Double or Twin Room,"₹ 3,318"
Studio M Arabian Plaza Hotel & Hotel Apartments,yes,"Al Ittihad Road Al Qiyadah Metro Station - Deira, Dubai, United Arab Emirates","8,185 reviews",8.3,4 out of 5,Very good,yes,yes,no,NA,yes,yes,"Continental, Full English/Irish, Vegetarian, Halal, Gluten-free, Asian, American",single bed,double bed,Urban Twin Room - with complimentary Shuttle Service to Al Mamzar Beach and Deira City Center,"₹ 5,715"
Luxury 1BR in High Rise Tower,yes,"Dubai Marina MAG 218 Tower, Dubai Marina, Dubai, United Arab Emirates",NA,NA,4 out of 5,NA,yes,yes,no,Bar,no,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 11,177"
The Signature Vacation Homes in Downtown Dubai,yes,"Damac Maison Mall Street - Downtown Dubai, Downtown Dubai, Dubai, United Arab Emirates",30 reviews,8.8,3 out of 5,Fabulous,no,no,no,NA,yes,no,NA,single bed,double bed,One-Bedroom House,"₹ 7,090"
Icon Hotel Apartments,yes,"Muteena ,Deira Dubai, Dubai, United Arab Emirates",517 reviews,5.7,4 out of 5,Passable,yes,no,no,NA,no,yes,"Continental, Asian",single bed,double bed,Standard Studio,"₹ 4,654"
Victoria,no,"Damac Hills 2, Dubai, United Arab Emirates",NA,NA,3 out of 5,NA,yes,no,no,Bar,no,no,NA,NA,double bed,Three-Bedroom Apartment,"₹ 19,192"
Grand Marino Hotel,yes,"Off Al Rigga Street # 26 B Near Al Rigga Metro Exit 2, Dubai, United Arab Emirates",519 reviews,7.7,3 out of 5,Good,no,yes,no,NA,no,yes,NA,single bed,double bed,Deluxe Double Room,"₹ 6,096"
Ultra Luxrious 1BHK Marina Dubai - 28th Floor,yes,"escan tower Higher Floor, Dubai Marina, Dubai, United Arab Emirates",NA,NA,4 out of 5,NA,yes,yes,no,Bar,no,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 20,321"
Wyndham Dubai Deira,yes,"Sherina Plaza 4 Al Corniche Rd 111 , 119303 Dubai, United Arab Emirates","9,543 reviews",8.2,3 out of 5,Very good,yes,yes,yes,Bar,yes,yes,"Full English/Irish, Asian, American, Buffet",single bed,double bed,Superior Twin Room with City View,"₹ 9,008"
1 bed Fully Furnished Apartment in Dubai Hills,no,"Villa 350, Sidra 2, Dubai, United Arab Emirates",NA,NA,4 out of 5,NA,no,no,no,NA,no,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 8,806"
"Lake view, 7min to marina metro, late checkin",yes,"Sheikh Zayed Road, Dubai Marina, Dubai, United Arab Emirates",NA,NA,4 out of 5,Superb 9.4,no,no,no,NA,no,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 10,205"
Zaineast Hotel,yes,"Al Musallah Road, Deira, Dubai, United Arab Emirates",82 reviews,5.5,3 out of 5,Passable,yes,yes,no,NA,no,yes,NA,single bed,double bed,Budget Double Room,"₹ 2,032"
Kingsgate Canal Hotel by Millennium,yes,"Al Jaddaf, Bur Dubai, Dubai, United Arab Emirates","1,389 reviews",7.1,5 out of 5,Good,no,yes,no,NA,no,yes,"Continental, Vegetarian, Halal, Asian, American",single bed,double bed,Standard King Room,"₹ 4,450"
Crowne Plaza Dubai Festival City,yes,"Po Box 7185 Dubai, Dubai Festival City, Dubai, United Arab Emirates","4,009 reviews",8.8,4 out of 5,Fabulous,yes,yes,no,Bar,yes,yes,"Vegetarian, Vegan, Gluten-free, American",single bed,double bed,Standard Room,"₹ 17,273"
Jumeirah Emirates Towers,no,"Sheikh Zayed Road, Trade Centre, Dubai, United Arab Emirates","3,788 reviews",9.0,4 out of 5,Superb,yes,yes,no,Bar,no,yes,Buffet,NA,double bed,DeLuxe Room,"₹ 20,320"
AL KARNAK HOTEL - BRANCH,yes,"Al Sabkha Road AL KARNAK HOTEL - BRANCH, Dubai, United Arab Emirates",25 reviews,7.9,4 out of 5,Good,yes,yes,no,NA,no,yes,Continental,single bed,double bed,Double Room,"₹ 4,290"
Apartment,yes,"Cluster N, Jumeirah Lakes Towers, Dubai, United Arab Emirates",NA,NA,3 out of 5,NA,no,no,no,NA,yes,no,NA,NA,double bed,Two-Bedroom Apartment,"₹ 10,160"
Xclusive Maples Hotel Apartment,yes,"Building # 20 Beside Golden Sands # 4, opp. Grand Winchester Hotel, Bur Dubai, Dubai, United Arab Emirates",253 reviews,6.5,4 out of 5,Pleasant,no,yes,no,NA,no,yes,"Continental, Vegetarian, Asian",single bed,double bed,Executive Studio,"₹ 6,548"
NEW World Hostel near ADCB METRO STATION,yes,"17B Street 405 , Al Raea building  opposite  New star families supermart, Bur Dubai, Dubai, United Arab Emirates",23 reviews,5.4,4 out of 5,Passable,no,yes,no,NA,yes,yes,Breakfast to go,NA,NA,Mixed Dormitory Room,"₹ 2,032"
STAY Urbane 1 BR Holiday Home near Burj Khalifa,yes,"A3009, Sobha Creek Vistas Reserve Tower A, Sobha Hartland, Nad Al Sheba 1, Dubai, United Arab Emirates",1 review,10,5 out of 5,Exceptional,yes,yes,no,Bar,yes,yes,NA,NA,double bed,One-Bedroom Apartment,"₹ 6,045"
Fortune Pearl Hotel,yes,"Omar Bin Al Khatab Road, Dubai, United Arab Emirates",960 reviews,6.8,4 out of 5,Pleasant,yes,yes,no,Bar,no,yes,"Continental, Vegetarian",single bed,double bed,Standard Double Room,"₹ 3,732"
SLS Dubai Hotel & Residences,yes,"Marsi Drive Business Bay, Dubai, United Arab Emirates","3,438 reviews",8.6,4 out of 5,Fabulous,no,yes,yes,Bar,yes,yes,"Continental, Italian, Full English/Irish, Vegetarian, Vegan, Halal, Gluten-free, American",single bed,double bed,Signature King Room With balcony,"₹ 22,414"
Five Palm Luxury Penthouse Full Marina View & Private Pool,no,"FIVE Palm Jumeirah, Palm Jumeirah, Dubai, United Arab Emirates",9 reviews,7.0,4 out of 5,Good,yes,yes,no,Bar,no,yes,"Continental, Italian, Full English/Irish, Vegetarian, Vegan, Halal, Gluten-free, Kosher, Asian, American",NA,double bed,Apartment,"₹ 182,889"
Kempinski Hotel Mall of the Emirates,yes,"Sheikh Zayed Road, Al Barsha, Dubai, United Arab Emirates","7,499 reviews",9.1,5 out of 5,Superb,yes,yes,no,Bar,no,yes,"Continental, Vegetarian, Vegan, Halal, Gluten-free, American",single bed,double bed,Superior Room,"₹ 24,302"
