Hotel_Name,wifi_box,location,number_of_reviews,user_ratings,Star_Rating,review_score,Family_rooms,Non_Smoking_Rooms,Restaurant,bar,Heating,Lifts,Breakfast,Single_Bed,Double_bed,Room_type,price
Veriu Collingwood,yes,"25 Johnston Street, Collingwood, 3066 Melbourne, Australia",179 reviews,8.9,4 out of 5,Fabulous,yes,yes,no,NA,yes,yes,Vegan,single bed,double bed,Veriu Suite,"₹ 15,805"
Melbourne South Yarra Central Apartment Hotel,yes,"651 Chapel Street, South Yarra, 3141 Melbourne, Australia",418 reviews,7.8,5 out of 5,Good,yes,yes,no,NA,yes,yes,NA,single bed,double bed,One-Bedroom Apartment,"₹ 9,841"
Paragon Apartments by CLLIX,yes,"318 Queen Street, 3000 Melbourne, Australia",173 reviews,8.4,4 out of 5,Very good,yes,yes,no,NA,yes,yes,NA,single bed,double bed,Two Bedroom One Bathroom,"₹ 24,056"
Mega Style Apartments Mainpoint,yes,"241 City Road, Southbank, 3006 Melbourne, Australia",44 reviews,8.8,4 out of 5,Fabulous,no,yes,no,NA,yes,no,NA,single bed,double bed,Two-Bedroom Apartment,"₹ 20,749"
Mega Style Apartments Flinders St,yes,"108 Flinders Street 315, 3000 Melbourne, Australia",11 reviews,7.7,4.5 out of 5,Good,yes,yes,no,NA,yes,yes,NA,single bed,double bed,Three-Bedroom Apartment,"₹ 26,561"
MELBOURNE STAR APARTMENT,yes,"8 Sutherland Street, 3000 Melbourne, Australia",56 reviews,9.1,5 out of 5,Superb,yes,yes,no,NA,yes,yes,NA,NA,double bed,Three-Bedroom Apartment,"₹ 34,718"
Melbourne City Apartments Panoramic Sky View Penthouse,yes,"45 Clarke Street, Southbank, 3006 Melbourne, Australia",32 reviews,9.7,3 out of 5,Exceptional,yes,yes,no,NA,yes,yes,NA,NA,double bed,Penthouse Apartment,"₹ 117,869"
Davis Avenue Apartments,yes,"44 Davis Avenue, South Yarra, 3141 Melbourne, Australia",261 reviews,8.2,4 out of 5,Very good,no,yes,no,NA,yes,no,NA,NA,double bed,Studio Apartment,"₹ 7,447"
Melbourne City Apartment Hotel,yes,"221 Rosslyn Street, West Melbourne, 3003 Melbourne, Australia","1,507 reviews",8.9,3 out of 5,Fabulous,yes,yes,no,NA,yes,yes,NA,single bed,double bed,Queen Studio,"₹ 9,338"
Mega Style Apartments The International,yes,"61-63 Haig St, Southbank VIC, Southbank, 3008 Melbourne, Australia",27 reviews,8.0,4 out of 5,Very good,yes,yes,no,NA,yes,yes,NA,single bed,double bed,Two-Bedroom Apartment,"₹ 17,425"
Collins House Apartments by CLLIX,yes,"464 Collins Street, 3000 Melbourne, Australia","1,314 reviews",8.8,5 out of 5,Fabulous,no,yes,no,NA,yes,yes,NA,single bed,double bed,One-Bedroom Apartment,"₹ 29,848"
Mega Style Apartments Victoria One,yes,"462 Elizabeth St, Melbourne, 3000 Melbourne, Australia",53 reviews,8.1,3 out of 5,Very good,yes,yes,no,NA,yes,yes,NA,single bed,double bed,Three-Bedroom Apartment,"₹ 26,199"
Boutique Beach House in the HEART of St. Kilda,yes,"3 Lyell Street, 3182 Melbourne, Australia",20 reviews,9.4,4 out of 5,Superb,no,no,no,NA,yes,no,NA,NA,double bed,Three-Bedroom House,"₹ 61,453"
ReadySet Apartments on Rose Lane,yes,"38 Rose Lane, 3000 Melbourne, Australia",134 reviews,7.2,3 out of 5,Good,yes,yes,no,NA,yes,yes,NA,single bed,double bed,Deluxe Apartment,"₹ 19,073"
Exclusive Stays - SouthbankONE,yes,"180 City Road, Southbank, 3006 Melbourne, Australia",46 reviews,8.1,4 out of 5,Very good,no,no,no,NA,yes,no,NA,single bed,double bed,Deluxe Three-Bedroom Apartment,"₹ 49,441"
Exclusive Stays - Southgate 28,yes,"28 Southgate Avenue, Southbank, 3006 Melbourne, Australia",17 reviews,7.6,5 out of 5,Good,yes,yes,no,NA,yes,yes,NA,single bed,double bed,Deluxe Three-Bedroom Two-Bathroom Apartment,"₹ 33,432"
Exclusive Stays - Boulevard Penthouse,yes,"88 Southbank Boulevard, Southbank, 3006 Melbourne, Australia",15 reviews,8.1,3 out of 5,Very good,no,yes,no,NA,yes,yes,NA,single bed,double bed,Deluxe Three-Bedroom Penthouse,"₹ 49,441"
Saint Domain,yes,"33 Coventry Street Southbank, Southbank, 3006 Melbourne, Australia",644 reviews,7.9,3.5 out of 5,Good,no,yes,no,NA,yes,yes,NA,NA,double bed,One-Bedroom Apartment,"₹ 10,662"
Australia 108 by CLLIX,yes,"70 Southbank Boulevard, Southbank, 3006 Melbourne, Australia","1,715 reviews",7.6,2.5 out of 5,Good,yes,yes,no,NA,yes,yes,NA,NA,double bed,One-Bedroom Apartment,"₹ 24,061"
Stay Like Home,yes,"108 Flinders Street, 3000 Melbourne, Australia",NA,NA,4 out of 5,NA,no,yes,no,NA,yes,yes,NA,NA,double bed,One-Bedroom Apartment,"₹ 14,734"
Exclusive Stays - Gallery Penthouse,yes,"33 City Road, Southbank, 3006 Melbourne, Australia",20 reviews,7.6,4.5 out of 5,Good,no,yes,no,Bar,yes,yes,NA,single bed,double bed,Three-Bedroom Two-Bathroom Penthouse Apartment,"₹ 102,611"
Exclusive Stays - Rivergarden,yes,"79 Whiteman Street, Southbank, 3006 Melbourne, Australia",12 reviews,7.8,4 out of 5,Good,no,yes,no,NA,yes,yes,NA,single bed,double bed,Deluxe Two-Bedroom Apartment,"₹ 29,317"
Exclusive Stays - The Centurion,yes,"83 Whiteman Street, Southbank, 3006 Melbourne, Australia",20 reviews,8.2,3 out of 5,Very good,yes,yes,no,NA,yes,yes,NA,single bed,double bed,Deluxe Three-Bedroom Two Bathroom Apartment,"₹ 30,217"
Exclusive Stays - Gallery Tower,yes,"33 City Road, Southbank, 3006 Melbourne, Australia",33 reviews,8.0,4.5 out of 5,Very good,yes,yes,no,NA,yes,yes,NA,single bed,double bed,Deluxe Two-Bedroom Two-Bathroom Apartment,"₹ 30,539"
Exclusive Stays - The Summit,yes,"163 City Road, Southbank, 3006 Melbourne, Australia",29 reviews,8.7,3.5 out of 5,Fabulous,yes,yes,no,NA,yes,yes,NA,single bed,double bed,Deluxe Three-Bedroom Two-Bathroom Apartment,"₹ 36,197"
Exclusive Stays - Sentinel,yes,"88 Kavanagh St, Southbank, Southbank, 3006 Melbourne, Australia",64 reviews,8.4,4.5 out of 5,Very good,yes,yes,no,Bar,yes,yes,NA,single bed,double bed,Deluxe Three-Bedroom Two Bathroom Apartment,"₹ 37,804"
Oaks Melbourne on William Suites,yes,"350 William Street, 3000 Melbourne, Australia","4,012 reviews",7.9,4 out of 5,Good,yes,yes,no,NA,yes,yes,NA,single bed,double bed,Studio,"₹ 8,519"
381 Cremorne,yes,"381 Punt Road, Cremorne, Cremorne , 3121 Melbourne, Australia",821 reviews,8.5,3 out of 5,Very good,yes,yes,no,NA,yes,yes,NA,NA,double bed,One-Bedroom Apartment with Balcony,"₹ 16,877"
IMSA Group,yes,"173 City Road, Southbank, Southbank, 3006 Melbourne, Australia",158 reviews,7.7,4 out of 5,Good,yes,yes,no,NA,yes,yes,NA,single bed,double bed,Two-Bedroom Apartment,"₹ 24,645"
Tyrian Serviced Apartments Fitzroy,yes,"91 Johnston Street, Fitzroy, 3065 Melbourne, Australia",875 reviews,9.1,4 out of 5,Superb,yes,no,no,NA,yes,yes,NA,NA,double bed,Two-Bedroom Apartment,"₹ 19,556"
Quest Southbank,yes,"12-16 Kavanagh Street, Southbank, 3006 Melbourne, Australia","1,113 reviews",8.3,4 out of 5,Very good,yes,yes,yes,NA,yes,yes,NA,single bed,double bed,One-Bedroom Apartment,"₹ 12,269"
The Royce,yes,"379 St Kilda Rd, 3004 Melbourne, Australia",65 reviews,8.9,4 out of 5,Fabulous,no,yes,yes,Bar,yes,yes,NA,NA,double bed,King Room,"₹ 21,484"
"City-view High Rise 2BR Apt w/Pool, Sauna Gym, Library near Southern Cross Station Melbourne CBD",yes,"11 Rose Lane, 3000 Melbourne, Australia",NA,NA,4 out of 5,Very good 8.1,yes,yes,no,NA,yes,yes,NA,NA,double bed,Two-Bedroom Apartment,"₹ 8,197"
Aligned Corporate Residences Kew,yes,"19 Walpole Street, Kew, 3101 Melbourne, Australia",159 reviews,8.3,4 out of 5,Very good,yes,yes,no,NA,yes,no,NA,single bed,double bed,One-Bedroom Residence,"₹ 17,680"
Nest Apartments on Rose Lane,yes,"38 Rose Lane 4209, 3000 Melbourne, Australia",1 review,8.0,3 out of 5,Very good,no,no,no,NA,no,no,NA,single bed,double bed,Two-Bedroom Apartment,"₹ 7,233"
DoubleTree by Hilton Melbourne,no,"270 Flinders Street, 3000 Melbourne, Australia","1,532 reviews",8.5,4 out of 5,Very good,no,yes,no,Bar,yes,yes,"Continental, Full English/Irish, Vegetarian, Vegan, Gluten-free, Asian",single bed,double bed,King Guest Room,"₹ 12,323"
Arden Motel,yes,"15 Arden Street, North Melbourne, 3051 Melbourne, Australia",460 reviews,8.1,3 out of 5,Very good,no,yes,no,NA,yes,no,Continental,single bed,double bed,Double Room,"₹ 8,197"
W Melbourne,yes,"408 Flinders Lane, 3000 Melbourne, Australia","2,219 reviews",8.8,4 out of 5,Fabulous,no,yes,yes,Bar,yes,yes,NA,NA,double bed,"Fabulous (42sqm), Guest room, 2 Double, City view","₹ 18,484"
"{Promo!} Next to Train Station, FREE WIFI!",yes,"3 Meaker Avenue, 3046 Melbourne, Australia",1 review,10,3 out of 5,Exceptional,yes,yes,no,NA,yes,no,NA,NA,double bed,Two-Bedroom Villa,"₹ 2,514"
Fawkner Mansions Heritage Hotel,no,"250 Punt Road, Prahran, 3181 Melbourne, Australia",33 reviews,6.5,4.5 out of 5,Pleasant,yes,yes,no,NA,yes,no,NA,single bed,double bed,Standard Double Room with Shared Bathroom,"₹ 4,018"
Mantra on Jolimont,yes,"133 Jolimont Road, East Melbourne, 3002 Melbourne, Australia","1,680 reviews",7.8,4 out of 5,Good,yes,yes,no,NA,yes,yes,"Continental, Full English/Irish, Gluten-free",single bed,double bed,King Studio,"₹ 9,054"
City Square Motel,yes,"67 Swanston Street, 3000 Melbourne, Australia","1,833 reviews",6.8,4 out of 5,Pleasant,yes,yes,no,NA,yes,yes,NA,single bed,double bed,Standard Twin Room,"₹ 5,672"
Hotel 115,yes,"115 Cotham Road, Kew, 3101 Melbourne, Australia",618 reviews,8.6,3 out of 5,Fabulous,no,yes,no,Bar,yes,yes,NA,single bed,double bed,Deluxe Queen Room,"₹ 11,456"
The Motley Hotel,yes,"203 Bridge Road, Richmond, 3121 Melbourne, Australia",102 reviews,9.4,4.5 out of 5,Superb,yes,yes,no,Bar,yes,yes,NA,single bed,double bed,Classic King,"₹ 13,073"
Plum Serviced Apartments Carlton,yes,"528 Swanston Street, Carlton, 3000 Melbourne, Australia",589 reviews,6.2,4 out of 5,Pleasant,no,yes,no,NA,yes,yes,NA,NA,double bed,Deluxe Apartment,"₹ 8,136"
Footscray Motor Inn and Serviced Apartments,yes,"90 Droop Street, Footscray, 3011 Melbourne, Australia",791 reviews,6.9,4 out of 5,Pleasant,no,yes,no,Bar,yes,no,NA,single bed,double bed,Executive Double Suite,"₹ 7,501"
Parkside Inn Motel,yes,"1043-1049 Plenty Road, 3083 Melbourne, Australia",183 reviews,5.6,4 out of 5,Passable,yes,yes,no,NA,yes,no,NA,single bed,double bed,Budget Double Room,"₹ 6,965"
Stylish 2Bed Apt in Central CBD (TF41052201),yes,"135 A'Beckett Street, 3000 Melbourne, Australia",4 reviews,6.5,4 out of 5,Pleasant,no,no,no,NA,yes,no,NA,NA,double bed,Two-Bedroom Apartment,"₹ 10,560"
City Centre Budget Hotel,yes,"22 Little Collins Street, 3000 Melbourne, Australia",868 reviews,7.5,5 out of 5,Good,yes,yes,no,NA,yes,no,NA,single bed,double bed,Double Room with Shared Bathroom,"₹ 5,626"
"Hyatt Place Melbourne, Essendon Fields",yes,"1 English Street, 3041 Melbourne, Australia",857 reviews,8.5,4 out of 5,Very good,yes,yes,no,Bar,yes,yes,Continental,NA,double bed,Standard King Room,"₹ 11,157"
Como Court Budget Accommodation,yes,"53 Barkly Street, 3182 Melbourne, Australia",464 reviews,6.5,4 out of 5,Pleasant,no,yes,no,Bar,yes,no,Full English/Irish,single bed,double bed,Private Double Room with Private Bathroom,"₹ 5,835"
Veriu Queen Victoria Market,yes,"91 Therry Street, 3000 Melbourne, Australia",752 reviews,9.0,4 out of 5,Superb,yes,yes,no,Bar,yes,yes,NA,single bed,double bed,Veriu Suite,"₹ 12,323"
lovely 1 bedroom apartment with indoor fireplace,yes,"117 Ballarat Road, Footscray, 3011 Melbourne, Australia",NA,NA,4 out of 5,NA,no,no,no,NA,yes,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 9,644"
Prahran Chic & Cozy Retreat,yes,"28 Raleigh Street, 3181 Melbourne, Australia",5 reviews,9.2,4 out of 5,Superb,no,no,no,NA,yes,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 8,947"
Parkville Place Serviced Apartments,yes,"124 Brunswick Road, 3056 Melbourne, Australia",745 reviews,6.2,4.5 out of 5,Pleasant,yes,yes,no,NA,yes,yes,NA,single bed,double bed,Standard Double Room,"₹ 6,161"
Adina Apartment Hotel Melbourne Flinders Street,yes,"88 Flinders Street, 3000 Melbourne, Australia","1,704 reviews",8.4,3 out of 5,Very good,yes,yes,no,Bar,yes,yes,NA,single bed,double bed,Premier One-Bedroom Apartment,"₹ 10,673"
Airport Tourist Village Melbourne,yes,"37 Ardlie Street, , 3049 Melbourne, Australia",488 reviews,8.4,4 out of 5,Very good,yes,yes,no,NA,yes,no,NA,single bed,double bed,Studio Unit,"₹ 11,733"
Mantra on Russell,yes,"222 Russell Street, 3000 Melbourne, Australia","1,749 reviews",8.3,4 out of 5,Very good,yes,yes,no,Bar,yes,yes,"Continental, Vegetarian, Gluten-free",single bed,double bed,Studio Apartment,"₹ 11,733"
Adina Apartment Hotel Melbourne Southbank,yes,"99 City Road, Southbank, Southbank, 3006 Melbourne, Australia","3,893 reviews",8.8,4 out of 5,Fabulous,yes,yes,no,NA,yes,yes,NA,single bed,double bed,King Studio,"₹ 10,129"
Luxury Apartment Stay - Unbelievable Facilities!,yes,"72 Ascot Vale Road, Flemington , 3031 Melbourne, Australia",3 reviews,9.3,4.5 out of 5,Superb,no,no,no,Bar,yes,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 12,805"
*Promo* 2-Bedroom Villa Next to Train Station!,yes,"1 Meaker Avenue, 3046 Melbourne, Australia",7 reviews,8.6,3.5 out of 5,Fabulous,yes,yes,no,NA,yes,no,NA,NA,double bed,Two-Bedroom Villa,"₹ 9,991"
City Edge East Melbourne Apartment Hotel,yes,"179 Powlett Street, East Melbourne, 3002 Melbourne, Australia","1,211 reviews",4.9,4 out of 5,Disappointing,yes,yes,no,NA,yes,no,NA,single bed,double bed,1 Bedroom Apartment,"₹ 7,853"
Coppersmith Hotel,yes,"435 Clarendon St, South Melbourne, South Melbourne, 3205 Melbourne, Australia",295 reviews,8.7,4 out of 5,Fabulous,no,yes,no,Bar,yes,yes,NA,NA,double bed,Deluxe Queen Room - Disability Access,"₹ 11,226"
Stylish Thornbury apartment,yes,"1 Ballantyne Street, 3071 Melbourne, Australia",7 reviews,8.7,4.5 out of 5,Fabulous,yes,yes,no,Bar,yes,no,NA,NA,double bed,Two-Bedroom Apartment,"₹ 17,252"
Queen Victoria Hostel,yes,"312 Victoria Street, North Melbourne, 3051 Melbourne, Australia",409 reviews,7.7,4 out of 5,Good,no,yes,no,Bar,yes,no,NA,single bed,double bed,Double Room,"₹ 7,380"
Vibrant !!! stylish open big city view balcony family friendly,yes,"123 Pelham Street, Carlton, 3053 Melbourne, Australia",1 review,10,4 out of 5,Exceptional,yes,yes,no,NA,yes,no,NA,single bed,double bed,Two-Bedroom Apartment,"₹ 10,715"
CBD Spacious Two Bedrooms Apartment,yes,"160 Victoria Street Unit 1304, Carlton, 3053 Melbourne, Australia",4 reviews,8.8,4 out of 5,Fabulous,no,no,no,NA,yes,yes,NA,NA,double bed,Two-Bedroom Apartment,"₹ 16,073"
Alexander Lombard Tower Collection,yes,"18 Mount Alexander Road, 3032 Melbourne, Australia",1 review,8.0,4 out of 5,Very good,no,yes,no,NA,no,yes,NA,NA,double bed,Two-Bedroom Apartment,"₹ 11,476"
Your Home Away from Home,yes,"185 Orrong Road, 3183 Melbourne, Australia",69 reviews,9.0,3 out of 5,Superb,yes,no,no,NA,yes,no,NA,NA,double bed,Apartment - Ground Floor,"₹ 11,519"
Good memories A,yes,"42 Brentwood Avenue, 3044 Melbourne, Australia",32 reviews,7.3,4.5 out of 5,Good,no,no,no,NA,yes,no,NA,NA,double bed,Double Room,"₹ 5,090"
Henry Home,yes,"298 Rathdowne Street, 3054 Melbourne, Australia",3 reviews,9.0,4 out of 5,Superb,no,no,no,NA,yes,no,NA,NA,double bed,Three-Bedroom House,"₹ 26,038"
City Stays,yes,"181 A'Beckett Street, 3000 Melbourne, Australia",NA,NA,4 out of 5,NA,no,no,no,NA,yes,no,NA,NA,double bed,Studio Apartment,"₹ 9,644"
15 Charles Abbotsford Homestay,yes,"15, Charles Street, 3067 Melbourne, Australia",317 reviews,6.7,4 out of 5,Pleasant,no,yes,no,NA,no,no,NA,single bed,double bed,Queen Room with Shared Bathroom,"₹ 4,822"
Studio 7 - Saint George Accommodation,yes,"361 Chapel Street, South Yarra, 3141 Melbourne, Australia",38 reviews,7.5,4 out of 5,Good,no,yes,no,NA,yes,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 4,715"
Crest on Barkly Hotel,yes,"47 Barkly Street, 3182 Melbourne, Australia",885 reviews,6.7,4 out of 5,Pleasant,yes,yes,no,Bar,yes,yes,Continental,single bed,double bed,Standard King Room,"₹ 7,608"
The Glenferrie Hotel Hawthorn,yes,"324 Burwood Road, 3122 Melbourne, Australia",382 reviews,8.7,3 out of 5,Fabulous,no,yes,no,Bar,yes,no,NA,single bed,double bed,Family Room,"₹ 13,287"
Punthill Essendon,yes,"1142 Mount Alexander Road, 3040 Melbourne, Australia",328 reviews,7.8,4 out of 5,Good,yes,yes,no,NA,yes,yes,NA,single bed,double bed,Studio Apartment,"₹ 10,930"
Plum Serviced Apartments North Melbourne,no,"168 Arden Street, North Melbourne, 3000 Melbourne, Australia",170 reviews,6.5,4 out of 5,Pleasant,no,yes,no,NA,yes,no,NA,NA,double bed,Studio Apartment,"₹ 18,176"
Reservoir 短租,no,"31 Gertz Avenue, 3073 Melbourne, Australia",296 reviews,4.5,3 out of 5,Disappointing,no,no,no,NA,yes,no,NA,NA,double bed,Single Room with Shared Bathroom,"₹ 3,691"
Hidden gem in Melbourne city with FREE 6 car park & WiFi with large backyard,yes,"6 Kellett Grove, Kew, 3101 Melbourne, Australia",NA,NA,4 out of 5,NA,yes,yes,no,Bar,yes,no,NA,single bed,double bed,Six-Bedroom House,"₹ 50,898"
Luxurious Queen Bed Suite with a Balcony,yes,"1 Balston Street, Southbank, 3006 Melbourne, Australia",37 reviews,7.8,4 out of 5,Good,yes,yes,no,NA,yes,yes,NA,NA,double bed,Two-Bedroom Apartment,"₹ 11,937"
Hawthorn Gardens Serviced Apartments,yes,"750 Toorak Road, Hawthorn East, 3123 Melbourne, Australia","1,099 reviews",6.8,3 out of 5,Pleasant,yes,yes,no,NA,yes,no,NA,single bed,double bed,One-Bedroom Apartment,"₹ 10,183"
Quest on William,yes,"172 William Street, 3000 Melbourne, Australia",367 reviews,7.2,3 out of 5,Good,yes,yes,no,NA,yes,yes,NA,single bed,double bed,Studio Apartment,"₹ 10,180"
Exquisite Elegance & Luxury Home,no,"52 Black Street, Brighton, 3186 Melbourne, Australia",NA,NA,3 out of 5,NA,yes,yes,no,NA,yes,no,NA,NA,double bed,Three-Bedroom Apartment,"₹ 46,290"
Carlton Stunning View Apartment with Free Parking -2,yes,"640 Swanston Street, Carlton, 3053 Melbourne, Australia",3 reviews,8.7,3 out of 5,Fabulous,no,no,no,NA,yes,yes,NA,NA,double bed,Two-Bedroom Apartment,"₹ 15,002"
Highrise best location 2baths,yes,"A'Beckett Street 157, 3000 Melbourne, Australia",10 reviews,9.3,4 out of 5,Superb,no,no,no,NA,yes,yes,NA,NA,double bed,Two-Bedroom Apartment,"₹ 8,519"
The Interlude,yes,"1 Pentridge Boulevard, 3058 Melbourne, Australia",NA,NA,4 out of 5,NA,no,no,yes,Bar,yes,yes,Continental,NA,double bed,The Interlude Suite,"₹ 37,450"
Evancourt Motel Malvern East,yes,"1015 Dandenong Road, Caufield, 3145 Melbourne, Australia",177 reviews,6.1,4 out of 5,Pleasant,yes,yes,no,NA,yes,no,NA,single bed,double bed,Budget Twin Room,"₹ 9,054"
151 Hoddle Budget Private Rooms,yes,"151 Hoddle Street, East Melbourne, 3121 Melbourne, Australia",130 reviews,6.9,4 out of 5,Pleasant,no,yes,no,NA,yes,no,NA,NA,double bed,Double Room with Shared Bathroom,"₹ 4,286"
The Queen apartment of Melbourne,yes,"38 Rose Lane, 3000 Melbourne, Australia",16 reviews,6.1,4 out of 5,Pleasant,no,no,no,NA,yes,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 5,208"
Apartments on Chapman,yes,"76 Chapman Street, North Melbourne, 3051 Melbourne, Australia",250 reviews,7.3,4 out of 5,Good,yes,yes,no,NA,yes,yes,NA,single bed,double bed,One-Bedroom Apartment,"₹ 9,108"
Quest Flemington Central,yes,"1 Ascot Vale Road, Flemington , 3031 Melbourne, Australia","1,279 reviews",8.3,4 out of 5,Very good,yes,yes,no,Bar,yes,yes,NA,NA,double bed,Studio Apartment,"₹ 11,733"
Silver House - Melbourne Airport Accommodation,yes,"159 Victory Road, Airport West, 3042 Melbourne, Australia",581 reviews,8.1,4 out of 5,Very good,yes,yes,no,NA,yes,no,NA,NA,double bed,Deluxe Double Room,"₹ 7,447"
Elegant Three Bedrooms Apartment with Free Parking in Southbank Near Crown,yes,"1 Balston Street 1001, Southbank, 3006 Melbourne, Australia",24 reviews,7.7,4 out of 5,Good,no,no,no,NA,no,no,NA,NA,double bed,Three-Bedroom Apartment,"₹ 21,377"
East Brunswick Hotel,yes,"280 Lygon Street, 3057 Melbourne, Australia",179 reviews,8.4,4 out of 5,Very good,no,yes,no,Bar,yes,no,NA,NA,double bed,Standard Studio,"₹ 12,966"
Spacious beautiful apartment in Melbourne CBD for four people,no,"350 La Trobe Street, 3000 Melbourne, Australia",NA,NA,4 out of 5,NA,no,no,no,NA,yes,no,NA,single bed,NA,Two-Bedroom Apartment,"₹ 7,742"
Oaks Melbourne South Yarra Suites,yes,"1A Yarra Street, South Yarra, 3141 Melbourne, Australia",936 reviews,8.5,4 out of 5,Very good,no,yes,no,NA,yes,yes,NA,single bed,double bed,Studio,"₹ 9,590"
Stunning 2-Bed Apartment with Panoramic CBD Views,yes,"120 A'Beckett Street, 3000 Melbourne, Australia",12 reviews,7.8,4 out of 5,Good,no,no,no,NA,yes,no,NA,NA,double bed,Two-Bedroom Apartment,"₹ 11,465"
DreamStayz Bourke St CBD with Apple TV Netflix & Free Wifi,yes,"139 Bourke Street  Apt.1203, 3000 Melbourne, Australia",33 reviews,7.5,4 out of 5,Good,no,yes,no,NA,yes,no,NA,NA,double bed,Two-Bedroom Apartment,"₹ 6,512"
Central Prime Luxury near Melbourne Central,yes,"285 La Trobe Street, 3000 Melbourne, Australia",3 reviews,8.0,4 out of 5,Very good,yes,yes,no,NA,yes,yes,NA,NA,double bed,Two-Bedroom Apartment,"₹ 9,783"
Riverside Apartments Melbourne (formerly Best Western Riverside Apartments),yes,"474 Flinders Street, 3000 Melbourne, Australia","1,566 reviews",6.5,4.5 out of 5,Pleasant,yes,yes,no,NA,yes,yes,NA,single bed,double bed,One Bedroom Deluxe Apartment - Riverside Tower,"₹ 7,020"
Quest on William,yes,"172 William Street, 3000 Melbourne, Australia",367 reviews,7.2,3 out of 5,Good,yes,yes,no,NA,yes,yes,NA,single bed,double bed,Studio Apartment,"₹ 10,180"
H & D Apartments,yes,"25 Redan Street, 3182 Melbourne, Australia",63 reviews,2.5,4 out of 5,Very poor,yes,yes,no,NA,no,no,Continental,single bed,double bed,Twin Studio Apartment,"₹ 6,617"
The Marker Apartments Melbourne,yes,"512 Spencer Street (entry from 94 Stanley Street), West Melbourne, 3003 Melbourne, Australia",896 reviews,9.0,4 out of 5,Superb,yes,yes,no,NA,yes,no,NA,single bed,double bed,1 Bedroom Premier Apartment,"₹ 14,393"
Contemporary 2-Bed with City Views Gym & Pool,yes,"Southbank, 3006 Melbourne, Australia",NA,NA,4 out of 5,NA,no,no,no,NA,yes,yes,NA,NA,double bed,Apartment,"₹ 17,359"
Modern Haven in Carlton Living in Melbourne,yes,"160 Victoria Street, Carlton, 3053 Melbourne, Australia",NA,NA,4 out of 5,NA,no,yes,no,NA,yes,yes,NA,NA,double bed,Two-Bedroom Apartment,"₹ 10,414"
Stunning View 2Bdr Apt Southbank (TF320523),yes,"105 Clarendon Street, Southbank, 3006 Melbourne, Australia",NA,NA,3 out of 5,NA,no,no,no,NA,no,no,NA,NA,double bed,Two-Bedroom Apartment,"₹ 12,971"
Bright Urban Oasis,yes,"18 Hoff Boulevard, Southbank, 3006 Melbourne, Australia",9 reviews,8.6,4 out of 5,Fabulous,no,no,no,NA,yes,yes,NA,single bed,double bed,One-Bedroom Apartment,"₹ 8,551"
Corporate Living Accommodation Hawthorn,yes,"616 Glenferrie Road,, 3122 Melbourne, Australia",446 reviews,8.2,4 out of 5,Very good,no,yes,no,NA,yes,yes,NA,single bed,double bed,Studio,"₹ 13,930"
Lily Sands Inn,yes,"335 Moray Street, South Melbourne, 3205 Melbourne, Australia",18 reviews,7.4,4 out of 5,Good,no,yes,no,Bar,yes,yes,NA,single bed,double bed,Double Room,"₹ 7,851"
Dreamy Nature Apt in Free Tram Zone with Garden Views & Free Parking,yes,"23 Batman Street, West Melbourne, 3003 Melbourne, Australia",NA,NA,4.5 out of 5,NA,yes,yes,no,NA,yes,yes,NA,single bed,double bed,One-Bedroom Apartment,"₹ 8,551"
"1 BRM, Southbank, King Bed, Lvl 37",yes,"18 Hoff Boulevard 3710, Southbank, 3006 Melbourne, Australia",4 reviews,9.7,3 out of 5,Exceptional,no,yes,no,NA,yes,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 5,893"
ACD Apartments,yes,"7 Caravel Lane, Docklands, 3008 Melbourne, Australia",411 reviews,8.0,2 out of 5,Very good,yes,yes,no,NA,yes,yes,NA,NA,double bed,Executive One-Bedroom Apartment,"₹ 16,555"
Bright & Comfy 2 Bedroom St Kilda East Apartment,yes,"364 Carlisle Street, 3183 Melbourne, Australia",42 reviews,8.5,2 out of 5,Very good,no,no,no,NA,yes,no,NA,single bed,double bed,Two-Bedroom Apartment,"₹ 9,789"
Poets Retreat,yes,"37 Tennyson Street, Elwood, 3184 Melbourne, Australia",10 reviews,8.2,4 out of 5,Very good,yes,yes,no,NA,yes,no,NA,NA,double bed,Two-Bedroom Apartment,"₹ 6,429"
Gordon House Apartments,yes,"24 Little Bourke Street, 3000 Melbourne, Australia",22 reviews,7.7,4 out of 5,Good,no,yes,no,NA,yes,yes,NA,NA,double bed,Studio,"₹ 9,483"
Adorabe 1-Bedroom guesthouse with free parking on premises,no,"93 Lewisham Road North, Prahran, 3181 Melbourne, Australia",NA,NA,4.5 out of 5,NA,yes,yes,no,NA,yes,no,NA,single bed,double bed,Small Double Room,"₹ 12,091"
Austin Rise Bed and Breakfast,yes,"5 Quinn street ,Heidelberg, 3084 Melbourne, Australia",112 reviews,9.5,5 out of 5,Exceptional,yes,yes,no,Bar,yes,no,"Continental, Full English/Irish, Vegetarian, Vegan, Gluten-free",single bed,double bed,Withers Queen Suite,"₹ 11,787"
