Hotel_Name,wifi_box,location,number_of_reviews,user_ratings,Star_Rating,review_score,Family_rooms,Non_Smoking_Rooms,Restaurant,bar,Heating,Lifts,Breakfast,Single_Bed,Double_bed,Room_type,price
Hotel Trend Asakusa Tawaramachi,yes,"111-0042 Tokyo-to, Taito-ku Kotobuki 1-18-3, Japan",371 reviews,7.6,1 out of 5,Good,no,no,no,NA,yes,yes,NA,single bed,double bed,Double Room - Non-Smoking,"₹ 4,020"
APA Hotel Shimbashi Toranomon,yes,"105-0003 Tokyo-to, Minato-ku Nishishinbashi 2-6-9, Japan","1,096 reviews",7.4,3 out of 5,Good,no,yes,no,NA,no,yes,NA,single bed,double bed,Double Room - Smoking,"₹ 10,250"
APA Villa Hotel Akasaka-Mitsuke,yes,"107-0052 Tokyo-to, Minato-ku, Akasaka 3-19-10 , Japan","1,300 reviews",7.4,3 out of 5,Good,no,yes,no,Bar,yes,yes,"Asian, American",single bed,double bed,Double Room with Small Double Bed - Smoking,"₹ 10,351"
APA Hotel Nihombashi Bakurocho Ekimae,yes,"103-0002 Tokyo-to, Chuo-ku Nihonbashi Bakurocho1-6-6, Japan","1,228 reviews",8.4,3 out of 5,Very good,no,yes,no,NA,no,yes,NA,single bed,double bed,Double Room - Non-Smoking,"₹ 6,381"
Le Tour Hotel Higashi-Kanda 楽途ホテル東神田,yes,"101-0032 Tokyo-to, 千代田区岩本町2-19-4 楽途ビル, Japan",203 reviews,6.0,5 out of 5,Pleasant,yes,yes,no,NA,yes,yes,NA,single bed,double bed,Standard Double Room,"₹ 4,690"
TRYM Oshiage,yes,"131-0045 Tokyo-to, 墨田区押上１−４４−３, Japan",1 review,10,3 out of 5,Exceptional,no,yes,no,NA,yes,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 6,210"
Smile Hotel Sugamo,yes,"170-0002 Tokyo-to, Toshima-ku, Sugamo 2-4-7, Japan",507 reviews,7.5,4 out of 5,Good,no,yes,no,NA,yes,yes,NA,single bed,NA,Double Room with Small Double Bed - Non-Smoking,"₹ 5,404"
Sakura Hostel Asakusa,yes,"111-0032 Tokyo-to, Taito-ku, Asakusa 2-24-2, Japan",509 reviews,7.8,3 out of 5,Good,yes,yes,no,NA,yes,yes,Continental,single bed,NA,Quadruple Room with Bunk Beds and Shared Bathroom,"₹ 10,859"
Centurion Hotel Ikebukuro Station,yes,"170-0013 Tokyo-to, Toshima-ku Higashiikebukuro 1-8-9, Japan","1,173 reviews",7.7,3 out of 5,Good,yes,yes,no,NA,yes,yes,"Asian, American",single bed,double bed,Standard Semi-Double Room - Smoking,"₹ 5,934"
悠悠之家 浅草橋民宿,yes,"111-0053 Tokyo-to, 台東区浅草橋２−１７−9 701室, Japan",NA,NA,4 out of 5,NA,yes,yes,no,NA,yes,yes,NA,NA,NA,One-Bedroom Apartment,"₹ 4,667"
Super Hotel Shinagawa Shinbanba,yes,"140-0001 Tokyo-to, Shinagawa-ku, Kitashinagawa 2-30-26, Japan",618 reviews,8.3,3 out of 5,Very good,yes,yes,no,NA,yes,yes,Continental,single bed,double bed,Double Room - Non-Smoking,"₹ 7,090"
Residence Condominium KALAHAAI,yes,"116-0013 Tokyo-to, Arakawa-ku, Nishinippori 1-29-20, Japan",299 reviews,7.3,3 out of 5,Good,yes,yes,no,NA,yes,yes,NA,single bed,double bed,Twin Room,"₹ 6,699"
remm Roppongi,yes,"106-0032 Tokyo-to, Minato-ku Roppongi 7-14-4, Japan","1,996 reviews",8.5,4 out of 5,Very good,no,yes,no,Bar,yes,yes,"Asian, American",single bed,double bed,Double Room with Small Double Bed - Non-Smoking,"₹ 11,730"
Millennium Mitsui Garden Hotel Tokyo - Ginza,yes,"104-0061 Tokyo-to, Chuo-ku Ginza 5-11-1, Japan","1,637 reviews",8.6,2 out of 5,Fabulous,no,yes,no,NA,yes,yes,Buffet,single bed,double bed,Moderate Queen Room - Non-Smoking,"₹ 29,684"
Hotel Wing International Premium Shibuya,yes,"150-0042 Tokyo-to, Shibuya-ku, Udagawacho 4-3, Japan","1,911 reviews",8.0,2 out of 5,Very good,no,yes,no,NA,yes,yes,"Asian, American",single bed,double bed,Standard Double Room - Smoking,"₹ 17,865"
Centurion Hotel Ueno,yes,"110-0005 Tokyo-to, Taito-ku Ueno 2-3-4, Japan",731 reviews,6.9,3 out of 5,Pleasant,yes,yes,no,NA,yes,yes,NA,single bed,double bed,Casual Semi-Double Room - Smoking,"₹ 5,427"
Brand New Shinjuku Station 5 Mins - Apartment A,yes,"171-0014 Tokyo-to, 3-44-18 Ikebukuro 103, Japan",NA,NA,3 out of 5,NA,no,yes,no,NA,yes,no,NA,single bed,double bed,Studio Apartment,"₹ 16,749"
Asakusa View Hotel,yes,"111-8765 Tokyo-to, Taito-ku Nishiasakusa 3-17-1, Japan","2,192 reviews",8.2,3 out of 5,Very good,yes,yes,yes,Bar,yes,yes,Continental,single bed,double bed,Standard Double Room with Tokyo Sky Tree View - Non-Smoking,"₹ 16,656"
APA Hotel Asakusabashi-Ekikita,yes,"111-0053 Tokyo-to, Taito-ku Asakusabashi 3-1-10, Japan","1,661 reviews",7.9,3 out of 5,Good,no,yes,no,NA,yes,yes,Continental,single bed,double bed,Double Room - Smoking,"₹ 5,829"
APA Hotel Higashi-Shinjuku-Ekimae,yes,"169-0072 Tokyo-to, Shinjuku-ku Okubo 1-1-48, Japan","1,456 reviews",7.6,3 out of 5,Good,no,yes,no,NA,yes,yes,"Asian, American",single bed,double bed,Double Room - Non-Smoking,"₹ 10,607"
the square hotel GINZA,yes,"104-0061 Tokyo-to, Chuo-ku Ginza 2-11-6 , Japan","4,519 reviews",8.4,4 out of 5,Very good,no,yes,no,NA,yes,yes,NA,single bed,double bed,Moderate Double Room - Non-Smoking,"₹ 18,122"
THE WARDROBE Hotel Shimokitazawa,yes,"155-0031 Tokyo-to, 2-12-12 Kitazawa Setagaya-ku, Japan",743 reviews,7.0,2 out of 5,Good,no,yes,no,NA,yes,no,NA,single bed,double bed,Double Room,"₹ 10,049"
UNPLAN Shinjuku,yes,"160-0022 Tokyo-to, Shinjuku-ku Shinjuku 5-3-15, Japan","2,157 reviews",7.9,3 out of 5,Good,yes,yes,no,Bar,yes,yes,Continental,single bed,double bed,Private Bunk Bed Room (Female Only),"₹ 4,913"
Smile Hotel Nihombashi Mitsukoshimae,yes,"103-0023 Tokyo-to, Chuo-ku Nihonbashi Honcho 1-4-14, Japan","1,198 reviews",8.0,3 out of 5,Very good,no,yes,no,NA,yes,yes,NA,single bed,double bed,Double Room with Small Double Bed - Non-Smoking,"₹ 6,057"
APA Hotel Tokyo Itabashi Ekimae,yes,"170-0012 Tokyo-to, Toshima-ku Kami Ikebukuro 4-47-1, Japan","1,346 reviews",7.2,3 out of 5,Good,no,yes,no,NA,yes,yes,NA,single bed,double bed,Double Room with Small Double Bed - Non-Smoking,"₹ 5,125"
HOTEL MYSTAYS Ochanomizu Conference Center,yes,"101-0063 Tokyo-to, Chiyoda-ku Kanda Awaji-Cho 2-10-6 , Japan",788 reviews,8.1,4 out of 5,Very good,no,yes,no,NA,yes,yes,NA,single bed,double bed,Double Room with Small Double Bed - Non Smoking,"₹ 4,986"
stayme THE HOTEL Asakusa Riverside,yes,"111-0032 Tokyo-to, 台東区浅草7丁目1-8, Japan",356 reviews,7.8,1 out of 5,Good,no,no,no,NA,yes,yes,NA,single bed,double bed,Suite,"₹ 9,005"
Dormy Inn Tokyo Hatchobori Hot Spring,no,"104-0033 Tokyo-to, Chuo-ku Shinkawa 2-20-4, Japan",295 reviews,8.3,3 out of 5,Very good,no,yes,no,NA,yes,yes,Asian,single bed,double bed,Standard Double Room - Non-Smoking,"₹ 11,305"
Hyatt Regency Tokyo,yes,"160-0023 Tokyo-to, Shinjuku-ku, Nishishinjuku 2-7-2, Japan","1,035 reviews",8.2,3 out of 5,Very good,no,yes,yes,Bar,yes,yes,"American, Buffet",single bed,double bed,King Room with View,"₹ 36,479"
TOKYO/3min walk near sta/UENO PARK/Wi-Fi#401,yes,"110-0003 Tokyo-to, 東京都台東区根岸3-25-8東協ビル, Japan",NA,NA,2 out of 5,NA,no,no,no,NA,yes,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 9,615"
Beagle Tokyo Hostel＆Apartments,yes,"144-0043 Tokyo-to, Ota-ku Haneda 1-15-16, Japan",21 reviews,7.7,3 out of 5,Good,yes,yes,no,NA,yes,yes,NA,single bed,NA,Standard Twin Room,"₹ 6,141"
APA Hotel Hanzomon Hirakawacho,yes,"102-0093 Tokyo-to, Chiyoda-ku Hirakawa-cho 1-3-5, Japan","1,661 reviews",7.7,2 out of 5,Good,no,yes,no,NA,yes,yes,"Asian, American, Buffet",single bed,double bed,Double Room - Smoking,"₹ 8,994"
Hotel New Ueno,yes,"110-0005 Tokyo-to, Taito-ku Ueno 7-2-5, Japan",901 reviews,7.7,3 out of 5,Good,no,yes,no,NA,yes,yes,NA,single bed,double bed,Double Room with Small Double Bed - Non-Smoking,"₹ 6,934"
KEIKYU EX INN Keikyu Kamata Station,no,"144-0052 Tokyo-to, 4-45-3 Kamata, Ota-ku, Japan",388 reviews,8.4,3 out of 5,Very good,no,yes,no,NA,yes,yes,Asian,single bed,double bed,Semi Double Room C with Shower - Non-Smoking,"₹ 7,450"
Ryokan Ichinao,yes,"160-0023 Tokyo-to, Shinjuku-ku Nishishinjuku 4-12-6, Japan",547 reviews,6.4,4 out of 5,Pleasant,yes,yes,no,NA,yes,no,NA,single bed,double bed,Japanese-Style Quadruple Room,"₹ 6,030"
サンモール第三マンション,yes,"160-0022 Tokyo-to, 東京都新宿区新宿1-19-10 サンモール第三マンション602, Japan",5 reviews,9.2,3 out of 5,Superb,no,no,no,NA,yes,no,NA,single bed,double bed,One-Bedroom Apartment,"₹ 8,933"
Hotel Villa Fontaine Grand Tokyo-Tamachi,yes,"108-0023 Tokyo-to, Minato-ku Shibaura 4-2-8, Japan",962 reviews,8.3,3 out of 5,Very good,no,yes,no,NA,yes,yes,NA,single bed,double bed,Standard Twin Room - Non-Smoking,"₹ 9,882"
GreenHotel,yes,"110-0015 Tokyo-to, Taito-ku Higashiueno 6-4-4, Japan",513 reviews,7.4,2 out of 5,Good,yes,yes,no,NA,yes,no,NA,single bed,double bed,Double Room with Private Bathroom,"₹ 3,908"
Hotel Villa Fontaine Tokyo-Kudanshita,yes,"101-0065 Tokyo-to, Chiyoda-ku Nishikanda 2-4-4, Japan",787 reviews,7.8,3 out of 5,Good,no,yes,no,NA,yes,yes,NA,single bed,double bed,【Short Stay】Double Room - Non-Smoking (17:00 Check in),"₹ 6,766"
Hotel Villa Fontaine Tokyo-Ueno Okachimachi,yes,"111-0056 Tokyo-to, Taito-ku Kojima 2-4-4, Japan",255 reviews,7.6,3 out of 5,Good,no,yes,no,NA,yes,yes,Continental,single bed,double bed,【Short Stay】Room Selected at Check-In (17:00 Check in) - Non-Smoking,"₹ 7,771"
Restay Frontier (Adult Only),yes,"170-0004 Tokyo-to, Toshima-ku Kitaotsuka 2-15-6, Japan",406 reviews,7.6,4 out of 5,Good,no,yes,no,NA,yes,yes,NA,NA,double bed,Double Room,"₹ 5,929"
Hotel Grand Arc Hanzomon,no,"102-0092 Tokyo-to, Chiyoda-ku Hayabusa-cho 1-1, Japan","1,209 reviews",8.6,3 out of 5,Fabulous,no,yes,no,Bar,yes,yes,American,single bed,double bed,Double Room,"₹ 11,054"
浅草吉居ASAKUSA YOSHII,yes,"111-0032 Tokyo-to, 台東区浅草3-42-4 浅草吉居ASAKUSA YOSHII, Japan",250 reviews,7.5,2 out of 5,Good,no,yes,no,NA,no,no,NA,single bed,double bed,Standard Twin Room,"₹ 4,522"
Prince Smart Inn Ebisu,yes,"150-0022 Tokyo-to, Shibuya-ku Ebisuminami 3-11-25 , Japan",480 reviews,8.1,2 out of 5,Very good,no,yes,no,NA,no,yes,Continental,single bed,double bed,Standard Twin Room - Non-Smoking,"₹ 16,280"
Minn Kamata,yes,"144-0051 Tokyo-to, Ota-ku, Nishikamata 5-18-18, Japan",337 reviews,8.2,2 out of 5,Very good,yes,yes,no,NA,yes,yes,NA,single bed,double bed,Standard Quadruple Room,"₹ 11,389"
Hotel Monterey Ginza,no,"104-0061 Tokyo-to, Chuo-ku Ginza 2-10-2 , Japan","2,069 reviews",8.1,2 out of 5,Very good,no,yes,no,NA,yes,yes,NA,single bed,double bed,Twin Room - Non-Smoking,"₹ 21,807"
LEGALAND Gakushuin Shita,yes,"171-0033 Tokyo-to, 東京都豊島区高田２−８−１, Japan",NA,NA,4 out of 5,Superb 9.4,no,yes,no,NA,yes,no,NA,single bed,double bed,One-Bedroom Apartment,"₹ 5,071"
Hotel Grand Arc Hanzomon,no,"102-0092 Tokyo-to, Chiyoda-ku Hayabusa-cho 1-1, Japan","1,209 reviews",8.6,3 out of 5,Fabulous,no,yes,no,Bar,yes,yes,American,single bed,double bed,Double Room,"₹ 11,054"
浅草吉居ASAKUSA YOSHII,yes,"111-0032 Tokyo-to, 台東区浅草3-42-4 浅草吉居ASAKUSA YOSHII, Japan",250 reviews,7.5,3 out of 5,Good,no,yes,no,NA,no,no,NA,single bed,double bed,Standard Twin Room,"₹ 4,522"
Prince Smart Inn Ebisu,yes,"150-0022 Tokyo-to, Shibuya-ku Ebisuminami 3-11-25 , Japan",480 reviews,8.1,4 out of 5,Very good,no,yes,no,NA,no,yes,Continental,single bed,double bed,Standard Twin Room - Non-Smoking,"₹ 16,280"
Minn Kamata,yes,"144-0051 Tokyo-to, Ota-ku, Nishikamata 5-18-18, Japan",337 reviews,8.2,2 out of 5,Very good,yes,yes,no,NA,yes,yes,NA,single bed,double bed,Standard Quadruple Room,"₹ 11,389"
Hotel Monterey Ginza,no,"104-0061 Tokyo-to, Chuo-ku Ginza 2-10-2 , Japan","2,069 reviews",8.1,3 out of 5,Very good,no,yes,no,NA,yes,yes,NA,single bed,double bed,Twin Room - Non-Smoking,"₹ 21,807"
LEGALAND Gakushuin Shita,yes,"171-0033 Tokyo-to, 東京都豊島区高田２−８−１, Japan",NA,NA,3 out of 5,Superb 9.4,no,yes,no,NA,yes,no,NA,single bed,double bed,One-Bedroom Apartment,"₹ 5,071"
Hills Hotel Gotanda,yes,"141-0022 Tokyo-to, Shinagawa-ku Higashigotanda 1-19-10, Japan",304 reviews,6.2,3 out of 5,Pleasant,no,yes,no,NA,yes,yes,NA,NA,double bed,Standard Double Room with Private Bathroom,"₹ 3,852"
Artsy Inn東日本橋,yes,"103-0005 Tokyo-to, 中央区日本橋久松町10-4 Artsy Inn東日本橋, Japan",808 reviews,7.9,3 out of 5,Good,no,yes,no,NA,yes,yes,NA,single bed,double bed,Budget Double Room,"₹ 5,041"
HOTEL AN Shinjuku Kabukicho (Adult Only),yes,"160-0021 Tokyo-to, Kabukicho 2-7-5, Japan",124 reviews,8.5,2 out of 5,Very good,no,yes,no,NA,yes,yes,NA,NA,double bed,Standard Queen Room,"₹ 14,248"
Tokyo City View Hotel Tabata Station,yes,"114-0014 Tokyo-to, Kita-ku Tabata 1-24-22, Japan",920 reviews,7.4,4 out of 5,Good,no,yes,no,NA,yes,yes,"Asian, American",single bed,double bed,Double Room,"₹ 4,877"
Mitsui Garden Hotel Shiodome Italia-gai - Tokyo,yes,"105-0021 Tokyo-to, Minato-ku, Higashishinbashi 2-14-24, Japan","4,079 reviews",8.3,3 out of 5,Very good,no,yes,no,NA,yes,yes,Italian,single bed,double bed,Moderate Queen Room - Non-Smoking,"₹ 16,702"
Super Hotel Premier Ikebukuro Natural Hot Spring,yes,"171-0014 Tokyo-to, Toshima-ku Ikebukuro 2-64-6, Japan",172 reviews,8.3,5 out of 5,Very good,yes,yes,no,NA,yes,yes,"Continental, Asian, Buffet",NA,double bed,Room Selected at Check-In,"₹ 8,301"
Hotel Plaisir Akihabara,yes,"101-0025 Tokyo-to, Kandasakumacho 3-28, Japan",263 reviews,5.6,3 out of 5,Passable,no,yes,no,NA,yes,no,NA,NA,double bed,Economy Double Room,"₹ 3,908"
Toshi Center Hotel,yes,"102-0093 Tokyo-to, Chiyoda-ku Hirakawacho  2-4-1 , Japan","1,933 reviews",8.3,3 out of 5,Very good,yes,yes,yes,NA,yes,yes,"American, Buffet",single bed,double bed,Double Room - Smoking,"₹ 11,959"
Okubo Hotel Hawaii,yes,"169-0073 Tokyo-to, 1-16-6 Hyakunincho, Shinjuku-ku, Japan",918 reviews,7.8,2 out of 5,Good,yes,yes,no,NA,yes,no,NA,single bed,double bed,Standard Double Room,"₹ 4,466"
HOTEL MYSTAYS Kamata,yes,"144-0052 Tokyo-to, Ota-ku Kamata 5-46-5, Japan",659 reviews,8.1,4 out of 5,Very good,no,yes,no,NA,yes,yes,NA,single bed,double bed,Economy Semi-Double - Non-Smoking,"₹ 4,355"
"NEW! Shibuya Square Prime Unit, Heart of Tokyo!",yes,"150-0047 Tokyo-to, 10 Kamiyamachō, Japan",NA,NA,3 out of 5,Very good 8.4,no,yes,no,NA,yes,no,NA,NA,double bed,Two-Bedroom Apartment,"₹ 10,686"
aLATO Kinshicho,yes,"130-0023 Tokyo-to, 墨田区立川４−１７−７, Japan",NA,NA,3 out of 5,Superb 9.2,no,no,no,NA,yes,yes,NA,NA,double bed,One-Bedroom Apartment,"₹ 4,611"
KEIKYU EX INN Haneda Innovation City,yes,"144-0041 Tokyo-to, Ota-ku, Haneda Kuko 1-1-4, Japan","1,570 reviews",8.2,3 out of 5,Very good,no,yes,no,NA,yes,yes,NA,single bed,double bed,Superior Single Room,"₹ 11,947"
Taito Ryokan,yes,"111-0035 Tokyo-to, Taito-ku, Nishi Asakusa 2-1-4 , Japan",398 reviews,8.2,3 out of 5,Very good,yes,yes,no,NA,yes,no,NA,single bed,NA,Japanese-Style Twin Room,"₹ 4,690"
GINZA HOTEL by GRANBELL,yes,"104-0061 Tokyo-to, Chuo-Ku Ginza7Chome2-18, Japan",236 reviews,8.0,2 out of 5,Very good,no,no,no,Bar,yes,yes,Asian,single bed,double bed,Queen Room - Non-Smoking,"₹ 28,249"
JR-East Hotel Mets Gotanda,yes,"141-0022 Tokyo-to, 1-26-3 Higashi-Gotanda, Shinagawa-ku, Japan",487 reviews,8.8,3 out of 5,Fabulous,no,yes,no,NA,no,no,NA,single bed,double bed,Superior Single Room,"₹ 10,459"
Sheraton Miyako Hotel Tokyo,yes,"108-8640 Tokyo-to, Minato-ku Shirokanedai 1-1-50, Japan",237 reviews,8.1,4 out of 5,Very good,no,yes,yes,Bar,yes,yes,"Continental, American",single bed,double bed,Deluxe Twin Room,"₹ 32,702"
Shinjuku East House 3mins to station,no,"160-0022 Tokyo-to, Shinjuku-Dori Avenue, Japan",2 reviews,3.0,3 out of 5,Poor,no,no,no,NA,no,no,NA,single bed,double bed,One-Bedroom Apartment,"₹ 5,443"
Richmond Hotel Tokyo Mejiro,yes,"171-0031 Tokyo-to, Toshima-ku, Mejiro 3-5-14, Japan",987 reviews,8.1,3 out of 5,Very good,no,yes,no,NA,yes,yes,"Continental, Asian",single bed,double bed,Standard Double Room with No Window - Non-Smoking,"₹ 10,524"
Grand Central Hotel,yes,"101-0048 Tokyo-to, Chiyoda-ku, Kanda Tsukasamachi 2-2 , Japan","1,528 reviews",7.6,3 out of 5,Good,no,yes,no,NA,yes,yes,"Continental, Asian, American",single bed,double bed,Double Room - Non-Smoking,"₹ 6,141"
Meguro Emperor (Adult Only),yes,"153-0064 Tokyo-to, Meguro-ku Shimomeguro 2-1-6, Japan",197 reviews,7.7,4 out of 5,Good,no,yes,no,NA,yes,yes,NA,NA,double bed,Double Room,"₹ 6,141"
Daiwa Roynet Hotel Ginza PREMIER,yes,"104-0061 Tokyo-to, Chuo-ku Ginza 1-13-15, Japan","2,161 reviews",8.6,2 out of 5,Fabulous,yes,yes,yes,NA,yes,yes,Italian,single bed,double bed,Superior Double Room - Non-Smoking,"₹ 18,731"
HOTEL LiVEMAX Akasaka,no,"107-0052 Tokyo-to, Minato-ku Akasaka 7-9-4, Japan",404 reviews,6.5,3 out of 5,Pleasant,no,yes,no,NA,yes,yes,NA,single bed,NA,Double Room with Small Double Bed - Smoking,"₹ 6,793"
Tosei Hotel Cocone Kanda,yes,"101-0047 Tokyo-to, Chiyoda-ku Uchikanda 3-2-10 , Japan","2,238 reviews",8.1,3 out of 5,Very good,no,yes,no,NA,yes,yes,NA,single bed,double bed,Double Room with Small Double Bed - Smoking,"₹ 8,263"
Rhodes Otsuka Hotel,yes,"170-0005 Tokyo-to, 豊島区南大塚1-51-14, Japan",58 reviews,6.9,4 out of 5,Pleasant,yes,yes,no,NA,yes,no,NA,single bed,double bed,Standard Twin Room,"₹ 3,238"
Sotetsu Grand Fresa Tokyo-Bay Ariake,yes,"135-0063 Tokyo-to, Koto-ku Ariake  3-6-6, Japan","5,116 reviews",8.1,3 out of 5,Very good,no,yes,no,NA,yes,yes,Buffet,single bed,double bed,Standard Double Room - Smoking,"₹ 7,492"
Ryokan Belle Via Tokyo,yes,"170-0005 Tokyo-to, 南大塚１－２２－１, Japan",83 reviews,8.0,3 out of 5,Very good,yes,yes,no,NA,no,no,NA,single bed,double bed,Double or Twin Room,"₹ 4,422"
HotelHarmony日暮里ホテルハーモニー,yes,"116-0013 Tokyo-to, 荒川区西日暮里2－５２－３ D５ビル, Japan",343 reviews,7.1,3 out of 5,Good,no,no,no,NA,yes,yes,NA,NA,double bed,Economy Double Room,"₹ 5,583"
ホテルレジデンス大橋会館 by Re-rent Residence,yes,"153-0043 Tokyo-to, 目黒区東山3丁目7-11, Japan",52 reviews,6.5,3 out of 5,Pleasant,no,yes,no,NA,no,yes,NA,NA,double bed,Small Double Room,"₹ 7,202"
Hotel Mystays Premier Hamamatsucho,yes,"105-0013 Tokyo-to, Minato-ku Hamamatsucho 1-8-5, Japan","1,163 reviews",8.1,4 out of 5,Very good,yes,yes,no,NA,yes,yes,NA,single bed,double bed,Room Selected at Check-In (Check-in after 6PM),"₹ 10,753"
APA Hotel Shibuya Dogenzakaue,yes,"150-0044 Tokyo-to, Shibuya-ku Maruyama-cho 20-1, Japan","1,792 reviews",7.4,3 out of 5,Good,no,yes,no,NA,yes,yes,Continental,single bed,double bed,Small Double Room - Smoking,"₹ 14,181"
Smile Hotel Shinagawasengakujiekimae,yes,"108-0073 Tokyo-to, Minato-ku, Mita 3-11-26, Japan",755 reviews,8.2,3 out of 5,Very good,no,yes,no,NA,yes,yes,Asian,single bed,double bed,Standard Double Room,"₹ 8,408"
Sakura Room 402,yes,"114-0024 Tokyo-to, 西ヶ原1-1-2 ハイツ寺口 402, Japan",NA,NA,3 out of 5,NA,no,no,no,NA,yes,no,NA,NA,double bed,Double Room with Shared Bathroom,"₹ 4,187"
Tabist Ginza,yes,"104-0061 Tokyo-to, Ginza 7-17-7, Japan",585 reviews,7.5,3 out of 5,Good,no,yes,no,NA,no,yes,NA,single bed,double bed,Small Double Room,"₹ 9,323"
the b ginza,yes,"104-0061 Tokyo-to, Chuo-ku, Ginza 8-12-13, Japan","2,006 reviews",8.6,3 out of 5,Fabulous,no,yes,no,NA,yes,yes,Buffet,single bed,double bed,Twin Room,"₹ 21,494"
Royal Hotel Shinokubo,yes,"169-0073 Tokyo-to, Shinjuku-ku Hyakunincho 2-17-1, Japan","1,590 reviews",7.8,1 out of 5,Good,no,yes,no,NA,no,yes,NA,single bed,double bed,Double Room - Non Smoking,"₹ 5,583"
Rhodes Otsuka - Vacation STAY 33199v,yes,"170-0005 Tokyo-to, 1-51-14 Minamiotsuka Rhodes Otsuka, Japan",NA,NA,3 out of 5,Superb 9.3,no,yes,no,NA,no,no,NA,single bed,NA,Studio,"₹ 3,238"
Sukumo -蒅-,yes,"101-0035 Tokyo-to, 千代田区神田紺屋町１１−2, Japan",207 reviews,8.6,3 out of 5,Fabulous,no,no,no,NA,yes,yes,NA,NA,double bed,Family Suite,"₹ 12,863"
The Light Inn Tokyo,yes,"166-0012 Tokyo-to, 1-34-6 Higashiogu, Arakawa-ku, Japan",276 reviews,8.3,2 out of 5,Very good,yes,yes,no,NA,yes,yes,NA,NA,double bed,Economy Double Room,"₹ 4,170"
Ginza Creston,yes,"104-0044 Tokyo-to, Chuo-ku Akashi-cho 8, Japan",777 reviews,8.4,3 out of 5,Very good,yes,yes,yes,NA,yes,yes,American,single bed,double bed,Twin Room with Extra Bed - Non-Smoking,"₹ 18,647"
LOF HOTEL Shimbashi,yes,"105-0004 Tokyo-to, 港区新橋5丁目23番4号, Japan","1,311 reviews",8.1,3 out of 5,Very good,no,yes,no,NA,yes,yes,NA,single bed,double bed,Economy Twin Room,"₹ 11,936"
ART HOTEL Nippori Lungwood,yes,"116-0014  Tokyo-to, Arakawa-ku, Higashinippori 5-50-5, Japan","1,010 reviews",8.0,1 out of 5,Very good,yes,yes,yes,NA,yes,yes,NA,single bed,double bed,Standard Double Room with Small Double Bed - Non-Smoking,"₹ 7,799"
HOTEL REFRAIN,yes,"171-0014 Tokyo-to, 池袋2-16-5, Japan",93 reviews,8.4,3 out of 5,Very good,no,yes,no,NA,yes,yes,NA,NA,double bed,Superior Double Room,"₹ 5,471"
10min walk to Shinjuku EoY5,yes,"169-0074 Tokyo-to, 新宿区北新宿1-33-17, Japan",6 reviews,8.3,2 out of 5,Very good,no,no,no,NA,yes,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 5,879"
HOTEL LiVEMAX Akasaka GRANDE,yes,"107-0052 Tokyo-to, Minato-ku Akasaka 6-4-7, Japan",416 reviews,7.4,2 out of 5,Good,no,yes,no,NA,yes,yes,NA,single bed,NA,Double Room with Small Double Bed - Smoking,"₹ 7,548"
karaksa hotel TOKYO STATION,yes,"103-0028 Tokyo-to, Chuo-ku, Yaesu 1-5-3, Japan","5,211 reviews",8.6,3 out of 5,Fabulous,yes,yes,no,Bar,yes,yes,Continental,single bed,double bed,Standard Twin Room with Sofa,"₹ 18,669"
Sotetsu Fresa Inn Daimon,yes,"105-0012 Tokyo-to, Minato-ku Shiba Daimon 2-6-2, Japan","1,432 reviews",8.5,4 out of 5,Very good,no,yes,no,NA,yes,yes,American,single bed,double bed,Standard Double Room - Non-Smoking,"₹ 8,535"
Henn na Hotel Tokyo Akasaka,yes,"107-0052 Tokyo-to, Minato-ku Akasaka 2-6-14, Japan","1,733 reviews",8.1,5 out of 5,Very good,no,yes,no,Bar,yes,yes,"Continental, Full English/Irish",single bed,double bed,Double Room with Small Double Bed - (LG Styler) - Non-Smoking,"₹ 8,374"
Hotel Lumiere Kasai,yes,"134-0083 Tokyo-to, Edogawa-ku Nakakasai 5-41-20, Japan","2,455 reviews",8.7,4 out of 5,Fabulous,no,yes,no,NA,yes,yes,American,single bed,double bed,Economy Double Room - Non-Smoking,"₹ 6,343"
Ikebukuro nini house 2 rooms,yes,"114-0023 Tokyo-to, 東京都北区滝野川6-64-10石川ビル 301, Japan",1 review,9.0,3 out of 5,Superb,no,yes,no,NA,yes,no,NA,NA,double bed,Two-Bedroom Apartment,"₹ 7,118"
RS HOUSE Downtown Shinjuku / Free Portable Wifi!,yes,"169-0072 Tokyo-to, 東京都新宿区大久保2-8-13  Palazetto Higashi-Shinjuku 201号, Japan",26 reviews,6.3,3 out of 5,Pleasant,no,no,no,NA,yes,no,NA,single bed,double bed,Budget Twin Room,"₹ 7,118"
almond hostel & cafe Shibuya,yes,"151-0062 Tokyo-to, Shibuya-ku Motoyoyogicho 1-7, Japan",984 reviews,7.7,4 out of 5,Good,no,yes,no,Bar,yes,no,NA,NA,NA,2 Bunk Beds in Mixed Dormitory Room,"₹ 7,794"
